latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
45.800003,9.100006,351.0,3600,Europe/Berlin,CET

time,temperature_2m_mean (°C),precipitation_sum (mm),precipitation_hours (h),windspeed_10m_max (km/h)
2011-08-21,26.1,0.00,0.0,9.8
2011-08-22,26.6,0.40,1.0,9.8
2011-08-23,26.9,0.00,0.0,7.9
2011-08-24,25.9,0.00,0.0,10.2
2011-08-25,26.2,0.00,0.0,9.8
2011-08-26,24.9,0.10,1.0,14.5
2011-08-27,19.8,16.60,9.0,18.5
2011-08-28,19.5,0.00,0.0,14.8
2011-08-29,20.4,0.00,0.0,7.5
2011-08-30,21.7,0.00,0.0,6.6
2011-08-31,22.1,0.00,0.0,6.6
2011-09-01,21.0,1.90,6.0,6.3
2011-09-02,21.8,0.00,0.0,8.7
2011-09-03,21.7,11.10,14.0,9.4
2011-09-04,20.2,46.80,23.0,5.9
2011-09-05,20.5,16.00,9.0,8.3
2011-09-06,19.0,0.00,0.0,8.7
2011-09-07,19.2,0.00,0.0,7.9
2011-09-08,20.4,0.00,0.0,7.7
2011-09-09,21.2,0.00,0.0,8.0
2011-09-10,21.7,0.00,0.0,6.5
2011-09-11,21.7,0.90,4.0,7.2
2011-09-12,22.0,1.90,5.0,7.1
2011-09-13,21.3,0.00,0.0,9.0
2011-09-14,21.5,0.00,0.0,6.2
2011-09-15,21.8,0.00,0.0,7.2
2011-09-16,21.6,0.00,0.0,8.3
2011-09-17,20.5,15.90,13.0,7.0
2011-09-18,16.6,64.10,24.0,18.4
2011-09-19,13.9,2.70,7.0,19.7
2011-09-20,16.7,0.00,0.0,15.1
2011-09-21,17.1,0.00,0.0,9.5
2011-09-22,18.2,0.00,0.0,8.0
2011-09-23,18.1,0.00,0.0,6.2
2011-09-24,18.4,0.00,0.0,5.9
2011-09-25,18.1,0.00,0.0,8.1
2011-09-26,18.6,0.00,0.0,8.8
2011-09-27,19.0,0.00,0.0,9.9
2011-09-28,18.7,0.00,0.0,9.5
2011-09-29,18.2,0.00,0.0,9.8
2011-09-30,17.9,0.00,0.0,9.5
2011-10-01,18.4,0.00,0.0,10.1
2011-10-02,18.1,0.00,0.0,9.5
2011-10-03,18.4,0.00,0.0,10.6
2011-10-04,18.5,0.00,0.0,10.6
2011-10-05,18.5,0.00,0.0,9.0
2011-10-06,17.9,2.70,5.0,7.8
2011-10-07,14.4,25.90,8.0,25.5
2011-10-08,11.2,0.00,0.0,16.5
2011-10-09,11.5,0.00,0.0,16.1
2011-10-10,12.4,0.00,0.0,8.0
2011-10-11,16.8,0.00,0.0,12.3
2011-10-12,17.3,0.00,0.0,8.7
2011-10-13,15.4,0.20,2.0,9.8
2011-10-14,12.0,2.50,7.0,11.3
2011-10-15,9.5,0.00,0.0,8.8
2011-10-16,9.8,0.00,0.0,6.9
2011-10-17,10.0,0.00,0.0,4.7
2011-10-18,10.5,0.00,0.0,5.6
2011-10-19,10.9,8.60,15.0,6.3
2011-10-20,10.2,0.00,0.0,18.9
2011-10-21,8.6,0.00,0.0,5.4
2011-10-22,8.4,0.00,0.0,5.4
2011-10-23,8.1,0.00,0.0,6.1
2011-10-24,7.4,1.40,6.0,8.4
2011-10-25,8.3,37.70,24.0,7.1
2011-10-26,11.2,2.00,9.0,5.9
2011-10-27,10.7,0.00,0.0,7.6
2011-10-28,11.0,0.00,0.0,8.7
2011-10-29,10.8,0.00,0.0,8.0
2011-10-30,11.1,0.00,0.0,5.8
2011-10-31,11.2,0.00,0.0,7.0
2011-11-01,10.1,0.00,0.0,7.5
2011-11-02,9.8,0.00,0.0,7.8
2011-11-03,10.3,6.00,13.0,4.8
2011-11-04,11.5,39.40,24.0,12.3
2011-11-05,13.0,55.60,24.0,15.4
2011-11-06,12.6,22.10,24.0,9.4
2011-11-07,11.6,14.40,24.0,10.0
2011-11-08,10.9,34.40,24.0,9.1
2011-11-09,11.2,0.10,1.0,8.1
2011-11-10,9.7,0.00,0.0,9.5
2011-11-11,8.8,0.10,1.0,8.8
2011-11-12,8.6,0.00,0.0,4.9
2011-11-13,8.5,0.00,0.0,6.8
2011-11-14,7.2,0.00,0.0,9.0
2011-11-15,6.8,0.00,0.0,6.6
2011-11-16,5.7,0.00,0.0,6.8
2011-11-17,5.8,0.00,0.0,6.9
2011-11-18,5.9,0.00,0.0,5.9
2011-11-19,5.4,0.00,0.0,6.7
2011-11-20,5.7,0.00,0.0,5.4
2011-11-21,5.4,0.00,0.0,4.7
2011-11-22,5.6,0.00,0.0,6.5
2011-11-23,7.0,0.00,0.0,8.6
2011-11-24,5.8,0.00,0.0,8.7
2011-11-25,6.0,0.00,0.0,9.1
2011-11-26,5.3,0.00,0.0,6.5
2011-11-27,5.3,0.00,0.0,7.2
2011-11-28,5.3,0.00,0.0,4.7
2011-11-29,5.2,0.00,0.0,7.5
2011-11-30,4.9,0.00,0.0,7.7
2011-12-01,5.2,0.00,0.0,7.2
2011-12-02,7.2,0.00,0.0,5.2
2011-12-03,7.6,0.00,0.0,5.8
2011-12-04,6.1,0.00,0.0,6.3
2011-12-05,7.6,0.20,2.0,17.8
2011-12-06,4.6,0.00,0.0,14.4
2011-12-07,3.1,0.00,0.0,8.6
2011-12-08,4.8,0.00,0.0,12.7
2011-12-09,4.5,0.00,0.0,8.5
2011-12-10,6.2,0.00,0.0,7.9
2011-12-11,5.2,0.60,5.0,8.4
2011-12-12,5.8,5.40,18.0,11.5
2011-12-13,3.0,0.00,0.0,11.5
2011-12-14,3.8,0.80,4.0,7.3
2011-12-15,3.3,0.40,2.0,10.2
2011-12-16,2.2,9.00,13.0,14.0
2011-12-17,1.5,0.00,0.0,18.4
2011-12-18,2.1,0.00,0.0,9.7
2011-12-19,-0.3,0.00,0.0,11.4
2011-12-20,-0.3,0.00,0.0,10.1
2011-12-21,1.1,0.00,0.0,9.5
2011-12-22,2.4,0.90,4.0,6.8
2011-12-23,2.8,0.00,0.0,5.2
2011-12-24,3.7,0.00,0.0,22.3
2011-12-25,3.7,0.00,0.0,15.6
2011-12-26,2.3,0.00,0.0,8.6
2011-12-27,2.4,0.00,0.0,8.4
2011-12-28,2.9,0.00,0.0,6.8
2011-12-29,1.4,0.00,0.0,9.3
2011-12-30,1.3,1.40,4.0,12.6
2011-12-31,1.9,0.00,0.0,10.5
2012-01-01,2.8,0.00,0.0,5.9
2012-01-02,3.0,16.50,16.0,6.6
2012-01-03,4.0,0.00,0.0,7.6
2012-01-04,2.0,0.00,0.0,11.9
2012-01-05,2.2,3.10,6.0,14.3
2012-01-06,2.9,0.00,0.0,18.4
2012-01-07,2.2,0.00,0.0,14.1
2012-01-08,3.2,0.00,0.0,13.9
2012-01-09,3.5,0.00,0.0,13.7
2012-01-10,3.9,0.00,0.0,11.7
2012-01-11,3.5,0.00,0.0,9.1
2012-01-12,2.3,0.00,0.0,6.2
2012-01-13,2.7,0.00,0.0,14.7
2012-01-14,2.1,0.00,0.0,11.6
2012-01-15,0.2,0.00,0.0,7.1
2012-01-16,-0.2,0.00,0.0,6.2
2012-01-17,-0.9,0.00,0.0,5.9
2012-01-18,0.0,0.00,0.0,5.5
2012-01-19,1.0,0.00,0.0,5.8
2012-01-20,2.8,0.00,0.0,12.7
2012-01-21,3.7,0.80,5.0,13.3
2012-01-22,4.8,0.00,0.0,7.6
2012-01-23,4.8,0.00,0.0,10.0
2012-01-24,3.6,0.00,0.0,16.7
2012-01-25,2.5,0.00,0.0,8.0
2012-01-26,2.1,0.00,0.0,6.6
2012-01-27,2.1,0.00,0.0,5.5
2012-01-28,2.3,10.80,15.0,6.5
2012-01-29,1.0,8.10,17.0,7.7
2012-01-30,-0.6,0.30,2.0,5.4
2012-01-31,-2.0,3.60,17.0,5.4
2012-02-01,-3.0,2.60,7.0,4.9
2012-02-02,-3.9,3.90,13.0,7.3
2012-02-03,-4.6,0.00,0.0,9.2
2012-02-04,-8.1,0.00,0.0,13.3
2012-02-05,-6.7,0.00,0.0,11.2
2012-02-06,-5.3,0.00,0.0,11.2
2012-02-07,-5.9,0.00,0.0,14.5
2012-02-08,-1.2,0.00,0.0,7.0
2012-02-09,-0.7,0.00,0.0,9.5
2012-02-10,-4.0,1.20,6.0,10.8
2012-02-11,-4.4,0.10,1.0,9.3
2012-02-12,-3.7,0.00,0.0,7.9
2012-02-13,-1.5,0.00,0.0,6.9
2012-02-14,-0.4,0.00,0.0,8.7
2012-02-15,0.4,0.00,0.0,12.2
2012-02-16,3.0,0.00,0.0,12.9
2012-02-17,2.9,0.00,0.0,7.4
2012-02-18,4.1,0.00,0.0,7.6
2012-02-19,4.7,0.30,2.0,8.2
2012-02-20,2.7,1.00,5.0,12.9
2012-02-21,3.2,0.00,0.0,7.4
2012-02-22,3.5,0.00,0.0,6.2
2012-02-23,4.6,0.00,0.0,6.5
2012-02-24,8.8,0.00,0.0,7.4
2012-02-25,9.9,0.00,0.0,7.5
2012-02-26,8.1,0.00,0.0,25.7
2012-02-27,6.0,0.00,0.0,11.5
2012-02-28,5.6,0.00,0.0,6.4
2012-02-29,9.2,0.00,0.0,8.3
2012-03-01,10.2,0.00,0.0,7.1
2012-03-02,10.2,0.00,0.0,8.8
2012-03-03,9.3,1.30,4.0,8.2
2012-03-04,9.4,12.40,18.0,8.8
2012-03-05,6.4,24.40,21.0,16.1
2012-03-06,5.3,2.90,5.0,17.3
2012-03-07,5.4,0.00,0.0,8.3
2012-03-08,6.9,0.00,0.0,16.9
2012-03-09,7.2,2.00,7.0,15.3
2012-03-10,5.8,0.00,0.0,7.1
2012-03-11,7.2,0.00,0.0,12.2
2012-03-12,10.6,0.00,0.0,14.2
2012-03-13,9.6,0.00,0.0,11.4
2012-03-14,9.7,0.00,0.0,6.9
2012-03-15,10.7,0.00,0.0,7.3
2012-03-16,10.9,0.00,0.0,6.6
2012-03-17,10.7,0.30,3.0,11.2
2012-03-18,9.1,8.10,23.0,14.2
2012-03-19,7.2,22.40,22.0,11.3
2012-03-20,7.4,0.00,0.0,9.3
2012-03-21,10.4,0.00,0.0,10.4
2012-03-22,10.7,0.00,0.0,9.4
2012-03-23,11.5,0.00,0.0,9.1
2012-03-24,11.6,0.20,1.0,8.9
2012-03-25,11.6,0.80,3.0,8.2
2012-03-26,12.5,0.00,0.0,9.5
2012-03-27,12.8,0.00,0.0,8.8
2012-03-28,13.4,0.00,0.0,9.3
2012-03-29,13.8,0.00,0.0,12.0
2012-03-30,14.1,0.00,0.0,23.9
2012-03-31,14.8,0.00,0.0,14.0
2012-04-01,10.7,0.00,0.0,21.7
2012-04-02,10.4,0.00,0.0,5.8
2012-04-03,11.1,0.00,0.0,5.7
2012-04-04,10.6,15.90,24.0,7.0
2012-04-05,11.1,24.60,14.0,6.3
2012-04-06,11.3,2.70,4.0,7.8
2012-04-07,10.7,9.30,16.0,6.6
2012-04-08,8.1,0.00,0.0,28.4
2012-04-09,7.2,0.00,0.0,7.6
2012-04-10,7.1,5.30,10.0,9.7
2012-04-11,5.9,30.60,17.0,13.4
2012-04-12,7.5,0.70,3.0,11.7
2012-04-13,9.3,8.00,18.0,9.1
2012-04-14,9.5,5.60,21.0,6.7
2012-04-15,8.4,13.10,24.0,5.4
2012-04-16,9.8,5.40,14.0,14.4
2012-04-17,9.8,1.00,6.0,13.1
2012-04-18,7.2,14.60,20.0,12.4
2012-04-19,7.7,9.00,17.0,7.0
2012-04-20,8.6,3.90,13.0,7.0
2012-04-21,8.8,0.80,5.0,10.9
2012-04-22,11.5,4.30,8.0,9.4
2012-04-23,8.7,8.60,19.0,11.3
2012-04-24,8.6,32.60,14.0,14.0
2012-04-25,9.3,1.00,6.0,12.2
2012-04-26,11.0,0.00,0.0,8.2
2012-04-27,14.1,0.00,0.0,9.6
2012-04-28,16.9,0.00,0.0,11.2
2012-04-29,13.9,7.90,16.0,11.0
2012-04-30,13.5,14.80,9.0,11.0
2012-05-01,13.2,23.00,24.0,8.7
2012-05-02,13.2,7.40,11.0,7.6
2012-05-03,14.3,0.60,1.0,11.5
2012-05-04,13.4,2.20,4.0,13.5
2012-05-05,12.7,13.90,19.0,13.7
2012-05-06,12.4,14.00,22.0,7.3
2012-05-07,13.0,0.00,0.0,8.8
2012-05-08,13.3,0.90,5.0,8.5
2012-05-09,15.7,0.00,0.0,7.9
2012-05-10,17.6,0.00,0.0,7.8
2012-05-11,19.4,0.00,0.0,7.5
2012-05-12,20.0,0.00,0.0,19.5
2012-05-13,12.2,22.70,13.0,19.6
2012-05-14,12.5,0.00,0.0,9.1
2012-05-15,13.1,2.00,4.0,11.3
2012-05-16,11.8,0.00,0.0,28.4
2012-05-17,12.0,0.00,0.0,15.4
2012-05-18,12.5,0.00,0.0,6.9
2012-05-19,12.9,1.30,5.0,6.7
2012-05-20,12.3,15.70,16.0,11.5
2012-05-21,11.7,43.00,21.0,6.6
2012-05-22,13.8,0.00,0.0,11.1
2012-05-23,18.6,1.10,1.0,6.8
2012-05-24,20.2,0.00,0.0,11.4
2012-05-25,17.7,4.50,6.0,10.7
2012-05-26,16.6,0.00,0.0,10.0
2012-05-27,16.8,0.40,2.0,7.3
2012-05-28,17.0,0.00,0.0,8.0
2012-05-29,19.2,0.30,1.0,11.5
2012-05-30,19.2,0.00,0.0,9.4
2012-05-31,19.4,0.50,2.0,9.0
2012-06-01,20.2,0.00,0.0,14.1
2012-06-02,19.1,0.60,5.0,10.8
2012-06-03,18.0,2.90,15.0,13.0
2012-06-04,17.9,29.40,10.0,10.3
2012-06-05,18.2,0.00,0.0,11.5
2012-06-06,17.8,0.00,0.0,9.0
2012-06-07,17.4,2.90,11.0,9.0
2012-06-08,17.6,4.90,12.0,11.6
2012-06-09,18.3,28.60,19.0,8.4
2012-06-10,17.0,31.10,13.0,8.4
2012-06-11,16.8,8.30,12.0,9.2
2012-06-12,14.8,38.90,14.0,12.9
2012-06-13,16.4,0.00,0.0,10.3
2012-06-14,15.8,0.20,2.0,7.6
2012-06-15,17.9,0.00,0.0,8.0
2012-06-16,19.8,0.00,0.0,7.6
2012-06-17,21.6,0.00,0.0,7.2
2012-06-18,22.7,0.00,0.0,8.4
2012-06-19,22.9,0.00,0.0,8.8
2012-06-20,23.1,0.00,0.0,15.6
2012-06-21,22.7,0.00,0.0,7.9
2012-06-22,23.0,0.00,0.0,8.5
2012-06-23,21.6,15.10,17.0,12.1
2012-06-24,21.1,4.60,10.0,8.4
2012-06-25,22.6,0.00,0.0,18.0
2012-06-26,21.8,0.10,1.0,18.0
2012-06-27,21.8,0.00,0.0,7.5
2012-06-28,22.5,0.00,0.0,8.3
2012-06-29,23.2,0.00,0.0,9.7
2012-06-30,24.1,0.00,0.0,8.6
2012-07-01,24.5,0.00,0.0,10.5
2012-07-02,21.1,14.70,12.0,14.0
2012-07-03,22.0,0.30,2.0,7.9
2012-07-04,22.3,0.20,1.0,10.7
2012-07-05,21.7,5.20,9.0,9.4
2012-07-06,20.7,9.50,17.0,10.0
2012-07-07,21.5,1.00,6.0,7.5
2012-07-08,22.0,0.00,0.0,7.8
2012-07-09,22.7,0.00,0.0,9.5
2012-07-10,22.7,1.70,5.0,6.9
2012-07-11,21.2,17.40,14.0,9.1
2012-07-12,21.7,0.00,0.0,10.8
2012-07-13,21.5,5.70,11.0,7.4
2012-07-14,20.5,15.30,19.0,8.7
2012-07-15,20.6,4.10,3.0,17.8
2012-07-16,20.0,0.00,0.0,15.5
2012-07-17,20.7,0.00,0.0,9.0
2012-07-18,22.3,0.00,0.0,10.9
2012-07-19,22.9,0.00,0.0,8.9
2012-07-20,22.3,3.60,8.0,8.8
2012-07-21,21.4,0.00,0.0,14.4
2012-07-22,19.0,0.60,2.0,11.9
2012-07-23,18.8,0.00,0.0,12.0
2012-07-24,22.1,0.00,0.0,9.5
2012-07-25,23.4,0.00,0.0,9.4
2012-07-26,24.7,0.00,0.0,7.5
2012-07-27,25.3,0.00,0.0,7.6
2012-07-28,24.1,1.70,4.0,8.9
2012-07-29,23.3,0.00,0.0,10.1
2012-07-30,23.4,0.60,3.0,7.3
2012-07-31,23.0,6.50,10.0,8.3
2012-08-01,23.4,0.20,1.0,8.6
2012-08-02,24.2,0.30,1.0,10.6
2012-08-03,24.2,2.00,5.0,7.2
2012-08-04,22.2,7.50,13.0,11.4
2012-08-05,21.3,33.00,14.0,11.9
2012-08-06,21.3,8.00,13.0,11.5
2012-08-07,21.8,0.00,0.0,11.9
2012-08-08,22.9,0.00,0.0,7.3
2012-08-09,23.7,0.00,0.0,8.1
2012-08-10,22.1,4.60,5.0,9.1
2012-08-11,22.1,0.00,0.0,7.7
2012-08-12,21.4,1.60,4.0,12.1
2012-08-13,21.3,1.20,2.0,6.8
2012-08-14,22.7,2.00,5.0,8.3
2012-08-15,23.2,0.70,3.0,6.3
2012-08-16,24.4,5.20,8.0,7.8
2012-08-17,24.7,0.30,2.0,6.2
2012-08-18,25.5,0.00,0.0,6.9
2012-08-19,26.4,0.00,0.0,6.6
2012-08-20,26.8,0.70,1.0,7.1
2012-08-21,27.1,0.40,1.0,7.3
2012-08-22,27.5,2.20,3.0,6.3
2012-08-23,25.0,2.30,7.0,8.4
2012-08-24,23.1,8.90,10.0,14.2
2012-08-25,24.3,6.20,9.0,6.8
2012-08-26,21.3,15.20,4.0,20.1
2012-08-27,19.8,0.00,0.0,10.8
2012-08-28,20.7,0.00,0.0,8.4
2012-08-29,22.2,0.00,0.0,8.7
2012-08-30,21.2,6.90,8.0,8.8
2012-08-31,17.2,5.80,12.0,20.9
2012-09-01,16.0,5.80,10.0,11.5
2012-09-02,18.1,0.00,0.0,6.8
2012-09-03,18.2,1.50,7.0,13.0
2012-09-04,19.4,2.20,9.0,8.7
2012-09-05,20.5,0.20,1.0,9.0
2012-09-06,21.5,0.00,0.0,7.5
2012-09-07,21.1,0.00,0.0,6.4
2012-09-08,21.3,0.00,0.0,7.5
2012-09-09,20.9,0.00,0.0,9.5
2012-09-10,21.4,0.00,0.0,7.1
2012-09-11,21.4,0.00,0.0,8.2
2012-09-12,18.2,15.10,8.0,22.3
2012-09-13,15.9,0.00,0.0,24.2
2012-09-14,16.4,0.00,0.0,13.7
2012-09-15,17.4,0.00,0.0,10.0
2012-09-16,18.0,0.00,0.0,7.2
2012-09-17,18.2,0.00,0.0,6.8
2012-09-18,19.1,0.00,0.0,8.0
2012-09-19,18.6,0.90,4.0,17.9
2012-09-20,15.5,0.60,4.0,17.0
2012-09-21,15.6,0.00,0.0,6.2
2012-09-22,16.1,0.00,0.0,5.8
2012-09-23,16.9,0.50,3.0,4.9
2012-09-24,16.3,34.40,18.0,11.8
2012-09-25,15.2,8.00,13.0,8.3
2012-09-26,16.6,27.90,24.0,17.1
2012-09-27,16.8,9.90,18.0,16.8
2012-09-28,16.1,0.00,0.0,6.5
2012-09-29,15.2,10.10,16.0,11.4
2012-09-30,16.7,8.50,19.0,6.1
2012-10-01,16.4,29.00,19.0,7.2
2012-10-02,16.7,0.00,0.0,7.6
2012-10-03,16.4,0.30,2.0,6.7
2012-10-04,15.7,4.00,9.0,8.2
2012-10-05,15.3,0.00,0.0,7.9
2012-10-06,16.3,0.00,0.0,5.2
2012-10-07,17.1,0.30,3.0,8.3
2012-10-08,14.4,2.30,6.0,9.2
2012-10-09,15.9,1.80,6.0,6.1
2012-10-10,15.0,0.30,2.0,5.8
2012-10-11,13.7,2.00,8.0,8.2
2012-10-12,14.9,0.00,0.0,6.9
2012-10-13,12.4,10.40,18.0,8.5
2012-10-14,12.7,11.20,23.0,16.4
2012-10-15,10.7,58.70,20.0,18.9
2012-10-16,10.7,0.00,0.0,10.4
2012-10-17,10.3,1.40,6.0,9.2
2012-10-18,13.4,0.00,0.0,6.6
2012-10-19,12.6,0.00,0.0,6.4
2012-10-20,13.3,0.00,0.0,10.1
2012-10-21,14.1,0.00,0.0,9.0
2012-10-22,14.8,0.00,0.0,5.9
2012-10-23,14.8,0.00,0.0,8.9
2012-10-24,14.1,0.00,0.0,8.3
2012-10-25,12.3,0.00,0.0,6.6
2012-10-26,11.2,17.30,16.0,6.4
2012-10-27,11.3,13.00,15.0,23.6
2012-10-28,4.0,19.40,23.0,24.5
2012-10-29,5.5,0.00,0.0,9.0
2012-10-30,5.9,0.00,0.0,6.1
2012-10-31,7.4,12.50,9.0,19.1
2012-11-01,9.1,13.50,9.0,15.0
2012-11-02,10.2,1.10,3.0,7.7
2012-11-03,10.5,3.10,13.0,7.6
2012-11-04,10.4,27.30,24.0,9.8
2012-11-05,11.1,5.80,3.0,13.2
2012-11-06,7.5,0.00,0.0,14.3
2012-11-07,6.9,0.00,0.0,13.4
2012-11-08,7.0,0.00,0.0,10.5
2012-11-09,8.3,0.60,4.0,8.5
2012-11-10,8.8,29.00,22.0,7.7
2012-11-11,9.2,34.70,17.0,9.8
2012-11-12,10.0,0.00,0.0,9.0
2012-11-13,9.7,0.00,0.0,9.1
2012-11-14,10.1,0.10,1.0,10.1
2012-11-15,8.7,0.00,0.0,7.1
2012-11-16,7.6,0.00,0.0,8.0
2012-11-17,6.3,0.00,0.0,7.2
2012-11-18,6.3,0.00,0.0,8.0
2012-11-19,9.0,0.00,0.0,8.7
2012-11-20,9.5,0.00,0.0,8.7
2012-11-21,8.8,0.00,0.0,8.5
2012-11-22,8.3,0.00,0.0,7.1
2012-11-23,9.8,0.00,0.0,5.9
2012-11-24,9.0,0.00,0.0,5.4
2012-11-25,9.7,0.00,0.0,6.1
2012-11-26,9.2,18.70,23.0,8.6
2012-11-27,9.6,32.60,24.0,16.2
2012-11-28,8.7,62.80,24.0,17.1
2012-11-29,7.8,9.00,13.0,17.7
2012-11-30,5.9,0.60,3.0,15.5
2012-12-01,5.1,0.00,0.0,4.7
2012-12-02,4.2,0.00,0.0,18.4
2012-12-03,2.0,0.00,0.0,16.4
2012-12-04,2.6,0.40,2.0,11.5
2012-12-05,2.1,0.00,0.0,10.1
2012-12-06,1.3,0.00,0.0,15.9
2012-12-07,-0.4,5.30,9.0,10.2
2012-12-08,0.6,0.00,0.0,17.5
2012-12-09,0.1,0.00,0.0,13.7
2012-12-10,1.3,0.00,0.0,11.8
2012-12-11,0.6,0.00,0.0,19.8
2012-12-12,0.1,0.00,0.0,11.5
2012-12-13,-0.1,1.00,4.0,9.4
2012-12-14,0.1,12.20,24.0,4.9
2012-12-15,0.3,11.50,11.0,9.2
2012-12-16,-0.1,0.10,1.0,10.5
2012-12-17,0.3,0.40,2.0,9.1
2012-12-18,-0.1,0.00,0.0,11.9
2012-12-19,0.0,0.00,0.0,11.5
2012-12-20,-1.1,1.50,10.0,10.0
2012-12-21,2.3,0.00,0.0,5.4
2012-12-22,1.6,0.00,0.0,8.7
2012-12-23,2.9,0.00,0.0,9.7
2012-12-24,3.6,0.00,0.0,7.4
2012-12-25,4.8,0.60,4.0,5.8
2012-12-26,5.8,3.20,9.0,10.1
2012-12-27,2.4,0.00,0.0,8.4
2012-12-28,3.0,0.00,0.0,16.2
2012-12-29,2.4,0.00,0.0,11.4
2012-12-30,1.8,0.00,0.0,10.0
2012-12-31,1.7,0.00,0.0,10.8
2013-01-01,1.4,0.40,2.0,9.8
2013-01-02,3.1,3.80,8.0,9.7
2013-01-03,1.8,0.00,0.0,11.3
2013-01-04,5.5,0.00,0.0,14.6
2013-01-05,8.7,0.00,0.0,17.7
2013-01-06,9.0,0.00,0.0,15.2
2013-01-07,6.3,0.00,0.0,13.7
2013-01-08,4.9,0.00,0.0,7.1
2013-01-09,4.2,0.00,0.0,6.1
2013-01-10,3.6,0.00,0.0,5.5
2013-01-11,4.2,0.00,0.0,7.9
2013-01-12,3.4,0.00,0.0,6.1
2013-01-13,2.5,1.40,9.0,5.2
2013-01-14,2.0,0.10,1.0,7.6
2013-01-15,1.1,8.30,21.0,9.2
2013-01-16,0.7,0.50,3.0,16.1
2013-01-17,-0.7,0.10,1.0,20.2
2013-01-18,-1.1,0.00,0.0,14.9
2013-01-19,1.3,3.10,9.0,6.1
2013-01-20,1.4,15.90,24.0,6.1
2013-01-21,2.7,9.10,17.0,4.4
2013-01-22,2.7,0.60,3.0,7.9
2013-01-23,0.8,0.40,2.0,9.5
2013-01-24,2.4,0.00,0.0,8.4
2013-01-25,-1.1,0.00,0.0,13.4
2013-01-26,0.4,0.40,2.0,10.0
2013-01-27,1.8,0.00,0.0,5.9
2013-01-28,2.1,1.30,7.0,7.4
2013-01-29,1.9,0.00,0.0,8.6
2013-01-30,3.7,0.00,0.0,7.9
2013-01-31,4.6,0.00,0.0,11.0
2013-02-01,3.7,0.10,1.0,9.0
2013-02-02,4.8,2.00,7.0,23.9
2013-02-03,3.0,0.00,0.0,24.5
2013-02-04,3.8,0.00,0.0,9.3
2013-02-05,3.3,2.70,4.0,7.2
2013-02-06,2.4,0.80,3.0,10.6
2013-02-07,2.9,0.00,0.0,22.4
2013-02-08,0.5,0.00,0.0,14.1
2013-02-09,-0.0,0.00,0.0,14.1
2013-02-10,-1.1,0.00,0.0,11.4
2013-02-11,-0.5,9.60,21.0,13.0
2013-02-12,0.9,1.60,8.0,7.2
2013-02-13,-0.7,0.00,0.0,12.2
2013-02-14,1.5,0.00,0.0,10.3
2013-02-15,3.8,0.00,0.0,8.8
2013-02-16,5.0,0.00,0.0,6.6
2013-02-17,2.4,2.60,14.0,8.1
2013-02-18,2.5,0.60,3.0,8.2
2013-02-19,2.6,0.00,0.0,7.6
2013-02-20,3.1,0.00,0.0,9.4
2013-02-21,1.0,13.50,24.0,7.4
2013-02-22,-0.4,3.20,16.0,6.8
2013-02-23,-0.1,1.00,6.0,6.9
2013-02-24,-0.5,10.40,23.0,12.0
2013-02-25,0.3,5.00,18.0,9.5
2013-02-26,2.1,0.00,0.0,10.9
2013-02-27,3.8,1.40,2.0,8.2
2013-02-28,5.7,0.30,3.0,7.1
2013-03-01,5.0,0.00,0.0,8.4
2013-03-02,5.6,0.00,0.0,6.2
2013-03-03,6.0,0.00,0.0,7.2
2013-03-04,6.4,0.00,0.0,7.2
2013-03-05,6.0,0.30,2.0,5.4
2013-03-06,4.7,15.40,23.0,9.8
2013-03-07,7.2,6.00,13.0,8.3
2013-03-08,8.1,8.20,16.0,6.3
2013-03-09,7.6,2.30,6.0,7.0
2013-03-10,8.4,0.10,1.0,6.0
2013-03-11,7.2,5.60,10.0,6.2
2013-03-12,6.7,4.50,13.0,6.8
2013-03-13,6.2,5.80,12.0,7.4
2013-03-14,3.3,0.00,0.0,28.3
2013-03-15,2.4,0.00,0.0,24.2
2013-03-16,2.3,0.00,0.0,12.3
2013-03-17,1.5,13.90,21.0,10.5
2013-03-18,0.9,25.30,19.0,8.4
2013-03-19,3.5,0.00,0.0,11.3
2013-03-20,2.6,3.10,10.0,8.8
2013-03-21,3.6,0.00,0.0,13.6
2013-03-22,5.3,0.00,0.0,10.3
2013-03-23,6.8,0.90,5.0,6.5
2013-03-24,5.8,23.80,24.0,7.1
2013-03-25,5.5,6.90,13.0,10.0
2013-03-26,2.7,1.50,5.0,9.8
2013-03-27,3.6,0.00,0.0,6.3
2013-03-28,4.0,8.50,12.0,5.4
2013-03-29,5.6,0.10,1.0,5.4
2013-03-30,5.3,13.50,12.0,9.9
2013-03-31,7.8,0.00,0.0,18.7
2013-04-01,5.4,4.00,17.0,7.6
2013-04-02,7.3,0.00,0.0,10.0
2013-04-03,8.8,0.00,0.0,10.8
2013-04-04,8.2,9.20,13.0,9.2
2013-04-05,7.1,14.10,20.0,11.1
2013-04-06,9.0,0.50,4.0,6.5
2013-04-07,8.8,4.10,15.0,8.9
2013-04-08,5.4,8.30,12.0,11.0
2013-04-09,5.9,1.80,6.0,8.1
2013-04-10,8.6,0.00,0.0,7.2
2013-04-11,9.0,4.30,7.0,6.0
2013-04-12,10.8,12.60,14.0,9.9
2013-04-13,11.8,0.00,0.0,10.1
