latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
45.5,9.199997,136.0,3600,Europe/Berlin,CET

time,temperature_2m_mean (°C),precipitation_sum (mm),precipitation_hours (h),windspeed_10m_max (km/h)
2022-02-08,4.5,0.00,0.0,7.4
2022-02-09,5.0,0.00,0.0,8.7
2022-02-10,4.9,0.00,0.0,8.6
2022-02-11,7.0,0.00,0.0,15.0
2022-02-12,5.2,0.60,3.0,9.2
2022-02-13,3.5,0.00,0.0,7.6
2022-02-14,2.8,6.10,14.0,7.1
2022-02-15,2.4,12.30,15.0,9.2
2022-02-16,3.6,0.00,0.0,8.8
2022-02-17,6.7,0.00,0.0,12.6
2022-02-18,7.5,0.10,1.0,10.5
2022-02-19,8.6,0.00,0.0,7.0
2022-02-20,8.1,0.00,0.0,8.8
2022-02-21,8.1,0.50,3.0,25.4
2022-02-22,8.2,0.00,0.0,17.7
2022-02-23,8.0,0.00,0.0,10.6
2022-02-24,7.4,0.00,0.0,7.8
2022-02-25,7.3,0.00,0.0,27.2
2022-02-26,5.9,0.10,1.0,11.6
2022-02-27,4.2,0.00,0.0,10.1
2022-02-28,4.9,0.00,0.0,20.1
2022-03-01,5.0,0.00,0.0,21.1
2022-03-02,4.1,0.00,0.0,8.0
2022-03-03,6.7,0.00,0.0,8.7
2022-03-04,6.0,0.00,0.0,14.9
2022-03-05,5.1,0.00,0.0,13.6
2022-03-06,4.0,0.00,0.0,9.8
2022-03-07,3.7,0.00,0.0,9.9
2022-03-08,3.6,0.00,0.0,14.8
2022-03-09,4.5,0.00,0.0,7.1
2022-03-10,6.3,0.00,0.0,7.8
2022-03-11,6.2,0.00,0.0,15.8
2022-03-12,5.6,0.00,0.0,15.6
2022-03-13,5.1,0.20,2.0,10.0
2022-03-14,7.7,0.40,4.0,8.5
2022-03-15,9.5,1.00,6.0,5.9
2022-03-16,10.8,0.00,0.0,12.0
2022-03-17,10.7,0.00,0.0,9.1
2022-03-18,9.4,0.10,1.0,10.8
2022-03-19,9.1,0.00,0.0,14.3
2022-03-20,8.1,0.00,0.0,11.6
2022-03-21,8.1,0.00,0.0,8.9
2022-03-22,8.2,0.00,0.0,8.4
2022-03-23,10.0,0.00,0.0,8.8
2022-03-24,12.1,0.00,0.0,9.6
2022-03-25,12.5,0.00,0.0,9.3
2022-03-26,12.8,0.00,0.0,11.2
2022-03-27,13.7,0.00,0.0,11.5
2022-03-28,13.5,0.00,0.0,10.7
2022-03-29,12.9,0.00,0.0,10.7
2022-03-30,10.2,3.50,13.0,10.0
2022-03-31,10.7,5.00,17.0,9.6
2022-04-01,9.3,17.90,23.0,10.5
2022-04-02,6.8,3.60,17.0,9.7
2022-04-03,6.9,0.20,2.0,10.5
2022-04-04,7.4,0.10,1.0,9.5
2022-04-05,9.5,0.00,0.0,8.5
2022-04-06,11.3,0.00,0.0,11.8
2022-04-07,11.8,0.00,0.0,13.8
2022-04-08,13.6,0.30,2.0,12.8
2022-04-09,11.9,0.00,0.0,34.9
2022-04-10,9.8,0.00,0.0,12.8
2022-04-11,11.7,0.00,0.0,8.4
2022-04-12,12.4,0.00,0.0,7.3
2022-04-13,14.4,0.00,0.0,14.4
2022-04-14,15.6,0.00,0.0,10.5
2022-04-15,17.0,0.00,0.0,11.5
2022-04-16,16.3,0.20,1.0,24.7
2022-04-17,13.0,0.00,0.0,14.7
2022-04-18,13.3,0.00,0.0,13.0
2022-04-19,14.3,0.00,0.0,16.0
2022-04-20,12.2,0.00,0.0,14.6
2022-04-21,11.9,0.40,4.0,15.0
2022-04-22,13.4,2.30,13.0,11.2
2022-04-23,13.0,14.90,20.0,23.7
2022-04-24,11.6,10.40,19.0,15.6
2022-04-25,13.0,0.10,1.0,9.2
2022-04-26,13.7,2.30,13.0,10.0
2022-04-27,14.3,0.00,0.0,10.5
2022-04-28,15.6,0.00,0.0,12.2
2022-04-29,15.6,0.00,0.0,10.9
2022-04-30,15.9,0.30,3.0,8.9
2022-05-01,15.6,0.00,0.0,17.9
2022-05-02,15.4,0.10,1.0,13.3
2022-05-03,16.7,0.50,3.0,9.6
2022-05-04,15.9,4.60,9.0,8.9
2022-05-05,14.8,10.10,16.0,12.1
2022-05-06,13.7,11.50,24.0,9.8
2022-05-07,14.8,0.40,4.0,10.9
2022-05-08,16.1,1.90,10.0,10.5
2022-05-09,17.5,0.20,1.0,8.6
2022-05-10,18.7,0.00,0.0,8.7
2022-05-11,20.8,0.00,0.0,11.2
2022-05-12,20.2,0.00,0.0,13.1
2022-05-13,20.3,0.00,0.0,13.3
2022-05-14,21.2,0.20,2.0,9.4
2022-05-15,21.2,4.30,4.0,11.7
2022-05-16,21.8,0.20,2.0,10.2
2022-05-17,22.8,0.00,0.0,9.9
2022-05-18,23.3,0.60,3.0,21.4
2022-05-19,22.8,0.00,0.0,20.0
2022-05-20,24.0,0.00,0.0,12.3
2022-05-21,24.7,0.00,0.0,15.3
2022-05-22,24.4,0.00,0.0,12.6
2022-05-23,23.8,0.00,0.0,22.1
2022-05-24,21.6,5.80,5.0,10.0
2022-05-25,20.4,14.90,14.0,7.3
2022-05-26,22.0,1.00,2.0,14.2
2022-05-27,23.8,0.00,0.0,11.6
2022-05-28,22.1,7.10,8.0,25.8
2022-05-29,15.9,8.00,9.0,22.3
2022-05-30,16.6,0.00,0.0,17.7
2022-05-31,18.7,0.60,6.0,24.7
2022-06-01,20.8,0.00,0.0,14.8
2022-06-02,22.3,0.40,1.0,11.5
2022-06-03,21.1,14.70,10.0,13.8
2022-06-04,23.5,0.00,0.0,10.0
2022-06-05,23.7,3.20,6.0,13.4
2022-06-06,22.5,8.40,4.0,10.4
2022-06-07,20.6,15.00,13.0,11.3
2022-06-08,19.6,2.20,7.0,8.8
2022-06-09,20.2,0.00,0.0,19.0
2022-06-10,21.9,0.00,0.0,17.2
2022-06-11,23.0,0.00,0.0,10.4
2022-06-12,25.1,0.00,0.0,9.8
2022-06-13,26.4,0.00,0.0,10.2
2022-06-14,25.4,0.00,0.0,16.1
2022-06-15,26.0,1.00,2.0,12.8
2022-06-16,27.8,0.00,0.0,7.9
2022-06-17,28.2,0.10,1.0,13.4
2022-06-18,28.2,0.00,0.0,16.8
2022-06-19,28.3,0.00,0.0,13.2
2022-06-20,28.2,0.00,0.0,16.9
2022-06-21,27.4,1.00,4.0,16.2
2022-06-22,25.5,2.50,5.0,15.6
2022-06-23,24.7,1.40,5.0,13.7
2022-06-24,23.7,7.10,16.0,12.7
2022-06-25,23.4,0.00,0.0,11.6
2022-06-26,25.6,0.20,1.0,13.2
2022-06-27,26.7,0.20,1.0,18.0
2022-06-28,22.9,32.90,13.0,20.9
2022-06-29,24.4,2.40,5.0,12.7
2022-06-30,24.5,0.10,1.0,7.1
2022-07-01,24.3,0.40,3.0,8.7
2022-07-02,25.6,0.00,0.0,9.0
2022-07-03,27.5,0.00,0.0,9.9
2022-07-04,26.4,3.50,4.0,15.1
2022-07-05,26.3,0.00,0.0,10.0
2022-07-06,25.1,3.90,9.0,16.5
2022-07-07,25.4,1.00,5.0,12.7
2022-07-08,25.0,0.00,0.0,13.3
2022-07-09,24.8,0.00,0.0,16.1
2022-07-10,26.7,0.00,0.0,9.3
2022-07-11,26.7,0.20,1.0,16.6
2022-07-12,26.3,0.00,0.0,14.6
2022-07-13,27.0,0.00,0.0,13.1
2022-07-14,28.7,0.00,0.0,10.0
2022-07-15,29.7,0.00,0.0,11.8
2022-07-16,29.2,0.10,1.0,12.2
2022-07-17,28.6,1.90,7.0,18.2
2022-07-18,29.4,0.00,0.0,13.7
2022-07-19,29.4,0.00,0.0,14.0
2022-07-20,30.5,0.00,0.0,12.7
2022-07-21,31.0,0.00,0.0,11.0
2022-07-22,31.0,0.00,0.0,8.2
2022-07-23,28.7,3.10,6.0,17.5
2022-07-24,29.8,0.20,2.0,12.2
2022-07-25,30.4,3.40,6.0,9.9
2022-07-26,28.3,1.60,5.0,18.7
2022-07-27,25.7,1.70,3.0,12.5
2022-07-28,25.8,17.90,8.0,13.0
2022-07-29,23.2,16.80,10.0,16.7
2022-07-30,24.6,0.00,0.0,9.3
2022-07-31,25.3,0.00,0.0,9.5
2022-08-01,27.2,0.10,1.0,9.7
2022-08-02,25.8,0.80,4.0,13.3
2022-08-03,27.1,0.00,0.0,10.9
2022-08-04,28.7,0.00,0.0,9.0
2022-08-05,29.4,5.80,5.0,8.7
2022-08-06,27.6,3.30,11.0,13.4
2022-08-07,22.5,33.60,16.0,17.3
2022-08-08,24.1,0.10,1.0,10.6
2022-08-09,25.2,0.00,0.0,11.2
2022-08-10,24.9,0.00,0.0,13.8
2022-08-11,25.1,0.00,0.0,14.2
2022-08-12,23.4,0.00,0.0,20.3
2022-08-13,23.5,0.00,0.0,20.2
2022-08-14,23.5,0.00,0.0,12.5
2022-08-15,24.6,0.90,3.0,7.2
2022-08-16,24.0,1.20,8.0,8.2
2022-08-17,24.6,0.40,4.0,15.9
2022-08-18,21.8,22.20,12.0,19.6
2022-08-19,20.4,6.60,8.0,10.8
2022-08-20,23.8,0.00,0.0,8.4
2022-08-21,23.9,0.00,0.0,8.6
2022-08-22,24.3,0.00,0.0,8.9
2022-08-23,24.2,0.00,0.0,11.9
2022-08-24,24.5,0.00,0.0,10.5
2022-08-25,25.3,0.00,0.0,9.5
2022-08-26,26.0,0.80,6.0,8.0
2022-08-27,24.2,5.30,8.0,11.1
2022-08-28,23.8,1.00,2.0,17.3
2022-08-29,24.3,0.00,0.0,14.5
2022-08-30,24.2,6.90,3.0,8.9
2022-08-31,22.3,5.00,10.0,11.4
2022-09-01,21.5,9.80,13.0,15.5
2022-09-02,21.5,2.60,4.0,14.5
2022-09-03,20.9,9.70,16.0,9.4
2022-09-04,21.2,0.80,3.0,7.1
2022-09-05,22.8,0.50,3.0,7.1
2022-09-06,23.4,0.70,2.0,7.2
2022-09-07,22.5,15.40,9.0,13.7
2022-09-08,20.9,34.70,17.0,13.3
2022-09-09,20.1,20.40,13.0,8.7
2022-09-10,20.0,0.10,1.0,11.2
2022-09-11,20.3,0.00,0.0,7.4
2022-09-12,20.1,0.00,0.0,7.4
2022-09-13,21.5,0.00,0.0,8.3
2022-09-14,20.7,5.00,13.0,9.8
2022-09-15,21.8,5.80,11.0,8.6
2022-09-16,21.5,0.00,0.0,16.9
2022-09-17,17.6,5.70,9.0,16.9
2022-09-18,16.6,0.00,0.0,12.3
2022-09-19,17.1,0.00,0.0,14.2
2022-09-20,16.6,0.00,0.0,10.1
2022-09-21,15.9,0.20,2.0,14.4
2022-09-22,15.5,0.00,0.0,9.6
2022-09-23,15.4,0.00,0.0,9.3
2022-09-24,14.6,2.70,9.0,10.0
2022-09-25,15.3,0.20,2.0,8.8
2022-09-26,16.0,0.00,0.0,8.2
2022-09-27,16.8,0.00,0.0,9.0
2022-09-28,15.0,0.60,3.0,11.8
2022-09-29,14.1,9.90,12.0,8.3
2022-09-30,14.2,11.30,19.0,12.9
2022-10-01,15.0,0.00,0.0,11.3
2022-10-02,16.8,0.00,0.0,11.5
2022-10-03,17.6,0.00,0.0,9.7
2022-10-04,17.4,0.10,1.0,7.2
2022-10-05,17.6,0.00,0.0,5.7
2022-10-06,17.6,0.00,0.0,7.7
2022-10-07,17.1,0.00,0.0,7.1
2022-10-08,17.4,0.10,1.0,6.8
2022-10-09,17.3,11.00,20.0,11.9
2022-10-10,15.8,0.10,1.0,9.9
2022-10-11,16.0,0.00,0.0,7.4
2022-10-12,16.2,0.00,0.0,7.9
2022-10-13,16.2,0.00,0.0,9.1
2022-10-14,16.1,0.00,0.0,5.6
2022-10-15,16.5,0.00,0.0,6.2
2022-10-16,17.3,0.00,0.0,6.6
2022-10-17,17.5,0.00,0.0,7.1
2022-10-18,17.1,0.00,0.0,9.0
2022-10-19,17.1,0.00,0.0,7.7
2022-10-20,16.7,0.10,1.0,9.7
2022-10-21,15.4,10.20,16.0,19.8
2022-10-22,17.2,15.20,10.0,16.5
2022-10-23,16.9,10.80,24.0,12.8
2022-10-24,17.1,30.80,24.0,15.5
2022-10-25,16.9,14.40,16.0,8.6
2022-10-26,16.8,0.30,2.0,7.6
2022-10-27,16.6,0.00,0.0,7.9
2022-10-28,16.6,0.00,0.0,7.4
2022-10-29,15.4,0.00,0.0,7.1
2022-10-30,15.7,0.00,0.0,8.0
2022-10-31,16.4,0.00,0.0,5.4
2022-11-01,14.0,1.60,6.0,6.6
2022-11-02,13.1,0.00,0.0,6.9
2022-11-03,13.7,14.90,9.0,17.6
2022-11-04,13.6,18.00,9.0,18.4
2022-11-05,11.1,0.00,0.0,12.9
2022-11-06,9.5,0.00,0.0,10.1
2022-11-07,9.5,0.00,0.0,9.4
2022-11-08,10.1,0.00,0.0,9.4
2022-11-09,12.6,7.50,6.0,4.0
2022-11-10,12.9,9.20,6.0,7.3
2022-11-11,11.9,0.00,0.0,7.6
2022-11-12,11.1,0.00,0.0,7.5
2022-11-13,10.3,0.30,2.0,8.8
2022-11-14,9.6,3.90,14.0,8.0
2022-11-15,8.2,4.50,15.0,7.1
2022-11-16,9.7,2.60,8.0,10.4
2022-11-17,9.3,0.70,4.0,8.7
2022-11-18,10.9,0.70,4.0,12.3
2022-11-19,7.9,0.60,4.0,11.3
2022-11-20,6.9,0.00,0.0,6.0
2022-11-21,6.2,1.10,5.0,14.5
2022-11-22,7.6,19.70,15.0,13.9
2022-11-23,5.9,0.00,0.0,11.2
2022-11-24,6.1,0.00,0.0,10.1
2022-11-25,6.9,0.00,0.0,7.4
2022-11-26,6.6,0.00,0.0,8.1
2022-11-27,6.2,0.00,0.0,8.7
2022-11-28,5.7,0.00,0.0,6.3
2022-11-29,5.7,1.10,11.0,6.5
2022-11-30,4.4,0.00,0.0,6.9
2022-12-01,5.3,0.00,0.0,6.4
2022-12-02,5.4,0.00,0.0,6.6
2022-12-03,6.1,11.70,19.0,8.8
2022-12-04,7.6,18.90,21.0,9.5
2022-12-05,7.1,9.90,14.0,9.3
2022-12-06,3.7,0.00,0.0,9.3
2022-12-07,2.7,0.00,0.0,6.9
2022-12-08,3.7,0.10,1.0,6.9
2022-12-09,3.1,21.20,16.0,9.0
2022-12-10,3.2,0.00,0.0,10.6
2022-12-11,3.2,1.90,11.0,13.4
2022-12-12,-0.2,0.00,0.0,8.4
2022-12-13,1.0,0.70,5.0,10.1
2022-12-14,1.4,0.00,0.0,5.2
2022-12-15,1.2,18.50,11.0,10.1
2022-12-16,3.5,1.10,5.0,7.3
2022-12-17,3.0,0.20,2.0,8.0
2022-12-18,5.2,0.00,0.0,8.4
2022-12-19,4.0,0.00,0.0,7.6
2022-12-20,4.7,0.00,0.0,5.4
2022-12-21,6.0,2.10,7.0,6.0
2022-12-22,5.7,0.20,2.0,7.7
2022-12-23,5.6,0.00,0.0,8.2
2022-12-24,6.1,0.00,0.0,8.0
2022-12-25,7.3,0.00,0.0,6.2
2022-12-26,8.2,0.10,1.0,5.9
2022-12-27,6.8,0.00,0.0,8.3
2022-12-28,6.5,0.30,3.0,7.6
2022-12-29,7.4,0.80,8.0,6.4
2022-12-30,7.6,0.40,4.0,4.8
2022-12-31,6.8,0.30,3.0,7.7
