"Year","Month","mean_temperature","mean_precipitation_sum","mean_precipitation_hours","mean_windspeed_10m_max","mean_radiation_sum","count_highwind","max_consecutive_highwind_days","Station","Densità","Quota","Type","Count_120","Count_180"
2019,9,-0.0733547101047668,-0.234689287096273,-0.424098908502006,0.146836511988636,-0.773739678554714,0.0734565689077432,0.603004413282024,6665,1711.13978494624,"369","urban",7,0
2019,10,-0.903582994640708,1.54376724272533,1.09510218740049,0.600946444534134,-1.97472295212122,0.278074593140808,1.4089127267252,6665,1711.13978494624,"369","urban",0,0
2020,4,-1.27734525395391,-0.568600750910644,-0.705078096938729,0.00782405626093437,0.314267019663892,-0.0100060462399777,-0.202903900161151,6665,1697.59139784946,"369","urban",NA,NA
2020,5,-0.431186796356281,0.691448102329081,0.581484316064544,1.15065643353531,0.537206163388711,1.16654759310024,0.603004413282024,6665,1697.59139784946,"369","urban",10,0
2020,6,0.0960009337700085,1.72742348880376,0.887137304202699,0.411679207814747,0.787053980919609,0.49076964464625,-0.202903900161151,6665,1697.59139784946,"369","urban",10,0
2020,7,0.847588335151308,-0.76861164252363,-0.868730850060472,0.355084592913363,1.02938829346957,0.439615138587984,0.603004413282024,6665,1697.59139784946,"369","urban",21,5
2020,8,0.913696257943291,2.35013526424805,0.143398484630945,0.446702924413554,0.178650292779085,0.520385411311571,0.603004413282024,6665,1697.59139784946,"369","urban",16,4
2020,9,-0.0427568416735987,0.371865482034417,0.153469423284593,0.151630044944789,-0.677427323566919,0.323844414350857,0.603004413282024,6665,1697.59139784946,"369","urban",11,0
2020,10,-1.44277573991289,1.72016024743343,0.898718883654392,0.453661278704716,-2.06989854414928,0.520385411311571,1.4089127267252,6665,1697.59139784946,"369","urban",0,0
2021,4,-1.76548799218115,-0.202523503884796,0.184689333110892,0.954546815096298,-0.333033436125123,0.741157490089362,0.603004413282024,6665,1693.84946236559,"369","urban",4,0
2021,5,-0.920798599534451,0.108906498545208,0.626803540005952,1.31649721080784,0.18802519049492,1.40885841127101,0.603004413282024,6665,1693.84946236559,"369","urban",4,0
2021,6,0.708669880728703,-1.13379951305515,-0.986057285375452,0.704084718138573,1.12112868746986,0.657694874941667,0.603004413282024,6665,1693.84946236559,"369","urban",20,2
2021,7,0.687827521737328,3.54931123743164,0.53616509212314,0.825933233281454,0.584556190257769,1.00500704765307,-0.202903900161151,6665,1693.84946236559,"369","urban",15,3
2021,8,0.578336274613104,-0.0422875054903032,-0.264474530841715,0.152132592754682,0.283064914440129,0.116534047693658,0.603004413282024,6665,1693.84946236559,"369","urban",13,2
2021,9,0.076788318708586,0.333572882973138,-0.11189981023898,-0.169536663115844,-0.837409726640687,-0.176931276535371,-0.202903900161151,6665,1693.84946236559,"369","urban",14,1
2021,10,-1.4193625172574,-0.353569278504582,-0.566602690451094,0.0152849583619896,-1.79028202966856,-0.0450064977535161,1.4089127267252,6665,1693.84946236559,"369","urban",0,0
