"","Year","Month","mean_temperature","mean_precipitation_sum","mean_precipitation_hours","mean_windspeed_10m_max","mean_radiation_sum","count_highwind","max_consecutive_highwind_days","Station"
"1312",2015,6,22.3533333333333,2.13,3.43333333333333,11.5,23.3003333333333,2.46666666666667,1,10454
"1313",2015,7,27.7677419354839,0.693548387096774,1.45161290322581,11.358064516129,23.3703225806452,2.48387096774194,1,10454
"1314",2015,8,24.5838709677419,2.27096774193548,2.93548387096774,9.83225806451613,19.2432258064516,2.41935483870968,1,10454
"1315",2015,9,18.7666666666667,3.09,2.53333333333333,12.75,13.896,2.66666666666667,1,10454
"1316",2015,10,13.541935483871,4.11935483870968,5.70967741935484,10.2,8.71870967741935,2.32258064516129,1,10454
"1317",2016,4,13.8833333333333,1.49666666666667,2.66666666666667,12.46,18.5986666666667,2.7,1,10454
"1318",2016,5,16.3193548387097,4.80322580645161,6,12.4032258064516,20.4412903225806,2.64516129032258,1,10454
"1319",2016,6,20.92,4.16666666666667,4.96666666666667,9.95333333333333,23.083,2.36666666666667,1,10454
"1320",2016,7,24.5548387096774,1.45161290322581,2.03225806451613,10.8387096774194,23.5596774193548,2.38709677419355,1,10454
"1321",2016,8,23.5774193548387,3.01935483870968,2.87096774193548,10.3967741935484,21.1848387096774,2.29032258064516,0,10454
"1322",2016,9,21.26,2.04333333333333,1.66666666666667,10.3233333333333,16.2123333333333,2.33333333333333,1,10454
"1323",2016,10,12.8677419354839,3.41935483870968,5,11.0096774193548,8.2241935483871,2.35483870967742,2,10454
"1324",2017,4,13.9666666666667,1.81,3.46666666666667,14.9366666666667,18.681,3,2,10454
"1325",2017,5,18.1838709677419,3.45161290322581,4.35483870967742,13.4258064516129,21.1138709677419,2.67741935483871,1,10454
"1326",2017,6,24.03,4.17666666666667,3.8,15.4233333333333,23.3803333333333,3.1,2,10454
"1327",2017,7,24.6903225806452,2.09032258064516,1.87096774193548,13.9483870967742,23.6532258064516,2.83870967741935,1,10454
"1328",2017,8,25.841935483871,1.27741935483871,1.38709677419355,13.258064516129,21.1412903225806,2.83870967741935,1,10454
"1329",2017,9,17.6766666666667,4.64666666666667,4.76666666666667,12.4633333333333,14.2796666666667,2.56666666666667,1,10454
"1330",2017,10,14.5935483870968,0.383870967741935,1.19354838709677,11.6225806451613,10.8867741935484,2.41935483870968,2,10454
"1331",2018,4,14.83,3.30333333333333,4.66666666666667,13.07,17.6646666666667,2.7,2,10454
"1332",2018,5,17.8451612903226,6.62258064516129,7.58064516129032,12.2161290322581,18.3970967741935,2.54838709677419,1,10454
"1333",2018,6,22.1633333333333,2.17,3,12.38,23.9153333333333,2.66666666666667,1,10454
"1334",2018,7,24.7193548387097,3.65161290322581,3.51612903225806,12.5258064516129,22.3829032258065,2.61290322580645,0,10454
"1335",2018,8,24.8,4.11935483870968,3.06451612903226,11.4967741935484,19.8667741935484,2.51612903225806,1,10454
"1336",2018,9,20.5033333333333,2.55666666666667,3.53333333333333,10.0533333333333,16.12,2.26666666666667,1,10454
"1337",2018,10,15.6129032258065,3.63548387096774,4.16129032258065,14.2258064516129,10.1012903225806,2.74193548387097,5,10454
"1338",2019,4,12.8766666666667,4.3,7.06666666666667,14.4133333333333,16.001,3,2,10454
"1339",2019,5,14.6516129032258,5.87741935483871,7.87096774193548,12.5322580645161,17.6361290322581,2.58064516129032,1,10454
"1340",2019,6,23.8233333333333,2.59,1.86666666666667,13.5433333333333,25.3943333333333,2.8,1,10454
"1341",2019,7,25.2967741935484,2.2,1.80645161290323,13.0774193548387,22.9677419354839,2.7741935483871,1,10454
"1342",2019,8,24.7322580645161,2.44193548387097,2.83870967741935,12.9903225806452,20.0987096774194,2.67741935483871,1,10454
"1343",2019,9,19.7133333333333,4.67,3.73333333333333,11.3566666666667,15.2633333333333,2.43333333333333,0,10454
"1344",2019,10,15.5258064516129,4.3258064516129,4.87096774193548,11.9,9.09322580645161,2.54838709677419,2,10454
"1345",2020,4,13.94,1.12666666666667,2.2,12.7133333333333,20.4753333333333,2.6,1,10454
"1346",2020,5,18.5322580645161,2.87741935483871,4.83870967741935,15.1612903225806,21.361935483871,3.03225806451613,5,10454
"1347",2020,6,20.87,5.00666666666667,4.63333333333333,12.09,22.5566666666667,2.6,0,10454
"1348",2020,7,24.1548387096774,3.57741935483871,2.67741935483871,12.0096774193548,24.3235483870968,2.51612903225806,1,10454
"1349",2020,8,24.1064516129032,4.3,3.41935483870968,11.8612903225806,20.0777419354839,2.45161290322581,2,10454
"1350",2020,9,19.9066666666667,2.78333333333333,3.9,10.75,15.6506666666667,2.43333333333333,2,10454
"1351",2020,10,12.7354838709677,5.04838709677419,5.38709677419355,11.3935483870968,9.03967741935484,2.41935483870968,3,10454
"1352",2021,4,11.5833333333333,2.73,4.63333333333333,13.46,16.993,2.76666666666667,2,10454
"1353",2021,5,16.1387096774194,3.01935483870968,4.03225806451613,14.8096774193548,20.7077419354839,2.96774193548387,2,10454
"1354",2021,6,24.0633333333333,0.83,1.56666666666667,13.31,24.5033333333333,2.76666666666667,1,10454
"1355",2021,7,24.258064516129,3.89354838709677,2.87096774193548,13.4129032258065,22.2835483870968,2.80645161290323,1,10454
"1356",2021,8,23.6483870967742,2.21290322580645,2.54838709677419,12.0032258064516,20.5525806451613,2.54838709677419,1,10454
"1357",2021,9,20.6166666666667,2.04333333333333,2.43333333333333,10.94,15.6523333333333,2.36666666666667,1,10454
"1358",2021,10,12.8193548387097,2.19032258064516,2.38709677419355,10.8967741935484,9.76838709677419,2.29032258064516,1,10454
"1359",2022,4,12.5633333333333,0.89,2.36666666666667,14.5066666666667,18.9986666666667,2.93333333333333,2,10454
"1360",2022,5,19.9096774193548,2.56129032258064,3.48387096774194,14.2709677419355,21.2941935483871,2.83870967741935,2,10454
"1361",2022,6,24.6433333333333,2.95666666666667,1.96666666666667,14.37,24.279,3,1,10454
"1362",2022,7,27.7612903225806,0.47741935483871,0.741935483870968,14.6,24.79,3.03225806451613,1,10454
"1363",2022,8,25.0096774193548,3.2258064516129,2.06451612903226,13.2451612903226,21.0535483870968,2.87096774193548,1,10454
"1364",2022,9,19.4233333333333,3.88333333333333,4.06666666666667,12.64,15.122,2.7,1,10454
"1365",2022,10,16.8193548387097,1.88387096774194,1.93548387096774,10.6870967741935,10.3545161290323,2.35483870967742,2,10454
"1366",2010,4,11.9766666666667,2.49666666666667,4.26666666666667,11.79,18.0876666666667,2.46666666666667,1,5707
"1367",2010,5,15.4967741935484,9.40645161290323,8.64516129032258,12.5935483870968,18.9264516129032,2.67741935483871,2,5707
"1368",2010,6,20.6766666666667,3.41666666666667,5.03333333333333,10.8366666666667,21.9713333333333,2.4,1,5707
"1369",2010,7,25.4806451612903,1.62903225806452,2.2258064516129,11.6064516129032,24.0351612903226,2.45161290322581,2,5707
"1370",2010,8,21.1516129032258,6.72258064516129,5.12903225806452,11.2258064516129,18.0361290322581,2.54838709677419,2,5707
"1371",2010,9,16.9533333333333,4.61,4.33333333333333,9.63,14.2203333333333,2.3,0,5707
"1372",2010,10,11.358064516129,5.19354838709677,5.12903225806452,10.8354838709677,8.02161290322581,2.41935483870968,2,5707
"1373",2011,4,15.2066666666667,1.14666666666667,1.96666666666667,12.5166666666667,20.1923333333333,2.6,2,5707
"1374",2011,5,19.0967741935484,1.73225806451613,1.74193548387097,12.1451612903226,23.09,2.51612903225806,2,5707
"1375",2011,6,20.3433333333333,4.77666666666667,6.8,10.1833333333333,21.0373333333333,2.3,1,5707
"1376",2011,7,21.641935483871,3.64516129032258,3.67741935483871,10.941935483871,22.2322580645161,2.41935483870968,1,5707
"1377",2011,8,24.1,2.54516129032258,2.45161290322581,10.1225806451613,20.7916129032258,2.29032258064516,2,5707
"1378",2011,9,20.4666666666667,4.28666666666667,3.26666666666667,8.96333333333333,14.6693333333333,2.16666666666667,2,5707
"1379",2011,10,13.0129032258065,2.12903225806452,1.7741935483871,10.4677419354839,10.3193548387097,2.32258064516129,1,5707
"1380",2012,4,10.91,6.75666666666667,8.63333333333333,12.2333333333333,13.9536666666667,2.56666666666667,1,5707
"1381",2012,5,15.9354838709677,4.59032258064516,5.06451612903226,12.0483870967742,20.4606451612903,2.58064516129032,1,5707
"1382",2012,6,21.1166666666667,3.99666666666667,3.76666666666667,10.7833333333333,22.021,2.33333333333333,0,5707
"1383",2012,7,23.1193548387097,1.69677419354839,2.61290322580645,10.6741935483871,23.7045161290323,2.35483870967742,0,5707
"1384",2012,8,25,1.40967741935484,2.67741935483871,10.8806451612903,19.3277419354839,2.32258064516129,1,5707
"1385",2012,9,18.78,3.39333333333333,5.03333333333333,11.8033333333333,13.566,2.53333333333333,2,5707
"1386",2012,10,13.1193548387097,4.75806451612903,5.64516129032258,10.8451612903226,7.82870967741936,2.35483870967742,2,5707
"1387",2013,4,11.9366666666667,7.33,8.83333333333333,11.6033333333333,13.9,2.53333333333333,2,5707
"1388",2013,5,14.6612903225806,8.00322580645161,7.80645161290323,11.7612903225806,19.2351612903226,2.58064516129032,1,5707
"1389",2013,6,19.8533333333333,1.54,2.1,11.2033333333333,23.6086666666667,2.43333333333333,2,5707
"1390",2013,7,24.241935483871,4.05161290322581,3.29032258064516,9.93548387096774,22.6625806451613,2.19354838709677,0,5707
"1391",2013,8,22.6806451612903,3.82903225806452,3.35483870967742,10.1483870967742,20.6232258064516,2.25806451612903,1,5707
"1392",2013,9,18.6933333333333,2.89,3.06666666666667,10.0466666666667,14.5936666666667,2.33333333333333,0,5707
"1393",2013,10,13.8225806451613,6.28064516129032,7.54838709677419,9.80322580645161,6.23,2.25806451612903,1,5707
"1394",2014,4,13.7166666666667,3.49333333333333,4.13333333333333,11.8733333333333,17.3276666666667,2.53333333333333,1,5707
"1395",2014,5,16.2645161290323,1.98064516129032,3.35483870967742,12.8,21.3987096774194,2.64516129032258,3,5707
"1396",2014,6,21.53,3.80333333333333,4.06666666666667,10.99,22.389,2.4,0,5707
"1397",2014,7,21.1516129032258,7.3,6.38709677419355,9.02903225806452,20.7803225806452,2.16129032258065,0,5707
"1398",2014,8,20.0741935483871,6.6,8.35483870967742,9.47096774193548,17.0874193548387,2.29032258064516,1,5707
"1399",2014,9,18.27,2.43666666666667,4.46666666666667,10.5,15.0383333333333,2.3,2,5707
"1400",2014,10,14.6483870967742,4.25806451612903,5.35483870967742,9.91612903225806,8.11645161290323,2.19354838709677,2,5707
"1401",2015,4,12.95,2.56666666666667,3.7,13.7,19.112,2.76666666666667,3,5707
"1402",2015,5,17.2709677419355,4.62903225806452,5.19354838709677,11.7258064516129,20.328064516129,2.48387096774194,1,5707
"1403",2015,6,21.4466666666667,4.21,4.93333333333333,10.1566666666667,22.5963333333333,2.3,2,5707
"1404",2015,7,26.5322580645161,1.36774193548387,2.96774193548387,11.2548387096774,22.4941935483871,2.41935483870968,0,5707
"1405",2015,8,23.2161290322581,5.13870967741935,4.19354838709677,9.4258064516129,19.1358064516129,2.19354838709677,0,5707
"1406",2015,9,17.5633333333333,4.60333333333333,5.6,11.8233333333333,12.672,2.56666666666667,1,5707
"1407",2015,10,12.7032258064516,5.49677419354839,5.80645161290323,9.47741935483871,8.85258064516129,2.12903225806452,0,5707
"1408",2016,4,13.0566666666667,2.63333333333333,4.73333333333333,12.6233333333333,16.7216666666667,2.56666666666667,1,5707
"1409",2016,5,15.5225806451613,5.63870967741935,6,12.4870967741935,19.4151612903226,2.61290322580645,2,5707
"1410",2016,6,20.0433333333333,4.52,6.16666666666667,9.49666666666667,22.9616666666667,2.23333333333333,0,5707
"1411",2016,7,23.4483870967742,2.58064516129032,2.93548387096774,10.5903225806452,22.8748387096774,2.32258064516129,3,5707
"1412",2016,8,22.6483870967742,3.4,3.09677419354839,11.0645161290323,21.0148387096774,2.41935483870968,2,5707
"1413",2016,9,20.54,1.66333333333333,2.4,10.1933333333333,15.7763333333333,2.33333333333333,2,5707
"1414",2016,10,12.2483870967742,3.5258064516129,5,10.5967741935484,8.21612903225807,2.29032258064516,1,5707
"1415",2017,4,13.2833333333333,2.42333333333333,3.2,17.0666666666667,18.5293333333333,3.2,3,5707
"1416",2017,5,17.3096774193548,3.58064516129032,4.48387096774194,14.458064516129,20.7661290322581,2.96774193548387,2,5707
"1417",2017,6,22.8633333333333,8.94666666666667,4.76666666666667,15.7633333333333,22.8223333333333,3.06666666666667,2,5707
"1418",2017,7,23.0322580645161,3.22258064516129,2.54838709677419,13.7709677419355,23.0948387096774,2.80645161290323,3,5707
"1419",2017,8,23.8354838709677,1.83548387096774,2.03225806451613,12.9225806451613,20.6883870967742,2.61290322580645,1,5707
"1420",2017,9,17.1733333333333,4.28,4.1,14.1633333333333,14.484,2.83333333333333,2,5707
"1421",2017,10,14.6483870967742,0.109677419354839,0.67741935483871,13.4741935483871,11.1729032258065,2.61290322580645,3,5707
"1422",2018,4,14.3133333333333,5.22333333333333,5.7,13,16.8623333333333,2.63333333333333,1,5707
"1423",2018,5,17.2,6.49677419354839,8.12903225806452,13.1258064516129,18.5625806451613,2.74193548387097,1,5707
"1424",2018,6,21.42,2.56666666666667,4.26666666666667,12.9366666666667,23.4673333333333,2.76666666666667,1,5707
"1425",2018,7,23.6838709677419,5.96129032258064,4.06451612903226,12.5451612903226,22.2922580645161,2.70967741935484,1,5707
"1426",2018,8,24.558064516129,3.10967741935484,3.64516129032258,13.1451612903226,19.3983870967742,2.67741935483871,2,5707
"1427",2018,9,20.07,2.01666666666667,3.96666666666667,10.73,15.7593333333333,2.36666666666667,1,5707
"1428",2018,10,15.3612903225806,6.14516129032258,5.87096774193548,15.9967741935484,9.69451612903226,3.03225806451613,5,5707
"1429",2019,4,12.34,5.85666666666667,7.96666666666667,15.0033333333333,15.2313333333333,3,3,5707
"1430",2019,5,14.3258064516129,4.63870967741935,6.74193548387097,15.7225806451613,18.3677419354839,3.06451612903226,5,5707
"1431",2019,6,23.4333333333333,5.15,3.23333333333333,13.3333333333333,24.5646666666667,2.76666666666667,1,5707
"1432",2019,7,25.5354838709677,3.19032258064516,2.80645161290323,14.2129032258065,22.5638709677419,2.83870967741935,2,5707
"1433",2019,8,23.6838709677419,3.44516129032258,4.19354838709677,14.5161290322581,18.8764516129032,2.87096774193548,3,5707
"1434",2019,9,19.0866666666667,3.94,3.06666666666667,12.25,15.2046666666667,2.66666666666667,2,5707
"1435",2019,10,15.0709677419355,7.13548387096774,6.64516129032258,13.8225806451613,8.78612903225807,2.74193548387097,2,5707
"1436",2020,4,13.43,2.06,2.6,12.58,19.9243333333333,2.53333333333333,2,5707
"1437",2020,5,18.0129032258065,3.77741935483871,4.58064516129032,15.8645161290323,20.8767741935484,3.12903225806452,2,5707
"1438",2020,6,20.4266666666667,4.78333333333333,5.3,13.5566666666667,22.2203333333333,2.8,2,5707
"1439",2020,7,24.0161290322581,2.85483870967742,2.64516129032258,12.9709677419355,23.5409677419355,2.61290322580645,2,5707
"1440",2020,8,24.0096774193548,6.56774193548387,4.61290322580645,12.7870967741935,19.7761290322581,2.64516129032258,2,5707
"1441",2020,9,19.1766666666667,4.22666666666667,5.13333333333333,11.1033333333333,15.2446666666667,2.36666666666667,2,5707
"1442",2020,10,12.3322580645161,5.35483870967742,6.12903225806452,13.1838709677419,8.59806451612903,2.74193548387097,3,5707
"1443",2021,4,11.52,2.50333333333333,4.1,15.88,16.6796666666667,3,2,5707
"1444",2021,5,15.441935483871,3.46774193548387,5.58064516129032,16.3903225806452,19.7325806451613,3.2258064516129,3,5707
"1445",2021,6,23.9766666666667,1.01666666666667,2,15.74,23.974,3.03333333333333,5,5707
"1446",2021,7,22.8967741935484,6.17096774193548,5,13.7903225806452,21.4122580645161,2.7741935483871,1,5707
"1447",2021,8,22.6258064516129,3.0258064516129,3.48387096774194,12.7483870967742,20.1822580645161,2.67741935483871,2,5707
"1448",2021,9,20.0466666666667,2.51333333333333,3.33333333333333,11.1366666666667,14.6766666666667,2.43333333333333,1,5707
"1449",2021,10,12.2903225806452,2.91290322580645,2.90322580645161,11.4032258064516,9.85451612903226,2.38709677419355,2,5707
"1450",2022,4,12.3233333333333,1.95666666666667,2.63333333333333,15.04,18.7,3.03333333333333,2,5707
"1451",2022,5,19.3354838709677,4.54193548387097,3.70967741935484,14.3064516129032,21.2390322580645,2.93548387096774,1,5707
"1452",2022,6,24.2,2.65333333333333,2.6,16.04,23.9923333333333,3.2,2,5707
"1453",2022,7,27.5516129032258,1.48387096774194,1.38709677419355,16.1483870967742,24.5003225806452,3.09677419354839,3,5707
"1454",2022,8,24.9677419354839,1.84516129032258,1.93548387096774,14.6451612903226,20.6193548387097,2.93548387096774,2,5707
"1455",2022,9,18.8366666666667,5.87666666666667,4.4,13.2366666666667,14.6253333333333,2.73333333333333,2,5707
"1456",2022,10,16.0903225806452,4.85161290322581,3.80645161290323,9.88709677419355,9.80870967741935,2.2258064516129,1,5707
"1457",2010,4,11.9266666666667,2.49666666666667,4.26666666666667,11.79,18.0876666666667,2.46666666666667,1,6582
"1458",2010,5,15.441935483871,9.40645161290323,8.64516129032258,12.5935483870968,18.9264516129032,2.67741935483871,2,6582
"1459",2010,6,20.4933333333333,3.41666666666667,5.03333333333333,10.8366666666667,21.9713333333333,2.4,1,6582
"1460",2010,7,25.1774193548387,1.62903225806452,2.2258064516129,11.6064516129032,24.0351612903226,2.45161290322581,2,6582
"1461",2010,8,20.9677419354839,6.72258064516129,5.12903225806452,11.2258064516129,18.0361290322581,2.54838709677419,2,6582
"1462",2010,9,16.94,4.61,4.33333333333333,9.63,14.2203333333333,2.3,0,6582
"1463",2010,10,11.5838709677419,5.19354838709677,5.12903225806452,10.8354838709677,8.02161290322581,2.41935483870968,2,6582
"1464",2011,4,15.0366666666667,1.14666666666667,1.96666666666667,12.5166666666667,20.1923333333333,2.6,2,6582
"1465",2011,5,18.9290322580645,1.73225806451613,1.74193548387097,12.1451612903226,23.09,2.51612903225806,2,6582
"1466",2011,6,20.0533333333333,4.77666666666667,6.8,10.1833333333333,21.0373333333333,2.3,1,6582
"1467",2011,7,21.3354838709677,3.64516129032258,3.67741935483871,10.941935483871,22.2322580645161,2.41935483870968,1,6582
"1468",2011,8,23.5193548387097,2.54516129032258,2.45161290322581,10.1225806451613,20.7916129032258,2.29032258064516,2,6582
"1469",2011,9,20.27,4.28666666666667,3.26666666666667,8.96333333333333,14.6693333333333,2.16666666666667,2,6582
"1470",2011,10,13.1258064516129,2.12903225806452,1.7741935483871,10.4677419354839,10.3193548387097,2.32258064516129,1,6582
"1471",2012,4,10.9266666666667,6.75666666666667,8.63333333333333,12.2333333333333,13.9536666666667,2.56666666666667,1,6582
"1472",2012,5,15.8935483870968,4.59032258064516,5.06451612903226,12.0483870967742,20.4606451612903,2.58064516129032,1,6582
"1473",2012,6,20.9166666666667,3.99666666666667,3.76666666666667,10.7833333333333,22.021,2.33333333333333,0,6582
"1474",2012,7,23.1451612903226,1.69677419354839,2.61290322580645,10.6741935483871,23.7045161290323,2.35483870967742,0,6582
"1475",2012,8,24.358064516129,1.40967741935484,2.67741935483871,10.8806451612903,19.3277419354839,2.32258064516129,1,6582
"1476",2012,9,18.7566666666667,3.39333333333333,5.03333333333333,11.8033333333333,13.566,2.53333333333333,2,6582
"1477",2012,10,13.341935483871,4.75806451612903,5.64516129032258,10.8451612903226,7.82870967741936,2.35483870967742,2,6582
"1478",2013,4,11.9566666666667,7.33,8.83333333333333,11.6033333333333,13.9,2.53333333333333,2,6582
"1479",2013,5,14.5709677419355,8.00322580645161,7.80645161290323,11.7612903225806,19.2351612903226,2.58064516129032,1,6582
"1480",2013,6,19.7733333333333,1.54,2.1,11.2033333333333,23.6086666666667,2.43333333333333,2,6582
"1481",2013,7,24.4161290322581,4.05161290322581,3.29032258064516,9.93548387096774,22.6625806451613,2.19354838709677,0,6582
"1482",2013,8,22.8645161290323,3.82903225806452,3.35483870967742,10.1483870967742,20.6232258064516,2.25806451612903,1,6582
"1483",2013,9,18.4366666666667,2.89,3.06666666666667,10.0466666666667,14.5936666666667,2.33333333333333,0,6582
"1484",2013,10,13.9838709677419,6.28064516129032,7.54838709677419,9.80322580645161,6.23,2.25806451612903,1,6582
"1485",2014,4,13.6166666666667,3.49333333333333,4.13333333333333,11.8733333333333,17.3276666666667,2.53333333333333,1,6582
"1486",2014,5,16.1193548387097,1.98064516129032,3.35483870967742,12.8,21.3987096774194,2.64516129032258,3,6582
"1487",2014,6,21.3766666666667,3.80333333333333,4.06666666666667,10.99,22.389,2.4,0,6582
"1488",2014,7,20.8838709677419,7.3,6.38709677419355,9.02903225806452,20.7803225806452,2.16129032258065,0,6582
"1489",2014,8,19.9612903225806,6.6,8.35483870967742,9.47096774193548,17.0874193548387,2.29032258064516,1,6582
"1490",2014,9,18.1233333333333,2.43666666666667,4.46666666666667,10.5,15.0383333333333,2.3,2,6582
"1491",2014,10,14.9451612903226,4.25806451612903,5.35483870967742,9.91612903225806,8.11645161290323,2.19354838709677,2,6582
"1492",2015,4,12.9966666666667,2.56666666666667,3.7,13.7,19.112,2.76666666666667,3,6582
"1493",2015,5,17.241935483871,4.62903225806452,5.19354838709677,11.7258064516129,20.328064516129,2.48387096774194,1,6582
"1494",2015,6,21.34,4.21,4.93333333333333,10.1566666666667,22.5963333333333,2.3,2,6582
"1495",2015,7,26.4387096774194,1.36774193548387,2.96774193548387,11.2548387096774,22.4941935483871,2.41935483870968,0,6582
"1496",2015,8,23.4,5.13870967741935,4.19354838709677,9.4258064516129,19.1358064516129,2.19354838709677,0,6582
"1497",2015,9,17.4666666666667,4.60333333333333,5.6,11.8233333333333,12.672,2.56666666666667,1,6582
"1498",2015,10,12.9064516129032,5.49677419354839,5.80645161290323,9.47741935483871,8.85258064516129,2.12903225806452,0,6582
"1499",2016,4,13.0466666666667,2.63333333333333,4.73333333333333,12.6233333333333,16.7216666666667,2.56666666666667,1,6582
"1500",2016,5,15.3677419354839,5.63870967741935,6,12.4870967741935,19.4151612903226,2.61290322580645,2,6582
"1501",2016,6,19.8,4.52,6.16666666666667,9.49666666666667,22.9616666666667,2.23333333333333,0,6582
"1502",2016,7,23.2870967741935,2.58064516129032,2.93548387096774,10.5903225806452,22.8748387096774,2.32258064516129,3,6582
"1503",2016,8,22.2387096774194,3.4,3.09677419354839,11.0645161290323,21.0148387096774,2.41935483870968,2,6582
"1504",2016,9,20.2966666666667,1.66333333333333,2.4,10.1933333333333,15.7763333333333,2.33333333333333,2,6582
"1505",2016,10,12.3903225806452,3.5258064516129,5,10.5967741935484,8.21612903225807,2.29032258064516,1,6582
"1506",2017,4,13.22,3.32,4.03333333333333,13.1833333333333,18.25,2.73333333333333,3,6582
"1507",2017,5,17.3129032258065,4.50967741935484,5.45161290322581,11.3967741935484,20.2996774193548,2.54838709677419,0,6582
"1508",2017,6,22.4566666666667,9.53666666666667,4.9,11.7733333333333,22.5473333333333,2.53333333333333,2,6582
"1509",2017,7,23.3129032258065,3.35806451612903,3.03225806451613,10.4645161290323,22.7048387096774,2.32258064516129,0,6582
"1510",2017,8,24.1064516129032,2.16774193548387,2.41935483870968,10.6451612903226,19.9022580645161,2.38709677419355,0,6582
"1511",2017,9,17.38,6.18666666666667,4.53333333333333,10.11,13.4793333333333,2.36666666666667,0,6582
"1512",2017,10,15.3,0.187096774193548,0.548387096774194,10.3322580645161,11.198064516129,2.38709677419355,2,6582
"1513",2018,4,14.42,7.15666666666667,6.26666666666667,11.2866666666667,16.0913333333333,2.5,0,6582
"1514",2018,5,17.3354838709677,6.97096774193548,9.2258064516129,10.6967741935484,17.7338709677419,2.41935483870968,0,6582
"1515",2018,6,21.48,4.31666666666667,4.9,10.04,22.8336666666667,2.26666666666667,0,6582
"1516",2018,7,23.8225806451613,5.54838709677419,4.80645161290323,9.61935483870968,21.8906451612903,2.25806451612903,0,6582
"1517",2018,8,24.5451612903226,3.23548387096774,4.19354838709677,10.2354838709677,18.9735483870968,2.29032258064516,1,6582
"1518",2018,9,20.55,1.86,4.33333333333333,9.06333333333333,15.1753333333333,2.2,1,6582
"1519",2018,10,16.0225806451613,9.06774193548387,6.58064516129032,12.6387096774194,9.18967741935484,2.64516129032258,4,6582
"1520",2019,4,12.3133333333333,9.47666666666667,8.53333333333333,12.36,14.4693333333333,2.73333333333333,2,6582
"1521",2019,5,14.2516129032258,4.51612903225806,7.96774193548387,12.1483870967742,17.5577419354839,2.51612903225806,2,6582
"1522",2019,6,22.62,5.81666666666667,4.46666666666667,11.1033333333333,23.4616666666667,2.46666666666667,0,6582
"1523",2019,7,24.5870967741935,4.1,4,10.0451612903226,22.3622580645161,2.25806451612903,0,6582
"1524",2019,8,23.5161290322581,8.31612903225806,5.87096774193548,10.858064516129,17.6438709677419,2.45161290322581,0,6582
"1525",2019,9,19.4266666666667,3.65666666666667,3.96666666666667,9.59,14.017,2.23333333333333,2,6582
"1526",2019,10,15.6967741935484,8.24193548387097,7.03225806451613,10.4838709677419,8.60096774193548,2.32258064516129,1,6582
"1527",2020,4,13.57,2.7,3.06666666666667,9.78333333333333,19.3163333333333,2.23333333333333,1,6582
"1528",2020,5,17.4741935483871,6.09032258064516,5.93548387096774,11.8322580645161,20.4341935483871,2.51612903225806,1,6582
"1529",2020,6,20.09,7.78333333333333,7.13333333333333,10.49,21.5056666666667,2.33333333333333,1,6582
"1530",2020,7,23.5322580645161,2.5741935483871,3.19354838709677,10.5677419354839,22.5145161290323,2.41935483870968,2,6582
"1531",2020,8,23.7838709677419,9.83548387096774,5.03225806451613,10.258064516129,18.5951612903226,2.32258064516129,2,6582
"1532",2020,9,19.66,4.10333333333333,5.46666666666667,10.26,14.5603333333333,2.33333333333333,1,6582
"1533",2020,10,13.3064516129032,9.29677419354839,6.74193548387097,10.7354838709677,8.23193548387097,2.38709677419355,2,6582
"1534",2021,4,11.1333333333333,3.27,5.66666666666667,12.37,16.446,2.63333333333333,2,6582
"1535",2021,5,15.2032258064516,4.75161290322581,6,12.2129032258065,18.8474193548387,2.64516129032258,2,6582
"1536",2021,6,22.62,2.22,3.36666666666667,10.6733333333333,23.0383333333333,2.36666666666667,0,6582
"1537",2021,7,22.9129032258065,11.741935483871,6.19354838709677,11.5838709677419,20.471935483871,2.61290322580645,1,6582
"1538",2021,8,22.4161290322581,4.42903225806452,3.96774193548387,10.2387096774194,19.1538709677419,2.38709677419355,2,6582
"1539",2021,9,20.0633333333333,4.54666666666667,4.63333333333333,9.27333333333333,13.7313333333333,2.13333333333333,1,6582
"1540",2021,10,13.5032258064516,3.25483870967742,3.35483870967742,9.31612903225806,9.52612903225806,2.12903225806452,1,6582
"1541",2022,4,12.18,2.69666666666667,3.3,11.9233333333333,18.138,2.5,2,6582
"1542",2022,5,18.9677419354839,3.20645161290323,4.67741935483871,11.7387096774194,21.0174193548387,2.45161290322581,1,6582
"1543",2022,6,23.4433333333333,3.45666666666667,3.33333333333333,13.4,23.4326666666667,2.76666666666667,2,6582
"1544",2022,7,26.8870967741935,1.62903225806452,1.87096774193548,13.1903225806452,24.0032258064516,2.80645161290323,1,6582
"1545",2022,8,25.0322580645161,2.6,2.61290322580645,11.8806451612903,20.4254838709677,2.58064516129032,0,6582
"1546",2022,9,18.9333333333333,3.25666666666667,3.83333333333333,10.6666666666667,14.5803333333333,2.33333333333333,1,6582
"1547",2022,10,17.0935483870968,6.6,3.70967741935484,8.9258064516129,9.4241935483871,2.16129032258065,1,6582
"1548",2010,4,12.82,2.69666666666667,4.2,11.0133333333333,18.829,2.43333333333333,1,10463
"1549",2010,5,16.4612903225806,5.95483870967742,6.67741935483871,11.9129032258065,19.7990322580645,2.54838709677419,2,10463
"1550",2010,6,21.3966666666667,4.21666666666667,4.2,11.1333333333333,22.1783333333333,2.4,1,10463
"1551",2010,7,25.4193548387097,1.33548387096774,1.32258064516129,10.7645161290323,24.0970967741935,2.35483870967742,1,10463
