"Età","Sesso","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"34","Maschi","6","9","6","3","1","4","4","3","11","6","8","7","6","4","5","5","3","11"
"34","Femmine","6","6","3","1","6","9","5","4","4","5","4","7","5","8","5","4","5","6"
"34","Totale","12","15","9","4","7","13","9","7","15","11","12","14","11","12","10","9","8","17"
"35","Maschi","7","6","9","4","9","1","4","4","3","11","6","6","7","6","7","5","7","3"
"35","Femmine","3","5","8","2","1","5","9","5","3","8","6","5","6","5","8","5","6","5"
"35","Totale","10","11","17","6","10","6","13","9","6","19","12","11","13","11","15","10","13","8"
"36","Maschi","6","8","5","9","4","9","1","5","4","5","10","6","6","6","5","6","6","7"
"36","Femmine","8","3","5","8","3","2","5","8","5","3","7","5","5","4","8","8","6","6"
"36","Totale","14","11","10","17","7","11","6","13","9","8","17","11","11","10","13","14","12","13"
"37","Maschi","4","7","8","6","8","4","10","1","3","3","5","8","7","7","7","6","6","5"
"37","Femmine","5","7","3","6","8","3","2","6","8","5","3","7","4","5","4","7","8","6"
"37","Totale","9","14","11","12","16","7","12","7","11","8","8","15","11","12","11","13","14","11"
"38","Maschi","8","4","8","9","6","8","4","9","1","4","3","5","9","6","7","7","6","6"
"38","Femmine","7","5","7","3","6","8","5","2","6","6","5","4","7","2","6","4","9","7"
"38","Totale","15","9","15","12","12","16","9","11","7","10","8","9","16","8","13","11","15","13"
"39","Maschi","7","7","4","8","6","5","8","5","8","1","4","3","4","8","6","7","7","6"
"39","Femmine","3","8","5","7","2","6","6","6","2","4","6","5","5","7","3","6","4","9"
"39","Totale","10","15","9","15","8","11","14","11","10","5","10","8","9","15","9","13","11","15"
"40","Maschi","6","8","7","4","9","6","5","8","6","9","2","3","4","4","9","6","7","8"
"40","Femmine","8","3","8","5","7","2","7","6","5","2","3","7","4","5","7","4","8","4"
"40","Totale","14","11","15","9","16","8","12","14","11","11","5","10","8","9","16","10","15","12"
"41","Maschi","11","5","7","7","4","7","6","5","7","6","10","1","3","4","4","11","7","7"
"41","Femmine","12","7","3","6","6","7","3","7","6","6","3","3","8","4","5","7","4","8"
"41","Totale","23","12","10","13","10","14","9","12","13","12","13","4","11","8","9","18","11","15"
"42","Maschi","5","11","5","6","7","3","5","6","5","7","5","11","3","3","3","5","11","6"
"42","Femmine","13","12","8","3","5","6","7","5","8","6","5","3","3","7","4","4","7","4"
"42","Totale","18","23","13","9","12","9","12","11","13","13","10","14","6","10","7","9","18","10"
"43","Maschi","7","6","11","5","6","7","4","5","5","5","7","5","11","3","4","3","5","11"
"43","Femmine","5","13","14","8","3","7","6","6","4","8","6","5","3","4","7","4","4","7"
"43","Totale","12","19","25","13","9","14","10","11","9","13","13","10","14","7","11","7","9","18"
"44","Maschi","3","7","6","10","5","6","7","4","5","5","5","9","7","11","3","6","3","5"
"44","Femmine","6","6","12","15","8","3","7","7","4","4","8","7","5","3","4","7","4","4"
"44","Totale","9","13","18","25","13","9","14","11","9","9","13","16","12","14","7","13","7","9"
"45","Maschi","6","3","7","6","11","5","6","8","3","6","5","5","9","7","10","3","6","3"
"45","Femmine","6","6","6","11","15","10","4","7","7","4","4","7","5","5","3","4","6","4"
"45","Totale","12","9","13","17","26","15","10","15","10","10","9","12","14","12","13","7","12","7"
"46","Maschi","7","4","3","7","6","11","5","6","8","5","7","5","5","10","7","9","4","6"
"46","Femmine","4","6","6","6","11","14","9","4","7","7","4","4","7","7","5","3","4","6"
"46","Totale","11","10","9","13","17","25","14","10","15","12","11","9","12","17","12","12","8","12"
"47","Maschi","7","8","5","3","7","6","10","4","6","9","3","9","5","5","10","7","7","4"
"47","Femmine","8","4","6","6","7","12","12","8","5","6","7","4","4","7","5","5","3","4"
"47","Totale","15","12","11","9","14","18","22","12","11","15","10","13","9","12","15","12","10","8"
"48","Maschi","3","7","8","5","3","7","6","10","4","6","7","3","10","5","4","11","6","6"
"48","Femmine","5","8","4","6","6","5","13","12","7","4","5","7","4","4","8","5","4","3"
"48","Totale","8","15","12","11","9","12","19","22","11","10","12","10","14","9","12","16","10","9"
"49","Maschi","9","4","7","8","5","3","9","6","10","4","6","8","2","8","5","4","11","6"
"49","Femmine","4","5","8","6","6","6","5","13","12","7","4","6","8","4","4","9","5","4"
"49","Totale","13","9","15","14","11","9","14","19","22","11","10","14","10","12","9","13","16","10"
"50","Maschi","7","6","3","8","8","5","3","8","6","9","5","6","7","3","8","5","5","10"
"50","Femmine","10","4","4","9","7","8","6","5","13","12","8","4","6","8","5","5","9","5"
"50","Totale","17","10","7","17","15","13","9","13","19","21","13","10","13","11","13","10","14","15"
"51","Maschi","8","7","5","6","8","9","5","3","6","5","9","6","6","7","3","9","5","5"
"51","Femmine","11","10","4","4","9","6","7","6","5","12","12","7","3","5","8","5","5","8"
"51","Totale","19","17","9","10","17","15","12","9","11","17","21","13","9","12","11","14","10","13"
"52","Maschi","10","7","10","5","6","10","9","5","4","6","5","10","6","6","7","3","9","5"
"52","Femmine","5","11","10","4","4","9","5","6","6","5","12","11","7","3","5","7","5","5"
"52","Totale","15","18","20","9","10","19","14","11","10","11","17","21","13","9","12","10","14","10"
"53","Maschi","9","9","7","10","5","6","9","8","6","4","6","5","11","6","6","7","3","9"
"53","Femmine","6","5","14","10","5","4","11","5","6","6","6","11","11","7","4","6","8","4"
"53","Totale","15","14","21","20","10","10","20","13","12","10","12","16","22","13","10","13","11","13"
"54","Maschi","11","11","9","8","10","5","6","9","8","6","4","4","6","10","6","6","7","2"
"54","Femmine","5","6","6","14","10","4","4","11","5","5","6","6","11","11","7","4","6","8"
"54","Totale","16","17","15","22","20","9","10","20","13","11","10","10","17","21","13","10","13","10"
"55","Maschi","0","11","13","11","7","9","6","6","9","8","6","4","3","6","10","7","7","7"
"55","Femmine","7","5","6","6","14","9","4","5","10","7","5","6","5","11","11","7","4","6"
"55","Totale","7","16","19","17","21","18","10","11","19","15","11","10","8","17","21","14","11","13"
"56","Maschi","2","0","11","13","11","7","9","6","6","9","8","6","3","3","6","10","7","7"
"56","Femmine","5","7","5","7","6","13","9","4","5","9","7","6","6","5","12","12","7","4"
"56","Totale","7","7","16","20","17","20","18","10","11","18","15","12","9","8","18","22","14","11"
"57","Maschi","4","1","0","12","13","11","7","9","5","6","9","8","8","3","3","6","10","6"
"57","Femmine","2","4","7","5","7","6","13","9","4","5","9","7","6","6","4","12","13","7"
"57","Totale","6","5","7","17","20","17","20","18","9","11","18","15","14","9","7","18","23","13"
"58","Maschi","4","4","1","0","12","13","11","6","8","6","7","9","8","8","3","4","6","9"
"58","Femmine","3","3","4","6","6","7","7","13","9","4","6","9","6","6","7","5","12","13"
"58","Totale","7","7","5","6","18","20","18","19","17","10","13","18","14","14","10","9","18","22"
"59","Maschi","7","4","4","1","0","14","12","11","6","8","6","8","10","8","8","4","3","6"
"59","Femmine","4","3","3","4","6","7","7","7","13","9","4","6","9","6","6","7","5","12"
"59","Totale","11","7","7","5","6","21","19","18","19","17","10","14","19","14","14","11","8","18"
"60","Maschi","4","7","5","4","1","1","14","12","10","5","8","5","8","10","6","9","4","3"
"60","Femmine","5","4","3","3","4","7","7","7","7","13","9","5","6","9","5","6","7","5"
"60","Totale","9","11","8","7","5","8","21","19","17","18","17","10","14","19","11","15","11","8"
"61","Maschi","5","3","7","5","4","1","1","11","10","10","5","8","5","6","10","6","7","4"
"61","Femmine","3","5","4","3","3","6","7","7","7","5","12","9","5","6","9","5","6","7"
"61","Totale","8","8","11","8","7","7","8","18","17","15","17","17","10","12","19","11","13","11"
"62","Maschi","5","4","3","7","5","4","1","1","11","10","10","6","8","5","6","10","6","7"
"62","Femmine","8","4","5","4","3","3","6","7","7","7","4","12","11","5","6","9","5","5"
"62","Totale","13","8","8","11","8","7","7","8","18","17","14","18","19","10","12","19","11","12"
"63","Maschi","4","5","4","3","7","4","4","1","1","11","10","10","6","8","5","6","10","6"
"63","Femmine","2","8","5","5","5","3","3","6","7","7","7","4","12","10","5","5","9","5"
"63","Totale","6","13","9","8","12","7","7","7","8","18","17","14","18","18","10","11","19","11"
"64","Maschi","2","4","3","3","3","7","4","4","1","1","11","10","10","5","8","5","4","10"
"64","Femmine","5","2","8","5","5","5","2","2","6","7","7","8","5","12","10","5","5","9"
"64","Totale","7","6","11","8","8","12","6","6","7","8","18","18","15","17","18","10","9","19"
"65","Maschi","7","2","4","3","6","3","7","4","4","1","1","11","10","10","5","8","5","6"
"65","Femmine","4","5","2","8","5","5","5","2","2","6","7","7","7","5","12","10","5","5"
"65","Totale","11","7","6","11","11","8","12","6","6","7","8","18","17","15","17","18","10","11"
"66","Maschi","3","7","3","4","3","7","3","7","4","3","1","1","11","10","10","4","8","5"
"66","Femmine","6","4","6","2","8","5","5","5","2","2","7","7","7","7","5","11","10","5"
"66","Totale","9","11","9","6","11","12","8","12","6","5","8","8","18","17","15","15","18","10"
"67","Maschi","7","2","7","3","4","3","6","3","7","3","3","1","1","11","10","10","4","8"
"67","Femmine","11","5","3","6","2","8","4","4","5","2","2","7","7","8","7","5","11","9"
"67","Totale","18","7","10","9","6","11","10","7","12","5","5","8","8","19","17","15","15","17"
"68","Maschi","6","7","4","7","1","4","3","6","3","7","3","3","1","1","11","11","10","4"
"68","Femmine","6","12","5","3","6","2","8","5","4","5","2","2","7","7","8","7","5","11"
"68","Totale","12","19","9","10","7","6","11","11","7","12","5","5","8","8","19","18","15","15"
"69","Maschi","4","8","7","5","7","2","4","3","6","2","7","3","3","1","1","11","12","10"
"69","Femmine","2","6","11","6","3","5","2","8","6","4","5","2","2","7","7","8","7","5"
"69","Totale","6","14","18","11","10","7","6","11","12","6","12","5","5","8","8","19","19","15"
"70","Maschi","9","4","8","7","5","7","2","5","4","5","2","7","3","2","1","1","11","11"
"70","Femmine","11","2","5","11","5","3","5","2","8","6","4","4","2","2","5","7","7","7"
"70","Totale","20","6","13","18","10","10","7","7","12","11","6","11","5","4","6","8","18","18"
"71","Maschi","4","9","4","8","7","5","6","2","5","4","5","2","7","3","2","1","1","11"
"71","Femmine","5","11","2","6","10","4","3","5","2","8","7","4","3","2","2","5","5","7"
"71","Totale","9","20","6","14","17","9","9","7","7","12","12","6","10","5","4","6","6","18"
"72","Maschi","3","3","10","4","8","7","5","6","2","5","4","5","2","7","3","2","1","1"
"72","Femmine","6","5","11","2","5","10","4","3","5","2","8","7","4","3","2","2","5","5"
"72","Totale","9","8","21","6","13","17","9","9","7","7","12","12","6","10","5","4","6","6"
"73","Maschi","2","2","4","10","4","7","7","5","3","2","5","4","5","2","6","3","2","1"
"73","Femmine","10","6","5","11","2","5","10","4","3","5","2","8","6","4","3","2","2","5"
"73","Totale","12","8","9","21","6","12","17","9","6","7","7","12","11","6","9","5","4","6"
"74","Maschi","5","1","4","4","8","4","6","7","5","3","2","5","4","5","2","5","3","1"
"74","Femmine","8","11","6","4","11","2","5","11","4","3","5","2","8","6","4","3","2","2"
"74","Totale","13","12","10","8","19","6","11","18","9","6","7","7","12","11","6","8","5","3"
"75","Maschi","5","5","1","3","4","8","4","6","6","4","3","2","6","4","5","2","2","3"
"75","Femmine","8","8","10","6","4","11","2","5","11","4","3","5","2","8","6","4","3","2"
"75","Totale","13","13","11","9","8","19","6","11","17","8","6","7","8","12","11","6","5","5"
"76","Maschi","4","5","5","0","3","2","8","4","5","6","4","3","2","6","4","4","2","2"
"76","Femmine","12","9","8","11","6","4","10","2","4","11","4","3","5","2","8","7","5","3"
"76","Totale","16","14","13","11","9","6","18","6","9","17","8","6","7","8","12","11","7","5"
"77","Maschi","3","3","5","5","0","3","2","8","3","5","6","4","3","2","3","4","4","2"
"77","Femmine","8","12","9","8","11","6","4","10","2","4","11","4","3","5","2","8","5","5"
"77","Totale","11","15","14","13","11","9","6","18","5","9","17","8","6","7","5","12","9","7"
"78","Maschi","8","3","2","5","5","0","3","2","8","3","5","6","4","2","2","3","4","4"
"78","Femmine","3","8","13","9","7","10","6","4","10","2","4","10","3","3","5","2","8","5"
"78","Totale","11","11","15","14","12","10","9","6","18","5","9","16","7","5","7","5","12","9"
"79","Maschi","5","8","3","2","4","5","0","3","2","8","2","5","5","4","1","3","3","4"
"79","Femmine","11","3","7","13","9","7","11","8","4","7","2","4","9","3","3","5","2","8"
"79","Totale","16","11","10","15","13","12","11","11","6","15","4","9","14","7","4","8","5","12"
"80","Maschi","3","5","7","3","2","4","5","1","2","1","6","2","5","5","4","1","1","3"
"80","Femmine","6","10","3","7","13","9","7","9","7","4","7","2","4","8","3","3","5","2"
"80","Totale","9","15","10","10","15","13","12","10","9","5","13","4","9","13","7","4","6","5"
"81","Maschi","4","3","5","6","3","2","4","5","1","2","1","5","1","5","5","4","0","1"
"81","Femmine","5","6","10","3","6","13","9","7","9","7","4","7","2","3","8","2","3","5"
"81","Totale","9","9","15","9","9","15","13","12","10","9","5","12","3","8","13","6","3","6"
"82","Maschi","1","3","3","5","2","3","2","4","5","2","2","1","5","1","5","4","4","0"
"82","Femmine","7","5","6","10","2","6","12","8","7","9","6","4","7","2","3","8","4","1"
"82","Totale","8","8","9","15","4","9","14","12","12","11","8","5","12","3","8","12","8","1"
"83","Maschi","2","1","3","2","4","2","2","2","4","4","2","2","1","4","1","5","4","4"
"83","Femmine","1","6","4","6","12","2","6","12","7","7","7","5","4","7","2","3","7","4"
"83","Totale","3","7","7","8","16","4","8","14","11","11","9","7","5","11","3","8","11","8"
"84","Maschi","0","1","0","3","2","3","2","3","2","4","2","2","2","1","4","1","4","3"
"84","Femmine","1","1","6","4","6","12","2","6","12","7","6","6","5","4","7","2","3","7"
"84","Totale","1","2","6","7","8","15","4","9","14","11","8","8","7","5","11","3","7","10"
"85","Maschi","2","0","1","0","3","2","3","1","3","0","4","2","2","2","1","4","1","4"
"85","Femmine","5","2","1","6","4","5","11","2","7","12","7","4","6","4","3","7","2","3"
"85","Totale","7","2","2","6","7","7","14","3","10","12","11","6","8","6","4","11","3","7"
"86","Maschi","0","2","0","1","0","3","2","3","1","3","0","4","2","2","2","1","4","1"
"86","Femmine","9","4","2","1","5","3","5","10","2","6","12","7","3","6","3","3","7","2"
"86","Totale","9","6","2","2","5","6","7","13","3","9","12","11","5","8","5","4","11","3"
"87","Maschi","3","0","2","0","0","0","3","2","3","1","3","0","3","2","2","2","1","4"
"87","Femmine","4","7","4","2","1","5","3","5","10","2","5","11","5","3","6","3","3","6"
"87","Totale","7","7","6","2","1","5","6","7","13","3","8","11","8","5","8","5","4","10"
"88","Maschi","2","3","0","1","0","0","0","3","2","3","1","3","0","3","2","2","2","1"
"88","Femmine","1","3","4","4","2","1","5","2","5","9","2","5","10","4","3","6","3","3"
"88","Totale","3","6","4","5","2","1","5","5","7","12","3","8","10","7","5","8","5","4"
"89","Maschi","0","2","3","0","1","0","0","0","3","2","3","1","3","0","2","2","1","2"
"89","Femmine","5","1","2","4","4","2","1","5","2","5","7","2","5","9","2","2","6","4"
"89","Totale","5","3","5","4","5","2","1","5","5","7","10","3","8","9","4","4","7","6"
"90","Maschi","1","0","2","3","0","1","0","0","0","2","2","2","1","1","0","2","2","1"
"90","Femmine","3","4","1","0","5","4","2","1","5","1","5","5","2","4","8","2","2","4"
"90","Totale","4","4","3","3","5","5","2","1","5","3","7","7","3","5","8","4","4","5"
"91","Maschi","0","1","0","2","2","0","1","0","0","0","2","1","2","0","0","0","2","2"
"91","Femmine","1","3","3","1","0","3","4","2","1","5","1","5","5","2","4","7","1","2"
"91","Totale","1","4","3","3","2","3","5","2","1","5","3","6","7","2","4","7","3","4"
"92","Maschi","0","0","1","0","2","1","0","1","0","0","0","2","0","2","0","0","0","2"
"92","Femmine","2","0","3","3","1","0","3","3","1","0","4","1","5","5","1","4","6","2"
"92","Totale","2","0","4","3","3","1","3","4","1","0","4","3","5","7","1","4","6","4"
"93","Maschi","0","0","0","1","0","2","1","0","0","0","0","0","2","0","1","0","0","0"
"93","Femmine","1","2","0","2","2","1","0","3","3","1","0","4","1","5","5","0","4","4"
"93","Totale","1","2","0","3","2","3","1","3","3","1","0","4","3","5","6","0","4","4"
"94","Maschi","1","0","0","0","1","0","1","0","0","0","0","0","0","1","0","1","0","0"
"94","Femmine","0","1","2","0","2","1","0","0","2","3","1","0","3","1","5","5","0","4"
"94","Totale","1","1","2","0","3","1","1","0","2","3","1","0","3","2","5","6","0","4"
"95","Maschi","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","1","0"
"95","Femmine","1","0","1","2","0","2","1","0","1","2","3","1","0","3","1","5","4","0"
"95","Totale","1","1","1","2","0","2","1","1","1","2","3","1","0","3","2","5","5","0"
"96","Maschi","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1"
"96","Femmine","0","0","0","0","2","0","2","0","0","1","2","2","1","0","3","1","4","2"
"96","Totale","0","0","1","0","2","0","2","0","1","1","2","2","1","0","3","1","4","3"
"97","Maschi","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"97","Femmine","2","0","0","0","0","1","0","1","0","0","1","2","2","1","0","3","0","1"
"97","Totale","2","0","0","1","0","1","0","1","0","1","1","2","2","1","0","3","0","1"
"98","Maschi","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"98","Femmine","1","2","0","0","0","0","1","0","1","0","0","1","1","2","0","0","3","0"
"98","Totale","1","2","0","0","0","0","1","0","1","0","1","1","1","2","0","0","3","0"
"99","Maschi","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"99","Femmine","0","1","1","0","0","0","0","0","0","1","0","0","0","1","1","0","0","3"
"99","Totale","0","1","1","0","0","0","0","0","0","1","0","1","0","1","1","0","0","3"
"100 e oltre","Maschi","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0"
"100 e oltre","Femmine","1","1","0","1","1","1","0","0","0","0","1","1","1","1","2","2","0","0"
"100 e oltre","Totale","1","1","0","1","1","1","0","0","0","0","1","1","2","2","3","2","0","0"
"Totale","Maschi","438","431","455","451","441","449","448","450","431","434","417","420","426","411","408","420","419","414"
"Totale","Femmine","489","490","491","486","497","505","510","508","493","479","472","469","455","446","450","443","447","431"
"Totale","Totale","927","921","946","937","938","954","958","958","924","913","889","889","881","857","858","863","866","845"
