"Età","Sesso","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"27","Totale","18894","17149","15287","15570","14562","13303","12310","11720","11953","12144","12356","12593","13328","13628","14549","14836","14935","15188"
"28","Maschi","10182","9542","8602","8448","8090","7498","6718","6270","6197","6514","6747","6818","7165","7478","7398","8049","8110","8273"
"28","Femmine","9768","9398","8708","8182","7882","7008","6593","6106","6339","6661","6803","6567","6791","6987","7163","7487","7922","7960"
"28","Totale","19950","18940","17310","16630","15972","14506","13311","12376","12536","13175","13550","13385","13956","14465","14561","15536","16032","16233"
"29","Maschi","10373","10205","9559","9452","8618","7890","7474","6668","6543","6690","7211","7309","7667","7704","7963","7843","8572","8681"
"29","Femmine","10315","9904","9507","9262","8377","7822","7063","6677","6518","6958","7260","7221","7132","7316","7414","7641","8143","8504"
"29","Totale","20688","20109","19066","18714","16995","15712","14537","13345","13061","13648","14471","14530","14799","15020","15377","15484","16715","17185"
"30","Maschi","10840","10346","10230","10333","9541","8484","7733","7262","6934","7057","7374","7745","8038","8226","8187","8403","8416","9119"
"30","Femmine","10629","10464","10033","10175","9437","8334","7852","7084","7047","7056","7557","7669","7767","7693","7663","7879","8176","8635"
"30","Totale","21469","20810","20263","20508","18978","16818","15585","14346","13981","14113","14931","15414","15805","15919","15850","16282","16592","17754"
"31","Maschi","10727","10814","10272","10937","10425","9430","8357","7647","7497","7385","7610","7956","8470","8505","8649","8632","8922","8935"
"31","Femmine","10469","10688","10439","10486","10343","9350","8306","7859","7417","7523","7526","7878","8190","8201","8124","8142","8367","8604"
"31","Totale","21196","21502","20711","21423","20768","18780","16663","15506","14914","14908","15136","15834","16660","16706","16773","16774","17289","17539"
"32","Maschi","11082","10635","10771","10819","10993","10303","9296","8170","7868","7832","7866","8073","8679","8942","8910","8960","9071","9298"
"32","Femmine","10754","10560","10804","10959","10646","10240","9295","8319","8124","7831","7994","7811","8388","8639","8485","8435","8648","8748"
"32","Totale","21836","21195","21575","21778","21639","20543","18591","16489","15992","15663","15860","15884","17067","17581","17395","17395","17719","18046"
"33","Maschi","10858","10996","10511","11304","10940","10703","10101","9182","8309","8099","8283","8270","8677","9097","9264","9192","9381","9445"
"33","Femmine","10515","10828","10505","11238","11134","10530","10158","9273","8566","8454","8201","8269","8196","8714","8922","8851","8806","8930"
"33","Totale","21373","21824","21016","22542","22074","21233","20259","18455","16875","16553","16484","16539","16873","17811","18186","18043","18187","18375"
"34","Maschi","10763","10732","10837","10960","11421","10681","10581","9989","9252","8566","8545","8642","8774","9213","9435","9526","9488","9678"
