"Età","Sesso","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"36","Maschi","43","46","35","38","55","44","52","49","39","36","39","31","41","30","25","43","24","27"
"36","Femmine","29","36","40","31","34","31","36","30","38","32","39","32","36","26","25","26","35","18"
"36","Totale","72","82","75","69","89","75","88","79","77","68","78","63","77","56","50","69","59","45"
"37","Maschi","46","45","43","34","41","51","46","53","44","40","36","39","31","39","31","25","43","29"
"37","Femmine","42","31","35","40","31","32","34","34","34","38","33","42","36","33","26","24","27","34"
"37","Totale","88","76","78","74","72","83","80","87","78","78","69","81","67","72","57","49","70","63"
"38","Maschi","41","48","45","41","35","43","49","42","53","46","39","38","38","32","41","33","25","42"
"38","Femmine","35","43","30","35","39","28","33","33","31","32","38","33","39","36","32","26","23","27"
"38","Totale","76","91","75","76","74","71","82","75","84","78","77","71","77","68","73","59","48","69"
"39","Maschi","35","41","48","44","43","36","47","45","40","49","46","40","40","35","33","41","31","26"
"39","Femmine","30","34","44","32","34","39","29","32","31","31","31","37","34","40","37","32","27","22"
"39","Totale","65","75","92","76","77","75","76","77","71","80","77","77","74","75","70","73","58","48"
"40","Maschi","32","37","39","48","45","42","32","48","43","40","49","46","39","40","36","35","40","29"
"40","Femmine","39","34","34","44","35","32","38","32","32","31","31","31","37","34","42","36","32","27"
"40","Totale","71","71","73","92","80","74","70","80","75","71","80","77","76","74","78","71","72","56"
"41","Maschi","41","33","37","40","49","47","41","32","46","41","37","46","45","37","40","41","34","39"
"41","Femmine","30","39","34","35","45","34","33","39","33","36","30","31","32","37","35","41","36","29"
"41","Totale","71","72","71","75","94","81","74","71","79","77","67","77","77","74","75","82","70","68"
"42","Maschi","38","39","33","35","39","50","47","42","32","45","41","35","44","45","37","39","40","34"
"42","Femmine","35","30","38","33","36","46","34","33","40","30","35","29","35","32","36","35","41","36"
"42","Totale","73","69","71","68","75","96","81","75","72","75","76","64","79","77","73","74","81","70"
"43","Maschi","31","39","39","34","37","41","51","46","40","31","38","41","36","46","45","35","39","40"
"43","Femmine","28","36","29","38","35","37","43","33","34","39","31","38","29","35","31","35","31","37"
"43","Totale","59","75","68","72","72","78","94","79","74","70","69","79","65","81","76","70","70","77"
"44","Maschi","32","31","41","40","36","39","40","51","46","38","32","36","41","36","47","48","38","35"
"44","Femmine","32","29","35","28","40","36","34","43","31","35","38","29","36","29","37","32","35","30"
"44","Totale","64","60","76","68","76","75","74","94","77","73","70","65","77","65","84","80","73","65"
"45","Maschi","28","34","32","42","40","34","38","37","51","49","40","31","40","45","34","44","46","39"
"45","Femmine","26","32","29","35","27","40","36","35","43","31","35","37","30","36","28","37","31","34"
"45","Totale","54","66","61","77","67","74","74","72","94","80","75","68","70","81","62","81","77","73"
"46","Maschi","26","27","33","33","42","40","32","37","37","49","47","41","31","38","44","35","42","45"
"46","Femmine","24","25","31","29","36","27","40","37","34","44","31","35","39","30","34","28","35","31"
"46","Totale","50","52","64","62","78","67","72","74","71","93","78","76","70","68","78","63","77","76"
"47","Maschi","35","29","28","34","35","39","39","31","38","35","46","47","38","33","38","44","36","44"
"47","Femmine","25","25","25","30","28","37","26","41","37","33","43","30","34","38","32","33","29","35"
"47","Totale","60","54","53","64","63","76","65","72","75","68","89","77","72","71","70","77","65","79"
"48","Maschi","28","36","30","29","39","35","39","39","31","39","36","46","45","35","33","36","41","36"
"48","Femmine","23","23","25","25","29","30","37","24","41","36","33","43","30","36","39","32","33","28"
"48","Totale","51","59","55","54","68","65","76","63","72","75","69","89","75","71","72","68","74","64"
"49","Maschi","28","27","34","29","28","38","34","38","38","30","34","34","45","43","36","33","35","40"
"49","Femmine","38","24","23","24","27","27","30","37","23","42","34","32","42","29","36","38","31","32"
"49","Totale","66","51","57","53","55","65","64","75","61","72","68","66","87","72","72","71","66","72"
"50","Maschi","35","27","27","33","30","28","40","34","39","37","26","34","34","44","43","36","31","36"
"50","Femmine","34","40","23","23","24","28","28","30","38","22","43","33","31","42","32","36","38","28"
"50","Totale","69","67","50","56","54","56","68","64","77","59","69","67","65","86","75","72","69","64"
"51","Maschi","33","35","26","26","34","28","28","39","34","38","37","25","34","34","45","45","35","30"
