"Età","Sesso","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"61","Femmine","10","10","14","9","18","7","16","17","11","22","8","16","16","13","11","14","26","13"
"61","Totale","20","21","24","24","29","18","30","32","29","33","18","34","26","30","23","28","42","22"
"62","Maschi","23","10","12","11","15","10","11","14","15","18","11","9","18","10","17","12","14","16"
"62","Femmine","10","11","10","14","9","18","8","16","17","11","23","8","16","16","13","10","16","26"
"62","Totale","33","21","22","25","24","28","19","30","32","29","34","17","34","26","30","22","30","42"
"63","Maschi","13","25","10","12","12","15","10","11","15","15","17","11","9","18","10","16","12","14"
"63","Femmine","12","10","11","10","14","9","18","8","16","16","12","23","8","17","16","13","11","16"
"63","Totale","25","35","21","22","26","24","28","19","31","31","29","34","17","35","26","29","23","30"
"64","Maschi","3","12","25","8","12","13","16","9","11","15","15","17","12","10","17","12","17","12"
"64","Femmine","11","12","10","11","9","14","9","18","8","14","15","10","23","8","15","16","13","11"
"64","Totale","14","24","35","19","21","27","25","27","19","29","30","27","35","18","32","28","30","23"
"65","Maschi","11","1","13","25","8","12","11","18","9","11","16","14","15","12","10","17","10","16"
"65","Femmine","11","11","12","10","11","8","14","9","18","8","15","15","10","23","8","15","17","13"
"65","Totale","22","12","25","35","19","20","25","27","27","19","31","29","25","35","18","32","27","29"
"66","Maschi","11","12","1","12","22","9","12","12","18","11","10","15","14","15","11","10","16","11"
"66","Femmine","11","10","11","11","10","10","9","14","9","18","7","15","15","9","23","9","15","17"
"66","Totale","22","22","12","23","32","19","21","26","27","29","17","30","29","24","34","19","31","28"
"67","Maschi","14","11","10","2","12","22","9","12","13","17","11","11","14","14","15","10","11","16"
"67","Femmine","12","11","10","11","11","10","10","10","14","9","19","7","14","15","9","23","11","17"
"67","Totale","26","22","20","13","23","32","19","22","27","26","30","18","28","29","24","33","22","33"
"68","Maschi","15","14","12","10","2","13","22","9","12","12","17","11","11","14","15","15","9","11"
"68","Femmine","10","11","11","10","11","10","10","10","11","14","9","18","7","13","15","9","23","11"
"68","Totale","25","25","23","20","13","23","32","19","23","26","26","29","18","27","30","24","32","22"
"69","Maschi","7","14","15","12","10","2","13","23","9","12","12","16","11","11","14","16","15","9"
"69","Femmine","7","11","11","11","10","11","9","10","10","12","15","9","18","7","13","15","9","21"
"69","Totale","14","25","26","23","20","13","22","33","19","24","27","25","29","18","27","31","24","30"
"70","Maschi","8","6","14","15","11","10","4","13","23","9","11","11","16","9","11","13","16","15"
"70","Femmine","7","7","12","11","11","10","11","9","12","10","11","15","9","18","7","13","15","10"
"70","Totale","15","13","26","26","22","20","15","22","35","19","22","26","25","27","18","26","31","25"
"71","Maschi","6","8","6","13","14","10","9","4","13","22","9","12","9","15","9","12","13","16"
