"Età","Sesso","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"63","Totale","12","16","21","5","17","14","13","8","8","15","16","15","15","10","10","19","11","18"
"64","Maschi","4","6","6","10","2","7","7","6","5","7","4","6","8","11","7","6","11","9"
"64","Femmine","15","6","9","9","3","10","8","7","3","1","11","10","9","5","3","6","8","1"
"64","Totale","19","12","15","19","5","17","15","13","8","8","15","16","17","16","10","12","19","10"
"65","Maschi","8","4","5","6","10","2","8","6","6","5","4","4","6","8","11","7","5","10"
"65","Femmine","9","15","6","9","9","3","10","8","7","3","1","11","10","8","5","3","6","7"
"65","Totale","17","19","11","15","19","5","18","14","13","8","5","15","16","16","16","10","11","17"
"66","Maschi","10","8","4","5","6","9","2","9","6","6","5","4","4","7","9","11","6","5"
"66","Femmine","3","9","15","6","8","9","3","10","8","7","3","1","11","10","7","5","4","5"
"66","Totale","13","17","19","11","14","18","5","19","14","13","8","5","15","17","16","16","10","10"
"67","Maschi","4","10","7","4","5","6","9","2","9","6","6","5","4","4","7","8","10","6"
"67","Femmine","7","3","9","15","6","7","9","3","10","8","7","2","1","11","11","6","5","5"
"67","Totale","11","13","16","19","11","13","18","5","19","14","13","7","5","15","18","14","15","11"
"68","Maschi","7","4","10","7","4","5","6","9","2","7","6","6","4","4","3","6","7","9"
"68","Femmine","10","7","3","9","16","6","7","9","3","10","8","7","2","1","10","11","6","5"
"68","Totale","17","11","13","16","20","11","13","18","5","17","14","13","6","5","13","17","13","14"
"69","Maschi","10","7","4","10","7","4","5","6","9","3","6","6","6","3","4","3","6","6"
"69","Femmine","9","10","8","2","9","16","6","7","9","3","9","8","7","2","1","9","10","7"
"69","Totale","19","17","12","12","16","20","11","13","18","6","15","14","13","5","5","12","16","13"
"70","Maschi","6","10","7","4","9","7","5","5","6","9","4","6","6","6","3","4","3","6"
"70","Femmine","11","9","10","8","3","9","16","6","7","9","3","9","8","7","2","1","10","11"
"70","Totale","17","19","17","12","12","16","21","11","13","18","7","15","14","13","5","5","13","17"
"71","Maschi","7","6","10","7","4","8","7","5","5","6","9","4","6","6","6","3","5","3"
"71","Femmine","5","11","9","10","7","3","8","14","6","7","9","3","8","8","7","2","1","10"
"71","Totale","12","17","19","17","11","11","15","19","11","13","18","7","14","14","13","5","6","13"
"72","Maschi","8","7","6","9","7","4","8","7","5","5","6","8","4","5","5","6","3","5"
"72","Femmine","8","5","10","9","10","7","3","7","13","6","8","9","3","8","8","7","2","2"
"72","Totale","16","12","16","18","17","11","11","14","18","11","14","17","7","13","13","13","5","7"
"73","Maschi","4","7","7","6","8","7","4","7","7","4","4","5","8","4","5","5","6","3"
"73","Femmine","8","7","5","10","9","9","6","3","7","11","6","8","8","3","8","7","8","3"
"73","Totale","12","14","12","16","17","16","10","10","14","15","10","13","16","7","13","12","14","6"
"74","Maschi","5","3","7","7","6","8","7","4","6","7","4","4","5","8","2","5","5","6"
"74","Femmine","3","6","7","5","10","9","8","6","3","7","11","7","7","8","3","8","7","8"
"74","Totale","8","9","14","12","16","17","15","10","9","14","15","11","12","16","5","13","12","14"
"75","Maschi","2","5","3","7","7","5","7","7","5","7","7","4","5","5","8","2","4","5"
"75","Femmine","5","3","7","7","5","9","9","8","6","3","7","10","6","7","9","3","7","6"
"75","Totale","7","8","10","14","12","14","16","15","11","10","14","14","11","12","17","5","11","11"
"76","Maschi","3","2","5","2","7","7","4","6","7","3","7","7","4","5","5","8","1","4"
"76","Femmine","6","5","3","7","7","5","9","9","8","6","3","7","10","6","7","9","3","7"
"76","Totale","9","7","8","9","14","12","13","15","15","9","10","14","14","11","12","17","4","11"
"77","Maschi","2","4","2","5","2","7","6","4","6","7","3","8","7","4","5","5","7","2"
"77","Femmine","7","6","5","3","6","7","5","9","9","8","5","3","6","10","6","8","8","3"
"77","Totale","9","10","7","8","8","14","11","13","15","15","8","11","13","14","11","13","15","5"
"78","Maschi","6","2","4","2","5","2","5","6","4","3","7","3","8","7","4","5","4","8"
"78","Femmine","9","7","6","4","3","6","7","5","9","9","8","5","3","6","10","5","9","8"
"78","Totale","15","9","10","6","8","8","12","11","13","12","15","8","11","13","14","10","13","16"
"79","Maschi","3","6","2","4","2","5","2","5","5","2","3","7","3","6","6","4","5","4"
"79","Femmine","6","7","8","6","4","3","6","7","5","9","9","8","6","3","6","10","5","9"
"79","Totale","9","13","10","10","6","8","8","12","10","11","12","15","9","9","12","14","10","13"
"80","Maschi","2","4","5","2","2","2","5","0","5","5","2","3","7","2","6","5","4","5"
"80","Femmine","5","6","7","8","3","4","3","6","7","5","8","9","8","6","3","5","11","5"
"80","Totale","7","10","12","10","5","6","8","6","12","10","10","12","15","8","9","10","15","10"
"81","Maschi","3","2","4","4","1","2","2","5","0","5","5","2","3","7","2","4","4","4"
"81","Femmine","6","5","5","7","7","2","4","3","5","7","5","7","10","8","6","3","5","8"
"81","Totale","9","7","9","11","8","4","6","8","5","12","10","9","13","15","8","7","9","12"
"82","Maschi","1","3","2","4","3","1","2","2","5","2","5","4","1","3","6","2","4","4"
"82","Femmine","2","4","5","5","6","7","2","4","3","5","7","4","8","8","8","5","2","5"
"82","Totale","3","7","7","9","9","8","4","6","8","7","12","8","9","11","14","7","6","9"
"83","Maschi","1","1","1","2","3","3","0","2","2","4","2","5","4","1","3","5","1","4"
"83","Femmine","0","2","4","5","5","6","7","2","4","3","5","7","4","8","7","7","6","3"
"83","Totale","1","3","5","7","8","9","7","4","6","7","7","12","8","9","10","12","7","7"
"84","Maschi","1","1","1","1","2","1","2","1","1","2","4","2","4","4","1","3","5","1"
"84","Femmine","0","0","2","5","4","6","6","6","2","5","2","5","7","4","7","7","7","5"
"84","Totale","1","1","3","6","6","7","8","7","3","7","6","7","11","8","8","10","12","6"
"85","Maschi","1","1","1","1","1","2","1","2","1","1","2","4","2","4","4","1","2","5"
"85","Femmine","4","0","0","2","4","2","5","5","5","2","5","3","5","6","4","7","5","6"
"85","Totale","5","1","1","3","5","4","6","7","6","3","7","7","7","10","8","8","7","11"
"86","Maschi","3","1","1","1","0","1","2","1","1","1","1","2","2","1","1","1","1","2"
"86","Femmine","6","3","0","0","2","4","2","5","5","2","1","4","3","5","5","4","6","4"
"86","Totale","9","4","1","1","2","5","4","6","6","3","2","6","5","6","6","5","7","6"
"87","Maschi","0","3","1","1","1","0","1","2","0","2","1","1","2","2","0","1","1","1"
"87","Femmine","3","4","3","0","0","2","5","1","5","5","2","1","4","3","4","4","4","7"
"87","Totale","3","7","4","1","1","2","6","3","5","7","3","2","6","5","4","5","5","8"
