"Età","Sesso","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"47","Femmine","6","6","4","5","8","5","16","5","5","6","4","9","5","7","10","7","10","11"
"47","Totale","11","10","10","13","18","9","31","12","13","11","16","22","12","14","18","15","19","18"
"48","Maschi","7","5","4","5","6","10","6","14","7","7","6","11","13","7","9","9","7","9"
"48","Femmine","8","6","6","4","5","8","5","16","5","5","6","4","8","5","7","11","8","10"
"48","Totale","15","11","10","9","11","18","11","30","12","12","12","15","21","12","16","20","15","19"
"49","Maschi","7","7","5","5","5","6","11","5","13","8","7","6","11","13","7","9","10","8"
"49","Femmine","17","8","6","6","4","5","9","5","14","6","5","6","4","8","5","6","12","7"
"49","Totale","24","15","11","11","9","11","20","10","27","14","12","12","15","21","12","15","22","15"
"50","Maschi","8","8","7","5","5","5","6","13","5","14","6","8","6","11","13","7","9","11"
"50","Femmine","6","17","8","6","6","4","5","8","5","14","6","6","6","2","8","5","6","12"
"50","Totale","14","25","15","11","11","9","11","21","10","28","12","14","12","13","21","12","15","23"
"51","Maschi","6","8","8","7","5","5","6","7","13","5","14","8","10","6","11","13","6","7"
"51","Femmine","7","6","16","11","6","6","4","5","8","6","14","6","7","6","2","8","5","6"
"51","Totale","13","14","24","18","11","11","10","12","21","11","28","14","17","12","13","21","11","13"
"52","Maschi","6","6","8","7","7","5","6","5","7","12","5","14","7","9","6","11","12","6"
"52","Femmine","9","7","5","16","11","6","6","4","5","8","5","14","8","7","6","2","8","6"
"52","Totale","15","13","13","23","18","11","12","9","12","20","10","28","15","16","12","13","20","12"
"53","Maschi","17","6","5","8","7","7","5","6","6","7","12","5","14","7","9","6","11","12"
"53","Femmine","6","9","7","5","16","10","6","5","4","5","8","5","14","8","7","6","2","7"
"53","Totale","23","15","12","13","23","17","11","11","10","12","20","10","28","15","16","12","13","19"
"54","Maschi","9","17","5","7","8","6","8","5","6","6","7","12","5","14","7","9","6","11"
"54","Femmine","11","6","9","8","4","17","10","7","5","4","5","9","5","13","8","7","6","2"
"54","Totale","20","23","14","15","12","23","18","12","11","10","12","21","10","27","15","16","12","13"
"55","Maschi","11","10","17","5","6","8","6","8","5","6","7","6","12","5","14","7","9","6"
"55","Femmine","9","13","6","9","6","4","16","9","7","5","5","4","10","6","12","7","7","7"
"55","Totale","20","23","23","14","12","12","22","17","12","11","12","10","22","11","26","14","16","13"
"56","Maschi","4","11","8","17","5","6","8","6","8","5","6","7","6","12","6","14","7","9"
