"Età","Sesso","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"67","Totale","43","43","37","43","41","47","53","48","35","39","40","41","53","59","52","53","60","52"
"68","Maschi","20","20","21","14","24","14","27","21","16","22","13","19","21","26","31","24","25","33"
"68","Femmine","15","24","23","22","19","27","19","32","33","12","25","23","21","28","27","27","28","27"
"68","Totale","35","44","44","36","43","41","46","53","49","34","38","42","42","54","58","51","53","60"
"69","Maschi","16","19","20","19","13","25","13","28","20","15","21","13","18","22","26","30","24","25"
"69","Femmine","24","15","23","23","22","19","27","20","32","33","12","23","24","21","28","28","26","27"
"69","Totale","40","34","43","42","35","44","40","48","52","48","33","36","42","43","54","58","50","52"
"70","Maschi","20","15","18","21","16","13","22","14","28","19","15","20","15","18","22","25","29","22"
"70","Femmine","25","24","15","22","23","22","19","27","19","31","33","12","23","24","21","28","28","26"
"70","Totale","45","39","33","43","39","35","41","41","47","50","48","32","38","42","43","53","57","48"
"71","Maschi","21","21","16","18","20","17","14","20","14","27","19","14","20","14","18","22","25","30"
"71","Femmine","21","25","23","15","23","22","22","19","29","19","30","33","12","23","23","21","28","28"
"71","Totale","42","46","39","33","43","39","36","39","43","46","49","47","32","37","41","43","53","58"
"72","Maschi","16","20","21","16","17","19","16","14","19","15","26","18","13","20","14","18","21","25"
"72","Femmine","20","19","24","22","13","23","21","22","19","29","19","32","32","12","23","22","21","28"
"72","Totale","36","39","45","38","30","42","37","36","38","44","45","50","45","32","37","40","42","53"
"73","Maschi","12","15","16","20","15","17","18","17","13","20","14","27","17","13","20","14","18","21"
"73","Femmine","14","19","18","23","22","13","23","20","22","19","30","19","32","31","13","22","22","21"
"73","Totale","26","34","34","43","37","30","41","37","35","39","44","46","49","44","33","36","40","42"
"74","Maschi","18","12","14","15","21","15","17","19","17","13","18","15","27","17","13","20","14","18"
"74","Femmine","18","12","19","17","23","21","13","23","20","21","19","28","18","32","30","14","24","21"
"74","Totale","36","24","33","32","44","36","30","42","37","34","37","43","45","49","43","34","38","39"
"75","Maschi","11","18","11","15","14","21","15","15","18","16","13","18","15","27","19","13","20","12"
"75","Femmine","17","18","11","19","17","22","21","12","23","21","20","18","28","18","32","32","14","23"
"75","Totale","28","36","22","34","31","43","36","27","41","37","33","36","43","45","51","45","34","35"
"76","Maschi","4","11","17","11","14","12","20","15","15","19","15","12","19","15","27","19","15","20"
"76","Femmine","15","13","19","11","19","17","20","21","13","23","21","20","17","28","20","31","32","14"
"76","Totale","19","24","36","22","33","29","40","36","28","42","36","32","36","43","47","50","47","34"
"77","Maschi","8","4","10","17","11","13","12","19","14","15","18","15","12","18","17","27","19","16"
"77","Femmine","13","11","12","18","11","17","17","20","21","14","21","22","20","16","28","21","31","31"
"77","Totale","21","15","22","35","22","30","29","39","35","29","39","37","32","34","45","48","50","47"
"78","Maschi","5","8","4","10","17","8","12","12","17","14","13","18","13","12","20","18","27","19"
"78","Femmine","12","13","11","12","17","11","16","16","20","21","14","20","19","19","15","28","21","30"
"78","Totale","17","21","15","22","34","19","28","28","37","35","27","38","32","31","35","46","48","49"
"79","Maschi","7","5","7","3","9","16","10","12","12","16","14","13","18","13","14","20","17","28"
"79","Femmine","14","11","13","10","12","18","10","16","16","20","19","13","19","20","20","15","27","21"
"79","Totale","21","16","20","13","21","34","20","28","28","36","33","26","37","33","34","35","44","49"
"80","Maschi","6","6","6","7","3","7","15","9","11","12","15","14","13","17","12","14","20","17"
"80","Femmine","13","13","11","13","8","12","18","10","15","15","20","19","13","18","19","17","14","26"
"80","Totale","19","19","17","20","11","19","33","19","26","27","35","33","26","35","31","31","34","43"
"81","Maschi","6","6","6","4","8","4","6","13","7","11","12","15","14","12","17","11","16","19"
"81","Femmine","14","14","12","11","13","8","12","17","12","14","14","18","19","14","20","18","17","16"
