"Età","Sesso","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"81","Femmine","10","7","12","6","3","10","8","10","7","8","6","11","6","10","8","9","5","6"
"81","Totale","14","12","16","11","6","18","13","15","15","11","10","16","16","17","9","11","6","10"
"82","Maschi","4","4","5","4","4","2","8","5","1","8","3","4","5","10","6","1","2","1"
"82","Femmine","4","8","7","9","5","3","9","8","11","7","6","6","12","6","12","8","9","4"
"82","Totale","8","12","12","13","9","5","17","13","12","15","9","10","17","16","18","9","11","5"
"83","Maschi","2","3","3","5","4","4","2","9","3","1","8","3","3","5","10","6","1","2"
"83","Femmine","0","6","6","7","8","5","2","9","9","9","8","6","5","12","6","12","8","9"
"83","Totale","2","9","9","12","12","9","4","18","12","10","16","9","8","17","16","18","9","11"
"84","Maschi","1","2","3","3","5","4","4","1","9","2","1","8","2","3","4","9","6","2"
"84","Femmine","1","0","6","5","9","8","6","2","8","9","9","8","6","5","13","7","10","7"
"84","Totale","2","2","9","8","14","12","10","3","17","11","10","16","8","8","17","16","16","9"
"85","Maschi","3","1","2","2","3","5","3","4","2","8","2","1","7","2","3","3","9","6"
"85","Femmine","9","1","0","6","4","9","6","6","2","7","8","8","8","6","5","12","7","7"
"85","Totale","12","2","2","8","7","14","9","10","4","15","10","9","15","8","8","15","16","13"
"86","Maschi","2","2","1","2","2","3","3","3","3","2","7","3","1","7","1","4","3","8"
"86","Femmine","7","9","1","0","6","4","8","6","5","3","6","8","5","9","6","5","12","6"
"86","Totale","9","11","2","2","8","7","11","9","8","5","13","11","6","16","7","9","15","14"
"87","Maschi","1","2","2","1","2","2","3","3","3","2","2","6","1","1","8","1","1","2"
"87","Femmine","5","6","6","1","0","4","5","7","5","3","2","7","7","4","6","7","6","11"
"87","Totale","6","8","8","2","2","6","8","10","8","5","4","13","8","5","14","8","7","13"
"88","Maschi","4","0","2","2","1","2","1","4","3","2","2","3","6","3","1","5","1","1"
"88","Femmine","7","5","4","5","1","0","4","3","6","5","3","2","8","7","4","6","8","7"
"88","Totale","11","5","6","7","2","2","5","7","9","7","5","5","14","10","5","11","9","8"
"89","Maschi","4","4","0","2","2","1","1","1","3","2","2","2","2","5","2","1","6","1"
"89","Femmine","4","8","7","4","3","1","1","4","5","6","4","3","2","7","7","4","6","8"
"89","Totale","8","12","7","6","5","2","2","5","8","8","6","5","4","12","9","5","12","9"
"90","Maschi","1","4","2","0","2","2","0","1","0","3","2","2","2","0","5","2","1","7"
"90","Femmine","5","5","5","7","3","3","2","1","4","5","5","4","3","2","7","7","4","6"
"90","Totale","6","9","7","7","5","5","2","2","4","8","7","6","5","2","12","9","5","13"
"91","Maschi","0","1","4","1","0","1","2","0","1","0","3","2","1","1","0","4","2","2"
"91","Femmine","2","5","0","7","8","2","2","2","1","5","5","5","4","3","2","6","5","5"
"91","Totale","2","6","4","8","8","3","4","2","2","5","8","7","5","4","2","10","7","7"
"92","Maschi","0","0","0","4","0","0","0","2","0","1","0","2","0","1","0","0","3","2"
"92","Femmine","1","3","4","0","5","8","2","1","1","0","4","5","4","4","4","2","5","5"
"92","Totale","1","3","4","4","5","8","2","3","1","1","4","7","4","5","4","2","8","7"
"93","Maschi","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","2"
"93","Femmine","3","1","1","1","0","5","7","0","0","1","0","3","3","4","4","4","2","3"
"93","Totale","3","1","1","1","1","5","7","0","1","1","0","3","4","4","4","4","2","5"
"94","Maschi","0","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0"
"94","Femmine","2","1","1","1","0","0","5","7","0","0","1","0","2","4","4","2","2","2"
"94","Totale","2","1","1","1","0","1","5","7","0","1","1","0","2","5","4","2","2","2"
"95","Maschi","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0"
"95","Femmine","1","2","0","1","0","0","0","1","4","0","0","0","0","2","3","3","2","2"
"95","Totale","1","2","0","1","0","0","1","1","4","0","1","0","0","2","3","3","2","2"
"96","Maschi","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0"
"96","Femmine","0","1","0","0","1","0","0","0","1","2","0","0","0","0","1","2","4","0"
"96","Totale","0","1","0","0","1","0","0","1","1","2","0","1","0","0","1","2","4","0"
"97","Maschi","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"97","Femmine","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","1","2","2"
"97","Totale","1","0","0","0","0","1","0","0","1","1","1","0","0","0","0","1","2","2"
"98","Maschi","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"98","Femmine","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","1","2"
"98","Totale","0","0","0","0","0","0","1","0","0","1","0","1","0","0","0","0","1","2"
"99","Maschi","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"99","Femmine","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1"
"99","Totale","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1"
"100 e oltre","Maschi","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100 e oltre","Femmine","0","0","0","0","0","0","0","0","1","1","1","1","1","0","0","0","0","0"
"100 e oltre","Totale","0","0","0","0","0","0","0","0","1","1","1","1","1","0","0","0","0","0"
"Totale","Maschi","595","603","599","584","595","610","630","635","627","622","599","587","571","566","589","580","563","567"
"Totale","Femmine","636","654","643","644","642","634","648","650","646","647","629","614","607","595","604","611","606","581"
"Totale","Totale","1231","1257","1242","1228","1237","1244","1278","1285","1273","1269","1228","1201","1178","1161","1193","1191","1169","1148"
