latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
46.199997,9.900009,293.0,3600,Europe/Berlin,CET

time,temperature_2m_mean (°C),precipitation_sum (mm),precipitation_hours (h),windspeed_10m_max (km/h)
2011-08-24,25.4,0.00,0.0,8.2
2011-08-25,25.7,0.00,0.0,6.6
2011-08-26,23.1,15.90,11.0,9.5
2011-08-27,19.2,27.90,15.0,7.6
2011-08-28,18.4,0.00,0.0,7.2
2011-08-29,20.2,0.00,0.0,5.5
2011-08-30,20.8,0.20,1.0,5.6
2011-08-31,20.1,1.30,9.0,5.6
2011-09-01,19.4,3.70,10.0,3.9
2011-09-02,20.8,0.00,0.0,4.3
2011-09-03,21.2,2.90,3.0,5.9
2011-09-04,21.2,10.30,17.0,5.5
2011-09-05,20.3,18.80,15.0,6.9
2011-09-06,19.4,0.00,0.0,6.8
2011-09-07,21.1,0.00,0.0,6.1
2011-09-08,22.0,0.00,0.0,7.4
2011-09-09,23.2,0.00,0.0,7.3
2011-09-10,23.2,0.00,0.0,6.2
2011-09-11,21.4,0.00,0.0,7.0
2011-09-12,21.9,0.00,0.0,6.0
2011-09-13,21.3,0.00,0.0,5.7
2011-09-14,21.1,1.40,4.0,5.5
2011-09-15,21.8,0.10,1.0,6.1
2011-09-16,21.9,0.00,0.0,5.4
2011-09-17,20.6,2.80,8.0,5.6
2011-09-18,17.9,55.20,24.0,7.6
2011-09-19,9.9,15.50,13.0,9.7
2011-09-20,14.0,0.00,0.0,9.0
2011-09-21,17.1,0.00,0.0,7.0
2011-09-22,19.3,0.00,0.0,5.6
2011-09-23,18.0,0.90,4.0,5.2
2011-09-24,19.1,0.00,0.0,5.5
2011-09-25,19.2,0.00,0.0,4.1
2011-09-26,18.8,0.00,0.0,5.0
2011-09-27,19.7,0.00,0.0,4.8
2011-09-28,18.8,0.20,1.0,5.0
2011-09-29,19.3,0.00,0.0,4.3
2011-09-30,19.3,0.00,0.0,4.5
2011-10-01,19.6,0.00,0.0,5.2
2011-10-02,20.1,0.00,0.0,5.2
2011-10-03,19.8,0.00,0.0,4.1
2011-10-04,19.1,0.00,0.0,5.5
2011-10-05,19.1,0.00,0.0,5.8
2011-10-06,18.3,0.80,2.0,6.2
2011-10-07,12.8,14.80,8.0,9.7
2011-10-08,9.0,3.80,14.0,8.0
2011-10-09,8.1,4.20,7.0,7.9
2011-10-10,13.4,6.30,12.0,8.3
2011-10-11,17.0,0.00,0.0,9.2
2011-10-12,17.9,0.00,0.0,7.4
2011-10-13,15.3,0.00,0.0,8.0
2011-10-14,13.9,0.00,0.0,4.3
2011-10-15,11.8,0.00,0.0,3.6
2011-10-16,12.3,0.00,0.0,4.3
2011-10-17,13.5,0.00,0.0,5.6
2011-10-18,12.6,0.00,0.0,5.0
2011-10-19,11.3,10.10,16.0,5.9
2011-10-20,9.7,4.10,7.0,8.7
2011-10-21,7.6,0.00,0.0,5.8
2011-10-22,8.4,0.00,0.0,3.2
2011-10-23,8.4,0.00,0.0,4.7
2011-10-24,8.0,0.40,3.0,5.1
2011-10-25,9.6,33.60,24.0,5.7
2011-10-26,12.1,3.10,4.0,4.6
2011-10-27,10.1,0.00,0.0,5.6
2011-10-28,11.7,0.00,0.0,5.2
2011-10-29,12.2,0.00,0.0,5.6
2011-10-30,12.2,0.00,0.0,4.7
2011-10-31,11.4,0.00,0.0,5.3
2011-11-01,10.9,0.00,0.0,5.0
2011-11-02,11.0,0.00,0.0,5.2
2011-11-03,12.0,1.20,6.0,6.2
2011-11-04,13.0,14.90,24.0,6.9
2011-11-05,13.7,26.70,24.0,5.1
2011-11-06,14.2,6.40,12.0,5.8
2011-11-07,11.8,9.20,20.0,4.5
2011-11-08,10.3,11.00,16.0,5.6
2011-11-09,9.7,0.00,0.0,6.0
2011-11-10,9.0,0.00,0.0,6.0
2011-11-11,8.4,0.00,0.0,4.7
2011-11-12,10.0,0.00,0.0,5.2
2011-11-13,8.4,0.00,0.0,5.3
2011-11-14,8.6,0.00,0.0,5.5
2011-11-15,8.6,0.00,0.0,5.2
2011-11-16,7.8,0.00,0.0,5.5
2011-11-17,7.5,0.00,0.0,5.3
2011-11-18,7.3,0.00,0.0,5.2
2011-11-19,7.3,0.00,0.0,4.5
2011-11-20,7.9,0.00,0.0,4.7
2011-11-21,7.1,0.00,0.0,4.7
2011-11-22,7.0,0.00,0.0,5.2
2011-11-23,7.6,0.00,0.0,5.8
2011-11-24,7.6,0.00,0.0,6.3
2011-11-25,7.9,0.00,0.0,6.8
2011-11-26,8.7,0.00,0.0,7.2
2011-11-27,10.1,0.00,0.0,6.5
2011-11-28,9.4,0.00,0.0,6.8
2011-11-29,8.1,0.00,0.0,4.3
2011-11-30,9.0,0.00,0.0,5.2
2011-12-01,7.5,0.00,0.0,3.7
2011-12-02,8.4,3.00,12.0,5.1
2011-12-03,9.1,6.20,18.0,4.4
2011-12-04,7.5,0.00,0.0,5.4
2011-12-05,7.6,2.60,8.0,8.0
2011-12-06,5.1,0.10,1.0,7.3
2011-12-07,4.9,5.10,22.0,6.3
2011-12-08,2.9,0.10,1.0,9.0
2011-12-09,2.7,0.00,0.0,4.3
2011-12-10,2.6,0.00,0.0,6.0
2011-12-11,0.8,0.00,0.0,6.1
2011-12-12,4.2,7.20,13.0,9.4
2011-12-13,1.0,0.00,0.0,8.3
2011-12-14,3.8,5.60,13.0,4.2
2011-12-15,2.7,0.30,2.0,6.1
2011-12-16,2.7,17.00,18.0,10.3
2011-12-17,1.0,0.20,2.0,11.0
2011-12-18,-4.5,0.00,0.0,6.8
2011-12-19,-8.1,0.00,0.0,8.4
2011-12-20,-8.1,1.40,8.0,8.8
2011-12-21,-2.4,0.00,0.0,9.6
2011-12-22,2.7,4.90,15.0,10.1
2011-12-23,5.8,0.00,0.0,10.5
2011-12-24,-0.2,0.50,5.0,10.4
2011-12-25,0.1,0.00,0.0,9.7
2011-12-26,0.8,0.00,0.0,9.1
2011-12-27,2.4,0.00,0.0,7.4
2011-12-28,4.6,0.00,0.0,6.0
2011-12-29,3.7,0.20,2.0,8.0
2011-12-30,1.3,7.10,10.0,7.8
2011-12-31,0.3,4.60,14.0,9.1
2012-01-01,5.7,0.30,3.0,8.8
2012-01-02,3.5,13.90,16.0,4.7
2012-01-03,4.2,0.60,2.0,7.9
2012-01-04,2.3,0.00,0.0,10.5
2012-01-05,1.0,12.40,14.0,8.1
2012-01-06,2.3,8.60,20.0,13.0
2012-01-07,1.9,2.40,3.0,9.5
2012-01-08,2.5,4.40,17.0,7.0
2012-01-09,1.7,0.00,0.0,10.1
2012-01-10,3.4,0.00,0.0,10.1
2012-01-11,0.7,0.00,0.0,9.2
2012-01-12,-0.3,0.00,0.0,9.1
2012-01-13,0.4,0.00,0.0,9.4
2012-01-14,-2.6,0.00,0.0,8.0
2012-01-15,-8.3,0.00,0.0,9.1
2012-01-16,-9.4,0.00,0.0,7.2
2012-01-17,-6.1,0.00,0.0,8.9
2012-01-18,-4.0,0.00,0.0,9.3
2012-01-19,0.5,0.00,0.0,6.6
2012-01-20,1.4,9.40,19.0,7.1
2012-01-21,4.5,7.60,14.0,8.0
2012-01-22,6.9,0.00,0.0,7.6
2012-01-23,5.0,0.00,0.0,8.5
2012-01-24,2.3,0.10,1.0,7.9
2012-01-25,0.4,0.00,0.0,8.0
2012-01-26,-2.4,0.00,0.0,7.8
2012-01-27,-2.8,0.00,0.0,4.6
2012-01-28,0.5,1.60,12.0,4.6
2012-01-29,1.9,1.90,8.0,4.6
2012-01-30,-0.8,0.00,0.0,4.5
2012-01-31,-2.0,2.60,15.0,5.0
2012-02-01,-2.9,1.50,7.0,6.1
2012-02-02,-2.3,2.90,14.0,3.2
2012-02-03,-5.6,0.00,0.0,8.4
2012-02-04,-10.7,0.00,0.0,9.4
2012-02-05,-8.6,0.00,0.0,7.5
2012-02-06,-11.0,0.00,0.0,10.9
2012-02-07,-7.9,0.00,0.0,11.3
2012-02-08,-2.5,0.00,0.0,7.6
2012-02-09,-3.4,0.00,0.0,8.6
2012-02-10,-7.0,0.00,0.0,9.4
2012-02-11,-5.8,0.00,0.0,8.0
2012-02-12,-7.4,0.00,0.0,7.4
2012-02-13,-5.9,0.00,0.0,8.2
2012-02-14,-4.2,0.00,0.0,7.3
2012-02-15,-1.0,1.30,11.0,10.2
2012-02-16,2.3,0.00,0.0,12.2
2012-02-17,2.1,0.00,0.0,8.5
2012-02-18,3.1,0.00,0.0,7.6
2012-02-19,3.4,0.20,2.0,5.8
2012-02-20,2.1,1.50,9.0,7.3
2012-02-21,1.9,0.00,0.0,6.5
2012-02-22,2.6,0.00,0.0,6.8
2012-02-23,4.5,0.00,0.0,8.8
2012-02-24,9.6,0.00,0.0,9.0
2012-02-25,11.8,0.00,0.0,8.0
2012-02-26,8.1,0.00,0.0,9.0
2012-02-27,5.8,0.00,0.0,7.9
2012-02-28,7.3,0.00,0.0,8.8
2012-02-29,10.8,0.00,0.0,9.8
2012-03-01,11.6,0.00,0.0,6.6
2012-03-02,12.9,0.00,0.0,6.5
2012-03-03,12.5,0.00,0.0,5.7
2012-03-04,10.0,2.50,12.0,4.9
2012-03-05,7.4,12.10,24.0,6.6
2012-03-06,6.3,0.10,1.0,6.0
2012-03-07,6.0,0.00,0.0,4.8
2012-03-08,6.4,0.00,0.0,8.4
2012-03-09,5.6,1.00,7.0,5.8
2012-03-10,6.4,0.00,0.0,7.4
2012-03-11,6.6,0.00,0.0,10.8
2012-03-12,8.0,0.00,0.0,10.1
2012-03-13,10.0,0.00,0.0,9.8
2012-03-14,11.7,0.00,0.0,7.3
2012-03-15,11.7,0.00,0.0,7.3
2012-03-16,11.2,0.00,0.0,4.7
2012-03-17,9.5,0.00,0.0,4.9
2012-03-18,8.7,8.10,21.0,5.8
2012-03-19,8.1,15.40,20.0,3.7
2012-03-20,8.3,0.00,0.0,4.9
2012-03-21,10.6,0.10,1.0,4.7
2012-03-22,9.8,0.00,0.0,4.5
2012-03-23,9.9,0.00,0.0,4.7
2012-03-24,10.7,0.00,0.0,4.3
2012-03-25,10.6,0.00,0.0,5.0
2012-03-26,10.9,0.00,0.0,6.2
2012-03-27,11.4,0.00,0.0,6.3
2012-03-28,12.2,0.00,0.0,6.6
2012-03-29,11.8,0.00,0.0,9.0
2012-03-30,11.1,0.00,0.0,9.1
2012-03-31,12.4,0.00,0.0,8.0
2012-04-01,11.4,0.00,0.0,6.9
2012-04-02,9.5,0.00,0.0,5.0
2012-04-03,10.2,0.20,1.0,5.7
2012-04-04,9.9,3.90,10.0,5.0
2012-04-05,10.5,8.10,16.0,5.6
2012-04-06,11.2,0.10,1.0,5.2
2012-04-07,10.4,5.80,11.0,5.4
2012-04-08,7.0,0.10,1.0,10.7
2012-04-09,6.8,0.00,0.0,6.7
2012-04-10,7.8,2.80,9.0,6.6
2012-04-11,7.7,21.60,19.0,6.6
2012-04-12,8.0,0.00,0.0,7.3
2012-04-13,9.4,2.30,14.0,3.7
2012-04-14,9.7,2.40,12.0,5.4
2012-04-15,9.2,8.60,21.0,3.1
2012-04-16,9.9,2.40,8.0,7.2
2012-04-17,8.7,0.00,0.0,6.1
2012-04-18,8.0,14.40,17.0,4.8
2012-04-19,8.1,8.00,16.0,5.4
2012-04-20,8.2,2.00,10.0,4.7
2012-04-21,7.5,1.30,4.0,6.0
2012-04-22,9.3,13.20,14.0,5.0
2012-04-23,7.5,7.20,14.0,5.4
2012-04-24,8.0,31.50,16.0,5.6
2012-04-25,8.8,0.40,4.0,7.0
2012-04-26,10.6,0.00,0.0,4.4
2012-04-27,14.4,0.00,0.0,5.7
2012-04-28,16.6,0.00,0.0,6.9
2012-04-29,13.5,3.40,5.0,7.3
2012-04-30,12.6,1.40,6.0,5.1
2012-05-01,12.8,11.20,11.0,4.8
2012-05-02,12.9,1.30,3.0,4.4
2012-05-03,13.4,0.00,0.0,5.2
2012-05-04,12.5,0.00,0.0,5.8
2012-05-05,11.9,8.60,20.0,4.7
2012-05-06,11.3,8.80,16.0,5.2
2012-05-07,12.1,0.00,0.0,6.5
2012-05-08,13.0,1.20,5.0,4.8
2012-05-09,14.0,0.00,0.0,4.7
2012-05-10,15.1,0.00,0.0,4.6
2012-05-11,17.1,0.00,0.0,4.7
2012-05-12,17.7,0.90,3.0,8.7
2012-05-13,14.2,0.00,0.0,8.1
2012-05-14,14.0,0.00,0.0,5.8
2012-05-15,13.7,2.80,8.0,7.3
2012-05-16,9.3,2.00,7.0,11.6
2012-05-17,12.2,0.00,0.0,7.9
2012-05-18,14.0,0.00,0.0,5.7
2012-05-19,15.0,0.30,2.0,7.3
2012-05-20,14.5,11.00,16.0,6.5
2012-05-21,12.1,27.30,24.0,4.6
2012-05-22,15.4,2.80,11.0,6.1
2012-05-23,19.2,0.30,2.0,7.6
2012-05-24,20.4,0.40,3.0,7.2
2012-05-25,18.7,3.10,8.0,6.5
2012-05-26,16.6,14.60,18.0,5.1
2012-05-27,15.6,8.70,19.0,4.3
2012-05-28,17.0,0.00,0.0,5.4
2012-05-29,18.6,0.30,3.0,6.3
2012-05-30,18.3,0.20,2.0,5.4
2012-05-31,19.2,0.20,2.0,5.6
2012-06-01,21.0,0.00,0.0,7.2
2012-06-02,21.0,0.00,0.0,6.4
2012-06-03,19.6,9.40,16.0,6.9
2012-06-04,17.4,28.50,13.0,7.3
2012-06-05,18.3,0.00,0.0,7.6
2012-06-06,18.3,0.60,3.0,7.2
2012-06-07,18.8,1.30,8.0,7.3
2012-06-08,19.3,5.30,13.0,8.7
2012-06-09,19.2,27.90,23.0,4.9
2012-06-10,17.0,17.40,22.0,4.3
2012-06-11,17.0,7.30,14.0,5.2
2012-06-12,13.6,23.30,17.0,6.5
2012-06-13,15.2,5.40,8.0,7.6
2012-06-14,15.9,0.10,1.0,6.9
2012-06-15,19.2,0.00,0.0,6.3
2012-06-16,21.2,0.00,0.0,6.9
2012-06-17,23.2,0.00,0.0,6.2
2012-06-18,24.2,0.00,0.0,6.5
2012-06-19,24.6,0.30,3.0,7.4
2012-06-20,23.7,4.50,6.0,8.6
2012-06-21,23.8,0.90,4.0,6.9
2012-06-22,23.7,0.40,2.0,6.6
2012-06-23,22.4,4.10,14.0,6.1
2012-06-24,21.2,1.90,8.0,6.7
2012-06-25,22.8,0.30,2.0,7.6
2012-06-26,20.8,0.80,4.0,6.5
2012-06-27,22.6,0.00,0.0,5.6
2012-06-28,24.0,0.10,1.0,7.0
2012-06-29,23.8,0.70,5.0,7.0
2012-06-30,25.6,0.00,0.0,7.0
2012-07-01,25.4,0.60,2.0,8.4
2012-07-02,22.7,23.60,17.0,6.6
2012-07-03,22.0,5.30,9.0,5.5
2012-07-04,21.8,5.80,7.0,6.1
2012-07-05,22.0,2.10,7.0,6.8
2012-07-06,21.4,5.60,12.0,6.3
2012-07-07,21.6,0.30,2.0,6.4
2012-07-08,22.1,0.00,0.0,8.1
2012-07-09,22.2,6.20,10.0,5.9
2012-07-10,20.9,3.70,10.0,5.6
2012-07-11,21.1,2.90,12.0,7.2
2012-07-12,22.4,0.00,0.0,6.3
2012-07-13,21.3,15.50,15.0,6.8
2012-07-14,20.6,25.70,23.0,7.1
2012-07-15,19.5,11.00,11.0,6.9
2012-07-16,19.3,0.00,0.0,7.6
2012-07-17,22.2,0.00,0.0,9.0
2012-07-18,22.8,0.10,1.0,7.0
2012-07-19,23.2,0.20,2.0,9.2
2012-07-20,21.6,15.00,14.0,7.1
2012-07-21,19.7,3.70,4.0,7.6
2012-07-22,17.9,0.70,3.0,6.2
2012-07-23,19.4,0.00,0.0,6.9
2012-07-24,22.2,2.50,6.0,4.2
2012-07-25,23.2,0.20,1.0,5.7
2012-07-26,23.9,0.00,0.0,5.9
2012-07-27,25.3,0.40,2.0,6.6
2012-07-28,23.1,11.30,13.0,9.0
2012-07-29,22.9,2.20,7.0,5.5
2012-07-30,23.1,1.10,6.0,6.6
2012-07-31,22.6,4.00,5.0,4.8
2012-08-01,22.3,1.50,7.0,6.0
2012-08-02,23.4,1.80,7.0,6.0
2012-08-03,23.7,4.90,15.0,5.6
2012-08-04,22.4,4.70,11.0,5.5
2012-08-05,22.2,2.80,4.0,7.8
2012-08-06,21.8,19.80,17.0,8.4
2012-08-07,22.1,0.00,0.0,6.7
2012-08-08,23.4,0.60,3.0,4.6
2012-08-09,22.3,3.50,13.0,5.0
2012-08-10,21.4,0.00,0.0,5.1
2012-08-11,21.5,0.00,0.0,4.4
2012-08-12,20.4,2.80,9.0,4.8
2012-08-13,20.4,1.40,7.0,5.2
2012-08-14,22.2,0.20,2.0,5.4
2012-08-15,23.2,0.20,2.0,6.1
2012-08-16,24.4,0.80,4.0,4.5
2012-08-17,24.5,0.00,0.0,5.1
2012-08-18,25.8,0.10,1.0,4.8
2012-08-19,26.0,0.00,0.0,4.8
2012-08-20,26.3,0.70,3.0,5.0
2012-08-21,26.3,0.20,1.0,5.0
2012-08-22,26.2,0.00,0.0,7.2
2012-08-23,24.4,2.40,4.0,7.0
2012-08-24,23.1,4.10,10.0,8.1
2012-08-25,23.0,10.20,12.0,9.0
2012-08-26,19.9,11.10,10.0,8.3
2012-08-27,18.9,0.00,0.0,6.8
2012-08-28,20.7,0.00,0.0,4.8
2012-08-29,21.4,0.40,3.0,5.4
2012-08-30,20.9,16.60,13.0,5.4
2012-08-31,15.5,29.30,23.0,7.6
2012-09-01,14.9,4.70,11.0,7.6
2012-09-02,17.0,0.00,0.0,5.7
2012-09-03,19.5,0.20,2.0,6.4
2012-09-04,20.8,0.50,4.0,4.8
2012-09-05,19.7,4.60,6.0,5.4
2012-09-06,21.2,0.00,0.0,6.5
2012-09-07,20.9,0.00,0.0,5.0
2012-09-08,21.0,0.00,0.0,5.3
2012-09-09,20.8,0.00,0.0,5.4
2012-09-10,19.8,1.50,4.0,5.0
2012-09-11,19.5,0.30,2.0,6.5
2012-09-12,16.4,18.70,13.0,8.7
2012-09-13,13.0,0.00,0.0,9.8
2012-09-14,16.1,0.00,0.0,7.7
2012-09-15,17.6,0.00,0.0,6.7
2012-09-16,18.1,1.20,7.0,4.7
2012-09-17,18.9,0.00,0.0,5.0
2012-09-18,19.4,0.00,0.0,5.8
2012-09-19,17.5,2.00,10.0,8.0
2012-09-20,14.1,0.00,0.0,7.6
2012-09-21,14.6,0.00,0.0,4.8
2012-09-22,16.5,0.00,0.0,5.2
2012-09-23,17.6,0.30,2.0,6.8
2012-09-24,18.2,23.20,17.0,6.6
2012-09-25,15.2,5.20,13.0,6.6
2012-09-26,17.2,21.40,24.0,7.9
2012-09-27,17.7,19.90,18.0,6.7
2012-09-28,16.7,0.00,0.0,5.4
2012-09-29,16.5,12.40,20.0,4.7
2012-09-30,17.3,4.30,5.0,5.0
2012-10-01,16.8,2.80,11.0,4.1
2012-10-02,17.7,0.00,0.0,3.6
2012-10-03,16.5,0.00,0.0,5.4
2012-10-04,15.7,1.80,8.0,5.1
2012-10-05,15.7,0.00,0.0,5.6
2012-10-06,17.3,0.00,0.0,4.8
2012-10-07,18.2,0.90,5.0,7.2
2012-10-08,14.9,0.00,0.0,7.4
2012-10-09,17.1,5.30,13.0,5.5
2012-10-10,14.4,6.20,8.0,5.9
2012-10-11,13.4,0.00,0.0,6.0
2012-10-12,15.6,0.90,5.0,6.1
2012-10-13,12.7,2.10,6.0,5.1
2012-10-14,12.5,3.70,14.0,6.5
2012-10-15,9.2,53.60,23.0,6.6
2012-10-16,9.3,0.00,0.0,7.2
2012-10-17,10.1,0.00,0.0,5.0
2012-10-18,14.1,0.00,0.0,4.6
2012-10-19,13.4,0.00,0.0,5.2
2012-10-20,13.8,0.00,0.0,5.6
2012-10-21,16.5,0.00,0.0,6.1
2012-10-22,16.8,0.00,0.0,5.2
2012-10-23,15.4,0.00,0.0,5.8
2012-10-24,14.6,0.00,0.0,6.0
2012-10-25,14.0,0.00,0.0,6.0
2012-10-26,11.9,8.00,14.0,4.9
2012-10-27,11.0,18.30,24.0,7.6
2012-10-28,2.4,14.10,21.0,8.7
2012-10-29,3.0,0.00,0.0,8.8
2012-10-30,5.8,0.00,0.0,5.7
2012-10-31,7.4,4.20,7.0,5.2
2012-11-01,8.9,13.10,13.0,4.8
2012-11-02,9.4,3.40,7.0,5.4
2012-11-03,9.6,2.50,13.0,4.8
2012-11-04,11.0,18.00,24.0,6.1
2012-11-05,10.9,12.50,11.0,6.2
2012-11-06,7.8,0.00,0.0,7.2
2012-11-07,7.7,0.00,0.0,6.8
2012-11-08,10.0,0.00,0.0,5.5
2012-11-09,10.8,1.30,3.0,6.6
2012-11-10,9.2,23.10,21.0,5.2
2012-11-11,10.5,36.90,20.0,5.1
2012-11-12,11.3,0.00,0.0,6.1
2012-11-13,10.3,0.00,0.0,6.4
2012-11-14,10.3,0.00,0.0,5.0
2012-11-15,10.5,0.00,0.0,5.5
2012-11-16,8.8,0.00,0.0,4.5
2012-11-17,8.1,0.00,0.0,5.3
2012-11-18,8.1,0.00,0.0,5.2
2012-11-19,9.7,0.00,0.0,5.8
2012-11-20,10.1,0.00,0.0,6.2
2012-11-21,9.9,0.00,0.0,5.2
2012-11-22,8.6,1.00,7.0,4.7
2012-11-23,9.5,0.00,0.0,4.0
2012-11-24,9.6,0.00,0.0,4.0
2012-11-25,9.7,0.00,0.0,3.9
2012-11-26,9.9,11.10,22.0,5.4
2012-11-27,8.9,20.70,24.0,6.8
2012-11-28,8.2,36.20,24.0,5.6
2012-11-29,6.7,15.50,15.0,7.6
2012-11-30,2.0,0.00,0.0,7.6
2012-12-01,0.9,0.70,5.0,6.8
2012-12-02,0.3,0.00,0.0,8.6
2012-12-03,-2.3,0.00,0.0,9.5
2012-12-04,2.9,3.20,13.0,7.6
2012-12-05,0.3,0.10,1.0,7.2
2012-12-06,0.2,0.50,3.0,7.7
2012-12-07,-1.3,2.90,10.0,6.0
2012-12-08,-2.6,0.00,0.0,10.5
2012-12-09,-0.5,0.00,0.0,9.0
2012-12-10,0.9,1.70,10.0,6.1
2012-12-11,-1.7,0.00,0.0,8.8
2012-12-12,-2.2,0.00,0.0,7.8
2012-12-13,0.1,0.50,3.0,4.1
2012-12-14,3.6,9.40,24.0,4.7
2012-12-15,4.9,14.20,13.0,6.5
2012-12-16,-1.3,0.00,0.0,6.2
2012-12-17,-0.8,1.00,4.0,6.6
2012-12-18,-2.6,0.80,6.0,7.1
2012-12-19,-4.8,0.00,0.0,8.4
2012-12-20,-3.7,2.80,8.0,6.8
2012-12-21,3.2,0.50,3.0,9.3
2012-12-22,-0.7,2.10,5.0,9.4
2012-12-23,4.8,1.90,6.0,8.2
2012-12-24,9.1,0.00,0.0,7.5
2012-12-25,7.4,1.30,10.0,4.3
2012-12-26,8.0,5.00,13.0,7.6
2012-12-27,6.4,3.30,9.0,7.1
2012-12-28,6.1,1.40,6.0,8.6
2012-12-29,4.1,0.00,0.0,5.6
2012-12-30,0.0,0.00,0.0,8.9
2012-12-31,-0.0,0.00,0.0,9.6
2013-01-01,0.7,0.10,1.0,4.2
2013-01-02,3.0,4.00,8.0,6.3
2013-01-03,-0.5,0.00,0.0,9.1
2013-01-04,8.4,0.00,0.0,9.1
2013-01-05,7.8,0.00,0.0,10.4
2013-01-06,9.2,0.00,0.0,10.1
2013-01-07,9.3,0.00,0.0,10.1
2013-01-08,9.9,0.00,0.0,8.5
2013-01-09,9.3,0.00,0.0,8.5
2013-01-10,8.1,0.00,0.0,6.5
2013-01-11,7.1,1.20,4.0,7.2
2013-01-12,5.0,0.00,0.0,4.8
2013-01-13,5.3,0.70,6.0,4.7
2013-01-14,5.4,1.40,9.0,5.0
2013-01-15,3.5,4.80,24.0,5.1
2013-01-16,0.6,7.50,23.0,7.2
2013-01-17,-2.9,0.30,2.0,9.4
2013-01-18,-0.5,0.00,0.0,6.8
2013-01-19,2.8,3.70,8.0,3.6
2013-01-20,5.7,14.60,24.0,4.7
2013-01-21,5.3,7.70,21.0,5.7
2013-01-22,2.6,2.20,9.0,7.2
2013-01-23,-4.7,0.00,0.0,7.4
2013-01-24,-0.9,0.00,0.0,8.8
2013-01-25,-5.1,0.00,0.0,10.4
2013-01-26,-6.8,0.00,0.0,8.2
2013-01-27,-3.0,0.00,0.0,7.2
2013-01-28,2.2,2.20,9.0,6.8
2013-01-29,-0.2,0.40,4.0,9.5
2013-01-30,4.8,0.00,0.0,8.0
2013-01-31,3.5,0.00,0.0,9.0
2013-02-01,3.6,0.70,4.0,6.9
2013-02-02,4.1,7.50,19.0,10.5
2013-02-03,-0.2,0.00,0.0,11.9
2013-02-04,2.6,1.60,7.0,8.0
2013-02-05,2.5,2.80,8.0,6.2
2013-02-06,0.8,3.10,5.0,6.9
2013-02-07,-2.1,0.00,0.0,8.3
2013-02-08,-2.9,0.00,0.0,7.0
2013-02-09,-5.9,0.00,0.0,7.8
2013-02-10,-4.4,0.00,0.0,8.0
2013-02-11,-0.6,4.50,16.0,6.4
2013-02-12,2.2,4.10,12.0,6.5
2013-02-13,-2.4,0.00,0.0,10.0
2013-02-14,0.9,0.00,0.0,10.0
2013-02-15,3.8,0.00,0.0,5.9
2013-02-16,2.9,0.00,0.0,6.3
2013-02-17,2.3,2.80,13.0,3.9
2013-02-18,-0.0,0.00,0.0,6.3
2013-02-19,0.3,0.00,0.0,6.9
2013-02-20,3.4,0.00,0.0,7.4
2013-02-21,2.2,6.50,21.0,5.2
2013-02-22,0.1,2.10,10.0,3.8
2013-02-23,-1.3,1.90,7.0,7.6
2013-02-24,0.2,7.50,24.0,6.6
2013-02-25,0.2,0.70,5.0,5.8
2013-02-26,0.4,0.00,0.0,8.4
2013-02-27,6.0,0.00,0.0,7.1
2013-02-28,7.1,0.90,7.0,4.4
2013-03-01,7.4,0.00,0.0,6.1
2013-03-02,7.9,0.00,0.0,6.0
2013-03-03,9.5,0.00,0.0,6.5
2013-03-04,9.2,0.00,0.0,5.4
2013-03-05,7.2,0.00,0.0,6.1
2013-03-06,7.7,4.90,18.0,6.6
2013-03-07,9.4,2.00,9.0,4.4
2013-03-08,9.3,2.80,11.0,4.6
2013-03-09,9.6,5.10,14.0,5.6
2013-03-10,8.3,1.10,7.0,5.4
2013-03-11,6.9,0.70,5.0,4.8
2013-03-12,7.5,1.10,5.0,4.7
2013-03-13,7.1,3.10,9.0,6.2
2013-03-14,1.6,0.00,0.0,10.1
2013-03-15,-0.9,0.00,0.0,9.7
2013-03-16,1.7,0.00,0.0,7.2
2013-03-17,3.5,5.60,12.0,7.6
2013-03-18,4.5,24.90,22.0,5.9
2013-03-19,5.1,0.00,0.0,5.5
2013-03-20,3.5,0.60,5.0,6.3
2013-03-21,2.7,0.00,0.0,9.0
2013-03-22,4.0,0.00,0.0,7.6
2013-03-23,5.5,0.30,2.0,5.0
2013-03-24,7.6,7.80,21.0,5.1
2013-03-25,9.4,1.70,9.0,4.8
2013-03-26,6.6,8.10,20.0,4.0
2013-03-27,5.0,0.00,0.0,5.0
2013-03-28,4.2,7.40,10.0,5.4
2013-03-29,6.9,0.60,3.0,4.9
2013-03-30,6.7,9.40,14.0,7.3
2013-03-31,7.4,0.40,4.0,8.0
2013-04-01,4.8,0.00,0.0,5.0
2013-04-02,7.1,0.00,0.0,6.1
2013-04-03,8.9,0.00,0.0,5.2
2013-04-04,8.8,3.80,10.0,4.5
2013-04-05,8.9,8.80,24.0,4.7
2013-04-06,9.6,1.30,7.0,4.0
2013-04-07,9.5,4.40,14.0,4.3
2013-04-08,7.2,6.80,20.0,5.5
2013-04-09,7.4,2.20,6.0,8.0
2013-04-10,9.7,0.00,0.0,5.8
2013-04-11,9.9,3.00,8.0,5.7
2013-04-12,10.1,9.60,18.0,5.3
2013-04-13,11.3,0.00,0.0,6.6
2013-04-14,14.7,0.00,0.0,5.2
