latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
45.90001,9.600006,1192.0,3600,Europe/Berlin,CET

time,temperature_2m_mean (°C),precipitation_sum (mm),precipitation_hours (h),windspeed_10m_max (km/h)
2011-08-16,16.5,1.40,5.0,7.1
2011-08-17,17.7,2.70,7.0,6.2
2011-08-18,18.3,3.20,9.0,6.8
2011-08-19,19.4,0.00,0.0,6.3
2011-08-20,19.4,1.20,1.0,6.2
2011-08-21,20.5,0.00,0.0,5.8
2011-08-22,20.8,0.10,1.0,6.9
2011-08-23,20.3,0.70,4.0,6.4
2011-08-24,20.0,0.00,0.0,7.7
2011-08-25,19.7,0.00,0.0,6.9
2011-08-26,17.9,16.70,9.0,8.6
2011-08-27,14.0,28.80,14.0,9.8
2011-08-28,13.7,0.00,0.0,10.2
2011-08-29,14.8,0.00,0.0,6.5
2011-08-30,14.9,1.20,6.0,5.6
2011-08-31,15.0,4.20,12.0,7.1
2011-09-01,14.8,2.60,9.0,5.2
2011-09-02,16.0,0.30,2.0,5.6
2011-09-03,16.2,13.00,13.0,8.1
2011-09-04,15.5,39.20,21.0,6.2
2011-09-05,15.4,42.80,18.0,6.2
2011-09-06,13.9,0.00,0.0,8.7
2011-09-07,14.9,0.00,0.0,6.8
2011-09-08,15.6,0.00,0.0,7.5
2011-09-09,16.4,0.00,0.0,8.3
2011-09-10,17.0,0.10,1.0,6.9
2011-09-11,16.1,2.30,7.0,7.3
2011-09-12,15.9,2.40,7.0,7.8
2011-09-13,16.0,1.10,5.0,6.4
2011-09-14,15.6,8.00,6.0,5.7
2011-09-15,16.1,0.70,4.0,6.2
2011-09-16,16.2,0.20,2.0,6.1
2011-09-17,15.1,15.00,17.0,6.4
2011-09-18,12.6,95.30,24.0,9.0
2011-09-19,7.5,19.00,14.0,10.5
2011-09-20,10.7,0.00,0.0,9.1
2011-09-21,12.1,0.00,0.0,8.2
2011-09-22,13.7,0.00,0.0,6.5
2011-09-23,13.1,0.90,5.0,5.7
2011-09-24,13.7,0.00,0.0,6.0
2011-09-25,13.2,1.80,5.0,5.8
2011-09-26,13.3,0.60,3.0,6.2
2011-09-27,14.0,0.00,0.0,6.6
2011-09-28,13.1,3.50,7.0,6.6
2011-09-29,13.2,0.00,0.0,5.8
2011-09-30,13.0,0.10,1.0,6.4
2011-10-01,13.9,0.00,0.0,6.2
2011-10-02,13.9,0.00,0.0,6.8
2011-10-03,13.9,0.00,0.0,6.1
2011-10-04,13.7,0.00,0.0,6.2
2011-10-05,13.7,0.00,0.0,5.8
2011-10-06,12.7,4.10,11.0,7.5
2011-10-07,8.8,25.40,8.0,13.2
2011-10-08,4.8,0.60,3.0,9.4
2011-10-09,4.8,0.60,4.0,9.7
2011-10-10,7.7,1.80,7.0,9.4
2011-10-11,11.9,0.00,0.0,10.8
2011-10-12,12.3,0.00,0.0,7.4
2011-10-13,10.6,0.30,1.0,9.2
2011-10-14,7.5,3.40,12.0,5.9
2011-10-15,5.6,0.60,4.0,4.7
2011-10-16,5.8,0.00,0.0,6.1
2011-10-17,6.7,0.00,0.0,5.8
2011-10-18,6.7,0.00,0.0,6.0
2011-10-19,6.4,14.20,17.0,5.2
2011-10-20,5.1,2.20,5.0,10.2
2011-10-21,2.8,0.00,0.0,7.0
2011-10-22,3.1,0.00,0.0,6.4
2011-10-23,3.3,0.00,0.0,6.4
2011-10-24,3.2,1.20,6.0,6.2
2011-10-25,4.6,44.80,24.0,5.1
2011-10-26,7.0,6.50,10.0,4.7
2011-10-27,6.5,0.00,0.0,5.0
2011-10-28,7.3,0.00,0.0,6.0
2011-10-29,7.0,0.00,0.0,5.4
2011-10-30,7.1,0.00,0.0,5.2
2011-10-31,6.9,0.00,0.0,6.2
2011-11-01,6.0,0.00,0.0,5.8
2011-11-02,5.8,0.00,0.0,5.2
2011-11-03,6.6,1.50,7.0,3.8
2011-11-04,7.5,28.40,24.0,6.1
2011-11-05,8.5,38.30,24.0,5.8
2011-11-06,8.3,14.50,19.0,7.0
2011-11-07,7.0,11.20,22.0,5.4
2011-11-08,5.5,22.20,17.0,6.9
2011-11-09,5.1,0.00,0.0,7.6
2011-11-10,5.0,0.00,0.0,5.8
2011-11-11,3.9,1.50,9.0,4.7
2011-11-12,4.9,0.00,0.0,5.8
2011-11-13,3.8,0.00,0.0,5.8
2011-11-14,3.3,0.00,0.0,5.8
2011-11-15,3.0,0.00,0.0,5.7
2011-11-16,2.1,0.00,0.0,5.7
2011-11-17,2.0,0.00,0.0,5.8
2011-11-18,1.6,0.00,0.0,5.4
2011-11-19,1.8,0.00,0.0,5.7
2011-11-20,2.1,0.00,0.0,5.4
2011-11-21,1.6,0.00,0.0,4.6
2011-11-22,1.3,0.00,0.0,5.6
2011-11-23,2.2,0.00,0.0,7.3
2011-11-24,2.2,0.00,0.0,5.8
2011-11-25,1.7,0.00,0.0,6.0
2011-11-26,2.0,0.00,0.0,6.2
2011-11-27,3.0,0.00,0.0,5.7
2011-11-28,2.4,0.00,0.0,5.7
2011-11-29,1.5,0.00,0.0,4.6
2011-11-30,1.7,0.00,0.0,4.6
2011-12-01,1.4,0.00,0.0,5.0
2011-12-02,2.9,2.50,11.0,5.2
2011-12-03,3.4,5.20,15.0,3.8
2011-12-04,2.0,0.00,0.0,5.4
2011-12-05,2.8,1.20,6.0,11.3
2011-12-06,-0.6,0.10,1.0,10.5
2011-12-07,-1.2,0.10,1.0,7.9
2011-12-08,-0.1,0.00,0.0,7.2
2011-12-09,0.5,0.00,0.0,5.2
2011-12-10,1.7,0.00,0.0,5.4
2011-12-11,0.4,0.00,0.0,5.5
2011-12-12,-0.0,9.50,12.0,8.5
2011-12-13,-1.8,0.00,0.0,8.9
2011-12-14,0.4,7.10,11.0,5.9
2011-12-15,-1.1,0.20,2.0,7.3
2011-12-16,-1.4,16.80,15.0,9.4
2011-12-17,-4.0,0.00,0.0,14.7
2011-12-18,-5.1,0.00,0.0,10.5
2011-12-19,-8.3,0.00,0.0,11.0
2011-12-20,-8.6,0.00,0.0,11.5
2011-12-21,-8.0,0.00,0.0,12.0
2011-12-22,-4.9,1.40,6.0,8.8
2011-12-23,-1.4,0.00,0.0,8.8
2011-12-24,-3.8,0.00,0.0,11.1
2011-12-25,-3.5,0.00,0.0,11.3
2011-12-26,-0.9,0.00,0.0,7.8
2011-12-27,-0.5,0.00,0.0,5.7
2011-12-28,-0.5,0.00,0.0,5.0
2011-12-29,-1.4,0.00,0.0,7.4
2011-12-30,-2.9,2.80,8.0,10.3
2011-12-31,-4.0,2.30,8.0,8.8
2012-01-01,-1.1,0.00,0.0,8.3
2012-01-02,-1.0,17.60,16.0,6.0
2012-01-03,-1.1,0.30,1.0,8.8
2012-01-04,-2.6,0.00,0.0,10.0
2012-01-05,-2.0,6.10,9.0,10.2
2012-01-06,-3.5,3.20,16.0,12.6
2012-01-07,-5.3,0.40,2.0,12.8
2012-01-08,-4.4,0.20,1.0,11.0
2012-01-09,-5.3,0.00,0.0,11.3
2012-01-10,-3.5,0.00,0.0,12.2
2012-01-11,-3.3,0.00,0.0,10.5
2012-01-12,-4.5,0.00,0.0,8.4
2012-01-13,-5.3,0.00,0.0,12.2
2012-01-14,-6.8,0.00,0.0,11.4
2012-01-15,-8.3,0.00,0.0,9.2
2012-01-16,-9.0,0.00,0.0,6.6
2012-01-17,-7.8,0.00,0.0,9.7
2012-01-18,-6.1,0.00,0.0,9.1
2012-01-19,-3.8,0.00,0.0,8.9
2012-01-20,-3.1,3.00,12.0,8.7
2012-01-21,-1.5,3.40,10.0,11.7
2012-01-22,-0.4,0.00,0.0,9.1
2012-01-23,-0.1,0.00,0.0,8.0
2012-01-24,-2.1,0.00,0.0,9.9
2012-01-25,-3.2,0.00,0.0,8.4
2012-01-26,-3.5,0.00,0.0,7.8
2012-01-27,-4.3,0.00,0.0,4.0
2012-01-28,-2.4,4.80,16.0,3.3
2012-01-29,-3.2,3.50,11.0,4.8
2012-01-30,-4.6,0.00,0.0,3.4
2012-01-31,-6.9,4.90,22.0,5.4
2012-02-01,-7.3,2.70,8.0,6.3
2012-02-02,-8.2,4.00,16.0,5.2
2012-02-03,-10.0,0.00,0.0,6.3
2012-02-04,-13.7,0.00,0.0,12.0
2012-02-05,-12.7,0.00,0.0,8.7
2012-02-06,-15.4,0.00,0.0,13.6
2012-02-07,-11.4,0.00,0.0,14.2
2012-02-08,-6.7,0.00,0.0,8.2
2012-02-09,-8.9,0.00,0.0,7.6
2012-02-10,-11.2,0.60,3.0,9.4
2012-02-11,-11.0,0.00,0.0,7.8
2012-02-12,-11.6,0.00,0.0,8.2
2012-02-13,-10.6,0.00,0.0,7.3
2012-02-14,-9.5,0.00,0.0,7.3
2012-02-15,-7.7,0.00,0.0,8.0
2012-02-16,-4.1,0.00,0.0,11.5
2012-02-17,-3.5,0.00,0.0,9.7
2012-02-18,-2.3,0.00,0.0,6.8
2012-02-19,-1.6,0.00,0.0,5.4
2012-02-20,-2.4,2.40,13.0,7.4
2012-02-21,-3.5,0.00,0.0,6.6
2012-02-22,-4.0,0.00,0.0,6.6
2012-02-23,-1.7,0.00,0.0,8.3
2012-02-24,3.0,0.00,0.0,7.6
2012-02-25,3.9,0.00,0.0,7.7
2012-02-26,1.3,0.00,0.0,12.0
2012-02-27,0.7,0.00,0.0,9.8
2012-02-28,0.8,0.00,0.0,7.9
2012-02-29,3.0,0.00,0.0,8.7
2012-03-01,5.1,0.00,0.0,6.8
2012-03-02,5.4,0.00,0.0,5.7
2012-03-03,4.7,0.70,2.0,5.2
2012-03-04,3.8,8.70,24.0,5.0
2012-03-05,1.3,17.60,24.0,5.5
2012-03-06,0.2,0.80,3.0,6.2
2012-03-07,0.6,0.00,0.0,6.9
2012-03-08,1.5,0.00,0.0,9.5
2012-03-09,1.2,0.30,3.0,8.3
2012-03-10,1.3,0.00,0.0,5.4
2012-03-11,2.6,0.00,0.0,13.3
2012-03-12,4.3,0.00,0.0,12.5
2012-03-13,5.0,0.00,0.0,12.0
2012-03-14,4.8,0.00,0.0,6.6
2012-03-15,5.2,0.00,0.0,6.5
2012-03-16,5.6,0.00,0.0,5.9
2012-03-17,4.9,0.20,2.0,5.9
2012-03-18,3.5,11.80,24.0,6.0
2012-03-19,1.5,14.40,20.0,5.6
2012-03-20,1.8,0.00,0.0,5.8
2012-03-21,4.8,0.60,2.0,6.6
2012-03-22,4.7,0.00,0.0,5.6
2012-03-23,5.3,0.00,0.0,5.6
2012-03-24,5.0,0.90,2.0,5.5
2012-03-25,5.2,0.40,2.0,7.2
2012-03-26,5.9,0.00,0.0,6.8
2012-03-27,6.2,0.00,0.0,5.8
2012-03-28,6.8,0.00,0.0,7.9
2012-03-29,7.4,0.00,0.0,9.9
2012-03-30,7.4,0.00,0.0,12.4
2012-03-31,8.7,0.00,0.0,12.2
2012-04-01,5.1,0.00,0.0,10.4
2012-04-02,5.1,0.00,0.0,6.4
2012-04-03,5.5,2.30,10.0,6.7
2012-04-04,5.5,9.30,19.0,6.0
2012-04-05,6.0,12.20,19.0,6.5
2012-04-06,6.4,3.00,9.0,5.9
2012-04-07,5.4,11.60,17.0,6.2
2012-04-08,2.0,0.00,0.0,13.2
2012-04-09,1.6,0.00,0.0,6.7
2012-04-10,2.6,4.70,10.0,8.7
2012-04-11,1.1,32.20,19.0,5.8
2012-04-12,0.1,1.90,2.0,10.4
2012-04-13,3.5,6.50,19.0,5.7
2012-04-14,4.1,5.90,14.0,4.7
2012-04-15,3.4,11.60,24.0,4.6
2012-04-16,4.6,4.30,15.0,8.4
2012-04-17,3.8,3.90,11.0,8.4
2012-04-18,2.3,27.20,22.0,5.0
2012-04-19,2.5,13.30,19.0,6.1
2012-04-20,3.0,5.30,13.0,6.3
2012-04-21,3.2,3.10,11.0,8.1
2012-04-22,5.3,12.10,16.0,5.1
2012-04-23,2.3,17.00,20.0,5.0
2012-04-24,2.5,39.90,16.0,6.9
2012-04-25,2.7,1.40,6.0,7.8
2012-04-26,5.1,0.00,0.0,6.0
2012-04-27,9.4,0.00,0.0,6.8
2012-04-28,12.1,0.00,0.0,7.6
2012-04-29,8.7,5.60,8.0,8.2
2012-04-30,8.9,10.80,14.0,7.5
2012-05-01,7.9,21.30,20.0,5.8
2012-05-02,8.2,7.30,13.0,6.5
2012-05-03,8.2,3.00,4.0,7.4
2012-05-04,7.9,7.50,9.0,7.0
2012-05-05,7.4,21.10,22.0,5.8
2012-05-06,7.0,20.70,20.0,7.0
2012-05-07,7.5,2.30,10.0,8.4
2012-05-08,8.4,4.00,12.0,7.1
2012-05-09,10.1,0.30,2.0,6.6
2012-05-10,12.5,0.00,0.0,6.6
2012-05-11,14.6,0.00,0.0,5.8
2012-05-12,15.3,2.30,2.0,9.0
2012-05-13,8.1,6.50,16.0,7.6
2012-05-14,7.7,0.50,2.0,7.8
2012-05-15,8.6,2.50,8.0,9.2
2012-05-16,5.8,0.00,0.0,14.2
2012-05-17,6.5,0.00,0.0,10.4
2012-05-18,7.9,0.00,0.0,8.4
2012-05-19,8.6,0.90,3.0,11.0
2012-05-20,8.1,16.10,16.0,8.0
2012-05-21,7.2,38.80,24.0,3.7
2012-05-22,9.1,2.30,12.0,6.6
2012-05-23,13.8,0.30,1.0,7.5
2012-05-24,14.8,1.30,1.0,8.4
2012-05-25,12.4,7.00,13.0,6.1
2012-05-26,11.1,15.50,18.0,7.2
2012-05-27,11.1,11.30,21.0,7.2
2012-05-28,11.0,7.70,10.0,6.6
2012-05-29,13.1,2.10,3.0,7.2
2012-05-30,13.0,2.30,4.0,7.7
2012-05-31,13.1,8.20,10.0,7.1
2012-06-01,15.3,0.00,0.0,7.7
2012-06-02,14.9,1.90,10.0,8.1
2012-06-03,13.7,13.80,16.0,8.5
2012-06-04,12.3,35.50,12.0,7.0
2012-06-05,12.8,0.00,0.0,8.6
2012-06-06,12.6,3.90,9.0,8.6
2012-06-07,12.9,3.50,12.0,8.0
2012-06-08,13.3,10.80,14.0,8.3
2012-06-09,13.7,37.30,24.0,5.5
2012-06-10,11.7,32.20,22.0,5.5
2012-06-11,11.6,12.30,15.0,6.3
2012-06-12,8.8,35.70,18.0,8.4
2012-06-13,10.2,5.20,5.0,8.1
2012-06-14,10.6,2.00,7.0,8.1
2012-06-15,13.1,0.00,0.0,7.5
2012-06-16,15.1,0.00,0.0,8.0
2012-06-17,16.9,0.40,3.0,6.6
2012-06-18,17.7,0.00,0.0,7.3
2012-06-19,18.3,0.20,1.0,8.0
2012-06-20,18.4,1.50,4.0,7.9
2012-06-21,17.8,2.40,6.0,7.0
2012-06-22,17.6,1.90,7.0,7.0
2012-06-23,16.2,22.40,18.0,6.4
2012-06-24,16.0,4.60,8.0,7.0
2012-06-25,17.4,0.00,0.0,10.3
2012-06-26,15.8,0.60,1.0,9.5
2012-06-27,16.5,1.80,6.0,7.3
2012-06-28,17.5,1.30,7.0,8.0
2012-06-29,18.2,0.70,5.0,8.6
2012-06-30,19.4,0.00,0.0,8.0
2012-07-01,19.3,1.10,4.0,7.9
2012-07-02,17.0,34.80,19.0,7.4
2012-07-03,16.6,5.90,14.0,5.7
2012-07-04,16.3,12.20,12.0,7.3
2012-07-05,16.2,10.00,9.0,6.7
2012-07-06,15.6,23.60,20.0,7.2
2012-07-07,16.2,1.70,9.0,6.8
2012-07-08,16.8,0.60,4.0,8.4
2012-07-09,17.4,3.90,9.0,7.1
2012-07-10,16.1,20.60,19.0,7.7
2012-07-11,15.7,31.00,19.0,7.0
2012-07-12,16.6,0.40,2.0,6.8
2012-07-13,16.1,25.30,15.0,7.0
2012-07-14,15.4,34.70,23.0,8.2
2012-07-15,14.9,14.10,5.0,8.4
2012-07-16,14.2,0.00,0.0,9.7
2012-07-17,15.9,0.00,0.0,7.3
2012-07-18,16.8,0.00,0.0,6.8
2012-07-19,17.7,0.00,0.0,8.1
2012-07-20,16.8,17.80,14.0,6.8
2012-07-21,15.1,5.20,8.0,6.5
2012-07-22,12.7,3.30,5.0,9.0
2012-07-23,13.4,0.00,0.0,9.0
2012-07-24,16.5,1.40,5.0,6.3
2012-07-25,17.0,9.40,4.0,5.6
2012-07-26,18.7,0.30,2.0,7.1
2012-07-27,19.4,1.00,1.0,8.2
2012-07-28,17.9,25.20,16.0,7.9
2012-07-29,17.6,3.10,9.0,6.6
2012-07-30,17.1,4.70,11.0,6.1
2012-07-31,17.1,9.60,12.0,5.8
2012-08-01,17.3,4.70,14.0,7.7
2012-08-02,18.2,3.70,9.0,7.6
2012-08-03,17.8,19.10,16.0,6.3
2012-08-04,16.4,28.30,22.0,6.3
2012-08-05,16.3,30.60,13.0,8.3
2012-08-06,15.9,28.90,20.0,8.6
2012-08-07,16.5,0.00,0.0,8.0
2012-08-08,17.5,0.60,3.0,5.7
2012-08-09,17.7,2.80,7.0,6.2
2012-08-10,15.7,14.40,12.0,6.5
2012-08-11,16.1,4.90,13.0,6.6
2012-08-12,15.3,6.40,17.0,6.6
2012-08-13,15.6,7.40,11.0,6.0
2012-08-14,16.9,1.80,8.0,6.6
2012-08-15,17.7,1.30,3.0,6.4
2012-08-16,18.2,17.90,14.0,5.4
2012-08-17,19.1,2.80,10.0,6.7
2012-08-18,19.8,0.40,3.0,6.3
2012-08-19,20.3,0.00,0.0,5.0
2012-08-20,20.8,1.90,3.0,5.6
2012-08-21,20.7,5.50,5.0,7.2
2012-08-22,20.5,4.10,4.0,6.6
2012-08-23,18.8,21.00,14.0,7.1
2012-08-24,18.1,13.10,14.0,8.3
2012-08-25,18.2,9.60,12.0,9.0
2012-08-26,15.8,13.20,7.0,9.9
2012-08-27,14.4,0.00,0.0,7.5
2012-08-28,15.3,0.00,0.0,6.1
2012-08-29,16.5,0.90,2.0,7.1
2012-08-30,15.6,29.70,18.0,7.1
2012-08-31,11.3,34.20,22.0,10.7
2012-09-01,10.2,6.90,15.0,7.3
2012-09-02,12.1,0.40,2.0,7.1
2012-09-03,13.6,0.40,3.0,8.4
2012-09-04,14.9,1.70,8.0,5.4
2012-09-05,14.9,6.10,4.0,5.8
2012-09-06,15.8,0.10,1.0,6.8
2012-09-07,15.7,0.00,0.0,6.2
2012-09-08,15.7,0.00,0.0,6.6
2012-09-09,15.4,0.00,0.0,6.0
2012-09-10,14.6,5.80,8.0,5.5
2012-09-11,14.9,1.00,4.0,7.7
2012-09-12,12.3,23.40,12.0,10.8
2012-09-13,9.2,0.00,0.0,10.5
2012-09-14,10.9,0.00,0.0,10.2
2012-09-15,12.5,0.00,0.0,8.6
2012-09-16,12.9,0.00,0.0,5.9
2012-09-17,13.0,0.00,0.0,6.4
2012-09-18,13.7,0.00,0.0,6.4
2012-09-19,12.8,9.50,16.0,9.8
2012-09-20,8.5,0.00,0.0,9.4
2012-09-21,10.2,0.00,0.0,6.1
2012-09-22,11.1,0.00,0.0,6.1
2012-09-23,11.8,0.30,2.0,7.4
2012-09-24,12.2,37.70,20.0,6.8
2012-09-25,10.3,14.80,14.0,8.0
2012-09-26,11.7,38.20,24.0,8.0
2012-09-27,12.2,27.10,21.0,7.9
2012-09-28,11.1,0.10,1.0,6.6
2012-09-29,11.0,18.80,21.0,7.9
2012-09-30,11.9,7.50,14.0,5.4
2012-10-01,11.4,8.20,17.0,5.3
2012-10-02,11.5,1.80,5.0,6.3
2012-10-03,11.5,2.60,11.0,6.2
2012-10-04,10.7,4.90,9.0,5.5
2012-10-05,10.4,0.50,4.0,7.5
2012-10-06,11.9,0.00,0.0,6.4
2012-10-07,12.7,0.10,1.0,10.2
2012-10-08,9.4,0.00,0.0,10.2
2012-10-09,11.7,4.60,12.0,5.2
2012-10-10,9.9,1.80,6.0,5.2
2012-10-11,8.4,2.60,8.0,6.6
2012-10-12,10.1,0.10,1.0,5.9
2012-10-13,7.8,11.30,16.0,6.7
2012-10-14,7.7,11.60,15.0,5.4
2012-10-15,6.0,68.70,21.0,9.6
2012-10-16,6.3,0.00,0.0,9.9
2012-10-17,6.3,0.00,0.0,6.0
2012-10-18,9.3,0.00,0.0,6.1
2012-10-19,8.8,0.00,0.0,5.7
2012-10-20,9.6,0.00,0.0,6.8
2012-10-21,10.7,0.00,0.0,6.4
2012-10-22,11.4,0.00,0.0,6.4
2012-10-23,10.6,0.00,0.0,6.3
2012-10-24,9.7,0.00,0.0,7.6
2012-10-25,8.2,0.00,0.0,6.3
2012-10-26,6.6,15.60,15.0,6.4
2012-10-27,6.6,25.70,23.0,10.2
2012-10-28,-1.0,27.40,22.0,11.0
2012-10-29,-0.5,0.00,0.0,8.7
2012-10-30,1.0,0.00,0.0,5.5
2012-10-31,2.4,6.80,7.0,8.8
2012-11-01,4.1,19.60,12.0,7.8
2012-11-02,5.3,4.90,10.0,5.9
2012-11-03,5.6,2.80,11.0,5.9
2012-11-04,6.5,31.20,24.0,5.2
2012-11-05,6.9,12.20,6.0,8.0
2012-11-06,2.7,0.00,0.0,8.9
2012-11-07,2.3,0.00,0.0,8.3
2012-11-08,3.8,0.00,0.0,6.3
2012-11-09,4.9,0.70,3.0,6.0
2012-11-10,4.8,33.10,19.0,4.9
2012-11-11,5.7,45.30,20.0,6.9
2012-11-12,5.5,0.00,0.0,6.5
2012-11-13,5.5,0.00,0.0,7.6
2012-11-14,5.6,0.00,0.0,5.2
2012-11-15,5.4,0.00,0.0,5.2
2012-11-16,3.5,0.00,0.0,6.6
2012-11-17,2.5,0.00,0.0,6.4
2012-11-18,2.7,0.00,0.0,5.7
2012-11-19,4.8,0.00,0.0,6.9
2012-11-20,5.5,0.00,0.0,7.4
2012-11-21,5.0,0.00,0.0,5.8
2012-11-22,3.8,1.90,10.0,4.2
2012-11-23,5.6,0.40,2.0,4.2
2012-11-24,4.8,0.00,0.0,5.0
2012-11-25,5.3,0.00,0.0,5.2
2012-11-26,5.1,18.60,22.0,4.7
2012-11-27,4.6,32.00,24.0,7.0
2012-11-28,3.7,53.50,24.0,8.0
2012-11-29,2.4,15.00,21.0,6.5
2012-11-30,0.6,0.00,0.0,8.0
2012-12-01,0.2,0.20,2.0,5.3
2012-12-02,-1.0,0.00,0.0,8.3
2012-12-03,-3.3,0.00,0.0,8.8
2012-12-04,-0.9,0.90,3.0,8.2
2012-12-05,-2.1,0.00,0.0,9.1
2012-12-06,-2.8,0.20,2.0,8.9
2012-12-07,-4.2,4.50,13.0,7.6
2012-12-08,-3.9,0.00,0.0,8.6
2012-12-09,-4.0,0.00,0.0,8.4
2012-12-10,-3.1,0.00,0.0,9.6
2012-12-11,-4.5,0.00,0.0,11.7
2012-12-12,-4.7,0.00,0.0,7.6
2012-12-13,-4.0,0.90,4.0,5.5
2012-12-14,-2.5,11.60,24.0,4.4
2012-12-15,-1.6,18.70,14.0,6.5
2012-12-16,-4.9,0.00,0.0,6.5
2012-12-17,-4.5,0.30,2.0,6.5
2012-12-18,-5.2,0.10,1.0,10.5
2012-12-19,-8.4,0.00,0.0,10.6
2012-12-20,-7.3,1.80,9.0,9.0
2012-12-21,-2.4,0.10,1.0,8.7
2012-12-22,-4.2,0.60,3.0,9.6
2012-12-23,-1.5,0.70,5.0,8.9
2012-12-24,0.5,0.00,0.0,6.5
2012-12-25,0.8,1.80,11.0,4.7
2012-12-26,1.4,7.40,11.0,9.0
2012-12-27,-0.5,0.70,4.0,8.2
2012-12-28,-1.5,0.00,0.0,11.2
2012-12-29,-1.9,0.00,0.0,7.8
2012-12-30,-3.2,0.00,0.0,7.6
2012-12-31,-2.9,0.00,0.0,9.8
2013-01-01,-3.0,0.20,1.0,5.2
2013-01-02,-1.3,5.40,8.0,7.0
2013-01-03,-5.2,0.00,0.0,9.6
2013-01-04,-0.9,0.00,0.0,12.1
2013-01-05,1.0,0.00,0.0,12.7
2013-01-06,1.8,0.00,0.0,13.4
2013-01-07,2.5,0.00,0.0,11.7
2013-01-08,2.4,0.00,0.0,7.6
2013-01-09,1.8,0.00,0.0,6.2
2013-01-10,0.7,0.00,0.0,4.7
2013-01-11,0.8,0.00,0.0,7.6
2013-01-12,-0.9,0.00,0.0,7.1
2013-01-13,-1.2,1.50,7.0,4.5
2013-01-14,-1.6,3.50,10.0,5.5
2013-01-15,-2.8,9.90,24.0,4.7
2013-01-16,-4.3,9.80,21.0,8.3
2013-01-17,-7.3,1.10,5.0,12.7
2013-01-18,-6.5,0.00,0.0,12.3
2013-01-19,-3.4,4.30,9.0,5.2
2013-01-20,-1.2,17.70,24.0,5.4
2013-01-21,-0.7,10.70,20.0,6.3
2013-01-22,-2.3,4.40,11.0,7.8
2013-01-23,-7.2,0.00,0.0,7.8
2013-01-24,-3.9,0.00,0.0,8.7
2013-01-25,-7.9,0.00,0.0,13.1
2013-01-26,-7.2,0.00,0.0,7.9
2013-01-27,-6.2,0.00,0.0,7.3
2013-01-28,-2.6,2.30,9.0,6.6
2013-01-29,-4.3,0.00,0.0,7.9
2013-01-30,-0.8,0.00,0.0,8.6
2013-01-31,-1.4,0.00,0.0,8.9
2013-02-01,-2.4,0.30,2.0,6.8
2013-02-02,-0.4,6.30,19.0,9.3
2013-02-03,-4.2,0.00,0.0,10.1
2013-02-04,-3.6,0.20,2.0,9.0
2013-02-05,-2.3,2.80,3.0,6.5
2013-02-06,-3.2,3.40,3.0,7.9
2013-02-07,-5.9,0.00,0.0,11.3
2013-02-08,-7.9,0.00,0.0,10.7
2013-02-09,-9.4,0.00,0.0,9.4
2013-02-10,-8.8,0.00,0.0,9.8
2013-02-11,-5.8,8.90,19.0,6.5
2013-02-12,-3.3,4.70,13.0,5.7
2013-02-13,-5.8,0.00,0.0,13.3
2013-02-14,-4.5,0.00,0.0,11.5
2013-02-15,-2.2,0.00,0.0,5.6
2013-02-16,-3.0,0.80,7.0,6.3
2013-02-17,-2.7,6.60,20.0,4.7
2013-02-18,-3.3,0.00,0.0,6.0
2013-02-19,-2.5,0.00,0.0,8.7
2013-02-20,-1.7,2.80,7.0,6.2
2013-02-21,-3.1,10.50,23.0,5.2
2013-02-22,-5.3,3.30,12.0,5.0
2013-02-23,-5.8,2.20,7.0,7.8
2013-02-24,-4.4,16.80,24.0,6.6
2013-02-25,-6.1,3.20,11.0,7.4
2013-02-26,-4.3,0.00,0.0,10.6
2013-02-27,-0.9,1.10,3.0,7.0
2013-02-28,0.7,2.10,8.0,4.9
2013-03-01,0.7,0.00,0.0,7.6
2013-03-02,1.2,0.00,0.0,5.9
2013-03-03,1.8,0.00,0.0,7.2
2013-03-04,1.9,0.00,0.0,6.3
2013-03-05,1.0,0.40,3.0,6.9
2013-03-06,0.9,10.20,21.0,3.8
2013-03-07,3.2,5.40,16.0,3.8
2013-03-08,3.7,6.30,13.0,4.5
2013-03-09,2.9,5.70,12.0,5.8
2013-03-10,3.3,3.40,5.0,6.6
2013-03-11,1.6,3.10,8.0,5.2
2013-03-12,1.4,4.10,10.0,4.5
2013-03-13,0.9,8.20,16.0,6.5
2013-03-14,-2.4,0.00,0.0,12.4
2013-03-15,-4.9,0.00,0.0,11.7
2013-03-16,-2.8,0.40,2.0,9.2
2013-03-17,-2.2,10.30,17.0,7.3
2013-03-18,-2.0,29.10,22.0,7.5
2013-03-19,-1.7,0.00,0.0,7.6
2013-03-20,-3.0,1.90,8.0,6.0
2013-03-21,-1.7,0.00,0.0,13.1
2013-03-22,-0.7,0.00,0.0,8.8
2013-03-23,0.6,1.00,6.0,5.8
2013-03-24,1.3,15.10,24.0,4.2
2013-03-25,1.3,5.70,15.0,5.9
2013-03-26,-1.5,4.10,17.0,6.7
2013-03-27,-1.3,0.00,0.0,5.9
2013-03-28,-0.7,9.90,11.0,5.3
2013-03-29,1.2,0.90,4.0,5.5
2013-03-30,0.7,12.30,14.0,6.6
2013-03-31,2.3,0.00,0.0,8.8
2013-04-01,0.4,1.50,11.0,5.8
2013-04-02,1.4,0.70,4.0,6.8
