latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
45.199997,9.900009,50.0,3600,Europe/Berlin,CET

time,temperature_2m_mean (°C),precipitation_sum (mm),precipitation_hours (h),windspeed_10m_max (km/h)
2021-05-01,14.9,22.40,14.0,15.5
2021-05-02,16.1,1.20,5.0,15.5
2021-05-03,13.9,0.50,2.0,10.8
2021-05-04,14.8,0.00,0.0,8.5
2021-05-05,15.4,0.20,1.0,9.7
2021-05-06,14.8,0.00,0.0,17.6
2021-05-07,17.1,0.70,2.0,18.0
2021-05-08,15.5,0.00,0.0,20.0
2021-05-09,16.7,0.00,0.0,10.6
2021-05-10,18.8,0.00,0.0,13.9
2021-05-11,15.0,20.80,21.0,17.7
2021-05-12,16.6,3.10,10.0,12.2
2021-05-13,16.0,2.00,4.0,11.0
2021-05-14,14.5,6.90,12.0,8.8
2021-05-15,14.9,0.10,1.0,6.2
2021-05-16,16.2,2.40,9.0,7.6
2021-05-17,17.6,3.40,4.0,17.0
2021-05-18,16.9,0.40,2.0,13.8
2021-05-19,16.4,1.10,4.0,9.1
2021-05-20,16.3,0.00,0.0,8.6
2021-05-21,16.8,0.50,2.0,12.6
2021-05-22,16.5,0.70,3.0,7.4
2021-05-23,18.1,0.00,0.0,13.5
2021-05-24,14.3,21.90,17.0,13.5
2021-05-25,16.8,0.00,0.0,17.7
2021-05-26,16.5,0.10,1.0,10.6
2021-05-27,17.8,0.60,2.0,12.2
2021-05-28,18.4,0.00,0.0,12.4
2021-05-29,19.2,0.00,0.0,17.3
2021-05-30,18.6,0.00,0.0,16.2
2021-05-31,19.0,0.00,0.0,15.8
2021-06-01,19.9,0.00,0.0,12.1
2021-06-02,20.6,0.00,0.0,12.4
2021-06-03,21.7,0.00,0.0,6.5
2021-06-04,23.6,0.00,0.0,7.2
2021-06-05,22.5,3.30,6.0,11.8
2021-06-06,21.8,2.40,4.0,16.4
2021-06-07,21.0,7.10,5.0,8.0
2021-06-08,21.1,4.10,9.0,6.8
2021-06-09,22.4,0.30,2.0,9.0
2021-06-10,22.9,1.30,1.0,12.8
2021-06-11,22.7,0.60,2.0,9.6
2021-06-12,24.7,0.00,0.0,7.9
2021-06-13,26.4,0.00,0.0,17.7
2021-06-14,25.6,0.00,0.0,19.5
2021-06-15,24.8,0.00,0.0,16.5
2021-06-16,25.0,0.20,2.0,11.2
2021-06-17,26.0,0.90,3.0,10.9
2021-06-18,27.1,0.00,0.0,9.1
2021-06-19,27.2,0.00,0.0,9.6
2021-06-20,27.0,0.00,0.0,14.0
2021-06-21,26.7,0.00,0.0,13.0
2021-06-22,25.8,0.00,0.0,12.6
2021-06-23,25.5,0.20,1.0,14.8
2021-06-24,25.3,0.00,0.0,18.9
2021-06-25,24.7,0.20,2.0,13.0
2021-06-26,25.0,0.00,0.0,9.5
2021-06-27,26.8,0.00,0.0,11.8
2021-06-28,28.4,0.50,2.0,15.4
2021-06-29,26.7,0.00,0.0,20.6
2021-06-30,25.2,1.10,1.0,7.3
2021-07-01,25.3,0.00,0.0,15.0
2021-07-02,25.6,0.50,2.0,13.8
2021-07-03,25.4,12.70,6.0,12.7
2021-07-04,22.0,23.20,14.0,7.2
2021-07-05,24.0,0.00,0.0,8.4
2021-07-06,25.8,0.00,0.0,9.0
2021-07-07,26.8,13.90,5.0,11.3
2021-07-08,22.0,47.10,13.0,15.6
2021-07-09,22.6,0.00,0.0,13.5
2021-07-10,24.0,0.00,0.0,10.4
2021-07-11,24.9,1.40,2.0,8.9
2021-07-12,25.5,0.00,0.0,12.3
2021-07-13,22.4,31.20,12.0,21.2
2021-07-14,20.6,3.40,9.0,11.7
2021-07-15,21.5,0.00,0.0,6.5
2021-07-16,22.1,1.50,5.0,12.4
2021-07-17,24.0,0.00,0.0,16.2
2021-07-18,25.1,0.00,0.0,7.7
2021-07-19,27.0,0.00,0.0,11.0
2021-07-20,26.6,0.60,2.0,10.2
2021-07-21,26.0,0.10,1.0,11.2
2021-07-22,25.2,4.80,5.0,14.5
2021-07-23,25.7,0.00,0.0,15.9
2021-07-24,26.5,0.00,0.0,14.8
2021-07-25,24.8,4.30,8.0,16.6
2021-07-26,23.0,27.60,14.0,15.4
2021-07-27,22.2,39.70,21.0,13.4
2021-07-28,22.8,12.20,11.0,10.1
2021-07-29,24.8,0.00,0.0,7.1
2021-07-30,25.6,0.00,0.0,9.8
2021-07-31,25.3,0.00,0.0,11.7
2021-08-01,21.3,22.80,16.0,9.7
2021-08-02,20.6,5.00,8.0,9.4
2021-08-03,21.2,1.30,4.0,8.6
2021-08-04,21.3,12.70,15.0,11.5
2021-08-05,22.1,8.00,4.0,13.3
2021-08-06,22.5,0.00,0.0,8.0
2021-08-07,24.3,0.30,2.0,10.1
2021-08-08,24.0,1.30,5.0,10.4
2021-08-09,24.4,0.00,0.0,9.0
2021-08-10,24.9,0.00,0.0,9.7
2021-08-11,25.6,0.00,0.0,9.0
2021-08-12,26.7,0.00,0.0,9.4
2021-08-13,27.4,0.00,0.0,8.5
2021-08-14,28.1,0.00,0.0,8.9
2021-08-15,28.2,0.00,0.0,9.4
2021-08-16,26.2,2.50,3.0,13.6
2021-08-17,24.3,0.00,0.0,14.8
2021-08-18,23.8,0.00,0.0,16.3
2021-08-19,23.5,0.00,0.0,12.6
2021-08-20,24.3,0.00,0.0,7.0
2021-08-21,25.4,0.00,0.0,7.5
2021-08-22,26.3,0.90,1.0,6.3
2021-08-23,23.9,8.50,6.0,17.7
2021-08-24,22.9,0.00,0.0,12.1
2021-08-25,22.3,0.00,0.0,14.7
2021-08-26,23.1,0.00,0.0,7.3
2021-08-27,20.5,1.10,4.0,22.5
2021-08-28,20.7,0.30,2.0,11.5
2021-08-29,19.9,0.00,0.0,8.7
2021-08-30,20.8,0.00,0.0,10.2
2021-08-31,19.5,6.50,10.0,11.8
2021-09-01,22.0,0.00,0.0,6.6
2021-09-02,21.8,0.00,0.0,13.1
2021-09-03,22.0,0.00,0.0,11.2
2021-09-04,21.7,0.00,0.0,9.1
2021-09-05,23.1,0.00,0.0,8.3
2021-09-06,22.6,0.00,0.0,8.7
2021-09-07,22.7,0.00,0.0,9.0
2021-09-08,22.8,0.00,0.0,14.0
2021-09-09,22.5,0.00,0.0,8.6
2021-09-10,22.9,0.00,0.0,8.4
2021-09-11,23.7,0.00,0.0,9.2
2021-09-12,23.5,0.00,0.0,7.6
2021-09-13,24.8,0.00,0.0,4.3
2021-09-14,24.0,0.00,0.0,7.2
2021-09-15,24.0,0.00,0.0,8.3
2021-09-16,21.5,16.80,15.0,13.9
2021-09-17,22.0,5.00,8.0,8.6
2021-09-18,21.4,9.60,10.0,9.7
2021-09-19,19.2,16.10,13.0,21.2
2021-09-20,18.0,3.70,4.0,10.4
2021-09-21,18.0,0.30,1.0,8.6
2021-09-22,18.0,0.00,0.0,10.8
2021-09-23,18.2,0.00,0.0,9.2
2021-09-24,19.2,0.00,0.0,7.1
2021-09-25,19.8,0.00,0.0,5.6
2021-09-26,19.3,7.40,8.0,8.8
2021-09-27,19.8,0.00,0.0,9.0
2021-09-28,19.6,0.00,0.0,7.7
2021-09-29,20.3,0.00,0.0,9.7
2021-09-30,18.7,0.00,0.0,14.4
2021-10-01,17.7,0.00,0.0,10.6
2021-10-02,17.7,0.00,0.0,11.5
2021-10-03,18.4,0.00,0.0,14.8
2021-10-04,18.7,12.80,16.0,26.5
2021-10-05,19.1,10.50,8.0,19.1
2021-10-06,14.9,39.00,18.0,14.9
2021-10-07,14.8,0.00,0.0,11.1
2021-10-08,16.0,0.40,3.0,12.0
2021-10-09,14.4,0.00,0.0,11.3
2021-10-10,13.1,0.00,0.0,7.4
2021-10-11,13.2,0.00,0.0,8.3
2021-10-12,13.2,0.00,0.0,12.4
2021-10-13,12.7,0.30,1.0,11.6
2021-10-14,11.5,0.00,0.0,8.5
2021-10-15,11.7,0.00,0.0,7.0
2021-10-16,12.6,0.00,0.0,8.3
2021-10-17,13.1,0.00,0.0,4.7
2021-10-18,13.0,0.00,0.0,7.4
2021-10-19,13.1,0.00,0.0,9.1
2021-10-20,13.1,0.00,0.0,7.7
2021-10-21,14.7,0.80,4.0,11.2
2021-10-22,14.7,0.20,1.0,6.9
2021-10-23,13.8,0.10,1.0,9.0
2021-10-24,12.2,0.00,0.0,9.1
2021-10-25,10.9,0.00,0.0,7.0
2021-10-26,10.5,0.00,0.0,8.0
2021-10-27,11.5,0.00,0.0,6.4
2021-10-28,11.3,0.00,0.0,7.2
2021-10-29,10.7,0.00,0.0,7.4
2021-10-30,9.9,1.40,7.0,12.8
2021-10-31,10.9,2.10,7.0,7.2
2021-11-01,10.2,35.80,13.0,22.1
2021-11-02,10.6,0.00,0.0,15.6
2021-11-03,10.8,12.50,18.0,22.5
2021-11-04,10.2,21.30,12.0,11.9
2021-11-05,8.6,0.00,0.0,6.8
2021-11-06,9.0,0.00,0.0,8.3
2021-11-07,8.0,0.00,0.0,8.6
2021-11-08,8.4,3.50,8.0,10.1
2021-11-09,9.4,0.20,1.0,9.7
2021-11-10,10.3,0.40,2.0,6.6
2021-11-11,10.3,0.00,0.0,8.4
2021-11-12,10.9,0.00,0.0,6.6
2021-11-13,10.3,7.00,7.0,11.3
2021-11-14,11.0,25.90,24.0,16.9
2021-11-15,11.2,12.20,19.0,14.8
2021-11-16,9.4,6.00,13.0,9.7
2021-11-17,9.6,2.20,7.0,7.6
2021-11-18,9.6,0.00,0.0,6.0
2021-11-19,8.9,0.00,0.0,9.5
2021-11-20,7.8,0.00,0.0,8.8
2021-11-21,7.2,0.50,3.0,10.0
2021-11-22,8.2,4.50,19.0,11.9
2021-11-23,9.4,0.00,0.0,13.2
2021-11-24,6.7,0.00,0.0,8.3
2021-11-25,4.7,11.40,16.0,8.7
2021-11-26,6.4,0.90,4.0,10.8
2021-11-27,7.2,6.50,14.0,15.5
2021-11-28,5.5,9.10,15.0,16.1
2021-11-29,3.7,0.00,0.0,13.9
2021-11-30,3.6,0.00,0.0,16.6
2021-12-01,5.2,0.20,1.0,9.9
2021-12-02,5.4,1.40,9.0,7.9
2021-12-03,4.3,0.50,4.0,8.8
2021-12-04,3.3,0.00,0.0,6.8
2021-12-05,2.5,0.30,1.0,10.8
2021-12-06,2.3,0.00,0.0,10.9
2021-12-07,1.6,0.00,0.0,10.4
2021-12-08,2.3,14.30,19.0,15.8
2021-12-09,1.6,3.60,12.0,12.3
2021-12-10,0.8,4.80,9.0,11.3
2021-12-11,1.3,0.00,0.0,12.3
2021-12-12,0.5,0.00,0.0,10.5
2021-12-13,2.8,0.00,0.0,9.4
2021-12-14,2.4,0.00,0.0,8.7
2021-12-15,1.7,0.00,0.0,7.8
2021-12-16,2.0,0.00,0.0,9.4
2021-12-17,2.3,0.00,0.0,13.3
2021-12-18,1.0,0.00,0.0,6.7
2021-12-19,1.5,0.00,0.0,12.7
2021-12-20,4.3,0.00,0.0,14.1
2021-12-21,4.5,0.00,0.0,7.7
2021-12-22,3.9,0.00,0.0,6.8
2021-12-23,1.8,0.00,0.0,8.3
2021-12-24,2.9,0.00,0.0,8.3
2021-12-25,4.2,6.60,10.0,7.9
2021-12-26,4.1,0.00,0.0,7.6
2021-12-27,4.5,4.30,9.0,7.6
2021-12-28,5.6,0.10,1.0,8.7
2021-12-29,4.5,0.00,0.0,13.4
2021-12-30,4.4,0.00,0.0,5.4
2021-12-31,3.7,0.00,0.0,10.6
2022-01-01,5.7,0.00,0.0,9.4
2022-01-02,5.0,0.00,0.0,9.7
2022-01-03,4.9,0.00,0.0,8.0
2022-01-04,5.9,0.90,9.0,8.1
2022-01-05,7.0,18.80,24.0,9.6
2022-01-06,4.8,2.70,6.0,17.7
2022-01-07,2.6,0.00,0.0,9.0
2022-01-08,1.4,0.00,0.0,8.3
2022-01-09,0.9,1.50,5.0,9.4
2022-01-10,1.2,0.00,0.0,8.4
2022-01-11,1.0,0.00,0.0,7.4
2022-01-12,2.6,0.00,0.0,6.6
2022-01-13,1.0,0.00,0.0,9.4
2022-01-14,1.3,0.00,0.0,11.0
2022-01-15,2.6,0.00,0.0,8.1
2022-01-16,2.9,0.00,0.0,10.6
2022-01-17,4.4,0.00,0.0,13.4
2022-01-18,4.8,0.00,0.0,9.3
2022-01-19,3.6,0.00,0.0,5.2
2022-01-20,3.9,1.10,5.0,9.8
2022-01-21,2.7,0.00,0.0,11.3
2022-01-22,3.0,0.00,0.0,14.9
2022-01-23,2.6,0.00,0.0,8.8
2022-01-24,2.1,0.00,0.0,8.9
2022-01-25,1.8,0.00,0.0,10.5
2022-01-26,2.0,0.00,0.0,8.8
2022-01-27,2.7,0.00,0.0,8.1
2022-01-28,5.2,0.00,0.0,18.3
2022-01-29,4.1,0.00,0.0,9.3
2022-01-30,6.9,0.00,0.0,14.4
2022-01-31,5.2,0.00,0.0,23.2
2022-02-01,6.7,0.00,0.0,24.9
2022-02-02,8.8,0.00,0.0,16.9
2022-02-03,6.9,0.00,0.0,10.4
2022-02-04,6.9,0.00,0.0,6.8
2022-02-05,7.0,0.00,0.0,9.0
2022-02-06,5.5,0.00,0.0,12.8
2022-02-07,6.9,0.00,0.0,25.0
2022-02-08,5.1,0.00,0.0,9.5
2022-02-09,5.7,0.00,0.0,10.3
2022-02-10,6.7,0.00,0.0,8.8
2022-02-11,8.7,0.20,2.0,14.2
2022-02-12,5.4,0.00,0.0,9.4
2022-02-13,4.2,0.00,0.0,7.3
2022-02-14,3.4,3.40,15.0,6.4
2022-02-15,2.6,27.30,18.0,11.5
2022-02-16,3.9,0.00,0.0,8.9
2022-02-17,7.4,0.00,0.0,15.5
2022-02-18,7.8,0.10,1.0,10.2
2022-02-19,8.9,0.20,2.0,7.4
2022-02-20,9.1,0.40,4.0,8.4
2022-02-21,9.1,0.20,2.0,22.0
2022-02-22,9.1,0.00,0.0,21.7
2022-02-23,8.0,0.00,0.0,9.4
2022-02-24,7.2,0.00,0.0,7.2
2022-02-25,7.6,5.60,5.0,8.8
2022-02-26,5.9,2.60,4.0,10.0
2022-02-27,6.3,0.00,0.0,6.3
2022-02-28,6.4,0.00,0.0,24.6
2022-03-01,5.3,0.00,0.0,24.4
2022-03-02,4.7,0.00,0.0,8.7
2022-03-03,7.4,0.00,0.0,6.8
2022-03-04,6.6,1.30,4.0,13.0
2022-03-05,4.9,0.00,0.0,13.7
2022-03-06,4.4,0.00,0.0,8.7
2022-03-07,4.2,0.00,0.0,8.3
2022-03-08,4.8,0.00,0.0,15.7
2022-03-09,5.0,0.00,0.0,9.4
2022-03-10,6.8,0.00,0.0,8.0
2022-03-11,6.7,0.00,0.0,17.6
2022-03-12,5.8,0.00,0.0,15.9
2022-03-13,4.6,0.00,0.0,10.4
2022-03-14,7.6,0.00,0.0,6.9
2022-03-15,9.7,0.20,2.0,7.0
2022-03-16,11.0,0.00,0.0,13.9
2022-03-17,10.7,0.00,0.0,11.7
2022-03-18,10.0,0.00,0.0,17.8
2022-03-19,8.8,0.00,0.0,15.4
2022-03-20,8.2,0.00,0.0,13.1
2022-03-21,7.3,0.00,0.0,8.0
2022-03-22,8.6,0.00,0.0,7.6
2022-03-23,10.0,0.00,0.0,6.5
2022-03-24,11.7,0.00,0.0,6.6
2022-03-25,11.7,0.00,0.0,6.6
2022-03-26,12.1,0.00,0.0,9.2
2022-03-27,13.9,0.00,0.0,9.7
2022-03-28,13.8,0.00,0.0,6.7
2022-03-29,11.6,0.00,0.0,8.4
2022-03-30,10.2,3.80,13.0,11.2
2022-03-31,10.7,8.40,16.0,7.7
2022-04-01,9.8,11.90,19.0,9.9
2022-04-02,7.2,0.80,5.0,16.6
2022-04-03,8.2,0.10,1.0,10.6
2022-04-04,8.3,0.30,3.0,9.8
2022-04-05,10.1,0.00,0.0,8.0
2022-04-06,11.7,0.00,0.0,12.0
2022-04-07,12.5,0.00,0.0,15.2
2022-04-08,14.6,0.10,1.0,14.3
2022-04-09,13.0,4.70,11.0,23.5
2022-04-10,9.5,0.00,0.0,10.9
2022-04-11,11.9,0.00,0.0,8.2
2022-04-12,12.3,0.00,0.0,7.9
2022-04-13,13.2,0.00,0.0,13.2
2022-04-14,15.4,0.00,0.0,10.7
2022-04-15,15.4,0.00,0.0,10.2
2022-04-16,15.3,1.00,4.0,23.1
2022-04-17,12.6,0.00,0.0,16.3
2022-04-18,12.8,0.00,0.0,11.2
2022-04-19,14.0,0.00,0.0,9.9
2022-04-20,12.7,0.00,0.0,17.0
2022-04-21,11.8,1.90,5.0,14.8
2022-04-22,12.3,8.70,15.0,11.5
2022-04-23,13.7,7.60,11.0,23.4
2022-04-24,12.2,11.80,17.0,15.5
2022-04-25,13.1,0.90,6.0,9.8
2022-04-26,14.0,5.20,15.0,8.3
2022-04-27,14.4,0.10,1.0,10.5
2022-04-28,15.1,0.00,0.0,11.3
2022-04-29,15.3,0.00,0.0,10.4
2022-04-30,15.4,0.20,1.0,10.9
2022-05-01,15.6,1.60,8.0,18.4
2022-05-02,15.3,0.10,1.0,9.4
2022-05-03,16.8,0.60,3.0,6.8
2022-05-04,16.5,1.50,10.0,7.2
2022-05-05,15.1,10.90,18.0,16.7
2022-05-06,14.0,13.70,24.0,16.3
2022-05-07,14.8,2.40,13.0,11.7
2022-05-08,16.7,0.80,7.0,7.7
2022-05-09,17.7,0.00,0.0,10.5
2022-05-10,19.3,0.00,0.0,8.7
2022-05-11,20.4,0.00,0.0,8.6
2022-05-12,20.1,0.00,0.0,10.5
2022-05-13,20.1,0.00,0.0,9.7
2022-05-14,21.0,0.30,1.0,9.8
2022-05-15,21.6,0.30,2.0,9.2
2022-05-16,22.3,0.00,0.0,10.6
2022-05-17,22.8,0.00,0.0,8.6
2022-05-18,22.8,0.20,2.0,18.5
2022-05-19,22.1,0.00,0.0,13.5
2022-05-20,23.2,0.00,0.0,8.7
2022-05-21,24.1,0.00,0.0,11.3
2022-05-22,24.3,0.00,0.0,12.4
2022-05-23,24.2,0.00,0.0,12.9
2022-05-24,22.2,3.50,5.0,9.7
2022-05-25,21.1,15.40,10.0,8.8
2022-05-26,22.4,0.40,4.0,13.7
2022-05-27,24.5,0.00,0.0,12.1
2022-05-28,22.3,4.20,8.0,29.1
2022-05-29,16.3,2.30,7.0,27.7
2022-05-30,16.5,0.60,5.0,15.1
2022-05-31,19.4,0.20,2.0,23.1
2022-06-01,21.8,0.00,0.0,14.2
2022-06-02,23.0,0.00,0.0,10.3
2022-06-03,22.5,4.40,8.0,14.5
2022-06-04,24.6,0.00,0.0,11.1
2022-06-05,24.6,2.10,4.0,11.4
2022-06-06,24.3,0.90,3.0,10.9
2022-06-07,21.0,20.00,14.0,12.3
2022-06-08,21.4,1.90,4.0,10.1
2022-06-09,20.4,2.00,5.0,15.2
2022-06-10,21.8,0.00,0.0,8.0
2022-06-11,23.9,0.00,0.0,9.1
2022-06-12,24.7,0.00,0.0,6.2
2022-06-13,25.7,0.60,1.0,11.9
2022-06-14,25.8,0.00,0.0,18.0
2022-06-15,26.1,0.00,0.0,11.4
2022-06-16,27.4,0.00,0.0,12.1
2022-06-17,27.2,0.20,1.0,12.8
2022-06-18,27.9,0.00,0.0,15.9
2022-06-19,27.8,0.00,0.0,11.2
2022-06-20,28.2,0.00,0.0,16.9
2022-06-21,28.0,2.40,2.0,15.8
2022-06-22,26.2,0.70,2.0,13.1
2022-06-23,25.6,2.50,3.0,11.2
2022-06-24,25.2,1.50,10.0,8.6
2022-06-25,25.3,0.00,0.0,7.7
2022-06-26,26.8,0.00,0.0,11.7
2022-06-27,28.2,0.00,0.0,18.4
2022-06-28,24.6,32.30,13.0,19.3
2022-06-29,24.4,7.80,8.0,12.0
2022-06-30,25.3,0.00,0.0,7.9
2022-07-01,24.9,5.20,5.0,8.1
2022-07-02,26.2,0.00,0.0,11.9
2022-07-03,27.5,0.00,0.0,10.2
2022-07-04,26.5,0.50,2.0,14.5
2022-07-05,26.5,0.00,0.0,12.9
2022-07-06,25.8,1.40,4.0,20.9
2022-07-07,25.5,0.60,4.0,21.0
2022-07-08,24.7,0.20,2.0,11.5
2022-07-09,24.6,0.00,0.0,17.2
2022-07-10,25.6,0.00,0.0,13.1
2022-07-11,26.6,0.00,0.0,16.8
2022-07-12,26.0,0.10,1.0,15.1
2022-07-13,26.6,0.00,0.0,14.3
2022-07-14,28.3,0.00,0.0,7.8
2022-07-15,29.6,0.00,0.0,11.0
2022-07-16,29.2,0.00,0.0,12.9
2022-07-17,29.4,0.00,0.0,20.5
2022-07-18,29.3,0.00,0.0,15.8
2022-07-19,29.5,0.00,0.0,13.6
2022-07-20,30.3,0.00,0.0,12.0
2022-07-21,31.1,0.00,0.0,9.8
2022-07-22,31.3,0.00,0.0,8.2
2022-07-23,29.5,0.90,3.0,13.1
2022-07-24,30.6,0.10,1.0,11.2
2022-07-25,31.6,0.80,2.0,21.1
2022-07-26,28.7,7.10,7.0,17.6
2022-07-27,25.9,2.50,4.0,13.7
2022-07-28,26.7,16.10,5.0,14.6
2022-07-29,23.9,29.80,14.0,14.2
2022-07-30,24.5,0.00,0.0,9.7
2022-07-31,26.2,0.00,0.0,7.9
2022-08-01,27.6,0.00,0.0,10.1
2022-08-02,25.9,3.90,6.0,15.4
2022-08-03,26.8,0.00,0.0,9.2
2022-08-04,28.3,0.00,0.0,6.6
2022-08-05,29.7,0.00,0.0,13.0
2022-08-06,28.9,2.00,5.0,15.9
2022-08-07,24.4,5.10,6.0,20.6
2022-08-08,25.7,0.00,0.0,9.8
2022-08-09,26.9,0.00,0.0,12.5
2022-08-10,26.7,0.00,0.0,15.6
2022-08-11,26.8,0.00,0.0,14.6
2022-08-12,24.5,0.50,1.0,17.7
2022-08-13,24.9,0.00,0.0,13.3
2022-08-14,25.4,0.00,0.0,14.1
2022-08-15,26.6,2.50,5.0,6.8
2022-08-16,25.4,1.20,6.0,9.0
2022-08-17,26.5,0.00,0.0,12.8
2022-08-18,22.2,68.40,11.0,14.3
2022-08-19,20.9,5.30,10.0,15.0
2022-08-20,24.0,0.00,0.0,9.2
2022-08-21,24.8,0.10,1.0,10.0
2022-08-22,24.1,0.00,0.0,13.3
2022-08-23,24.3,0.00,0.0,10.1
2022-08-24,24.1,0.00,0.0,9.9
2022-08-25,25.3,0.00,0.0,7.8
2022-08-26,26.0,0.20,1.0,6.1
2022-08-27,24.8,3.10,5.0,10.2
2022-08-28,23.6,0.70,5.0,7.8
2022-08-29,24.7,0.00,0.0,10.9
2022-08-30,24.2,6.80,10.0,9.0
2022-08-31,22.6,9.20,16.0,9.8
2022-09-01,22.2,2.50,6.0,15.8
2022-09-02,21.8,0.30,3.0,16.0
2022-09-03,22.0,6.40,13.0,12.8
2022-09-04,22.5,1.40,7.0,6.8
2022-09-05,23.8,0.30,2.0,6.9
2022-09-06,24.7,1.40,4.0,7.1
2022-09-07,23.6,10.20,11.0,13.4
2022-09-08,22.7,15.70,15.0,16.8
2022-09-09,21.5,12.20,13.0,9.9
2022-09-10,21.3,1.80,9.0,10.9
2022-09-11,21.3,1.00,5.0,8.1
2022-09-12,21.5,0.00,0.0,7.1
2022-09-13,23.1,0.00,0.0,7.0
2022-09-14,22.0,1.60,7.0,8.8
2022-09-15,23.0,5.90,10.0,9.4
2022-09-16,22.9,0.40,3.0,13.6
2022-09-17,16.9,17.00,13.0,17.6
2022-09-18,17.4,0.00,0.0,15.5
2022-09-19,18.6,0.00,0.0,9.5
2022-09-20,17.4,0.00,0.0,12.6
2022-09-21,16.8,0.00,0.0,17.1
2022-09-22,15.7,0.00,0.0,8.6
2022-09-23,15.8,0.00,0.0,8.3
2022-09-24,15.7,0.50,5.0,11.6
2022-09-25,15.6,3.10,6.0,8.9
2022-09-26,16.9,0.20,1.0,6.6
2022-09-27,17.7,0.50,4.0,12.5
2022-09-28,16.1,0.80,2.0,11.0
2022-09-29,15.5,16.70,16.0,11.3
2022-09-30,15.2,9.20,12.0,13.4
2022-10-01,16.2,0.00,0.0,15.4
2022-10-02,17.8,0.00,0.0,14.6
2022-10-03,17.9,0.00,0.0,8.5
2022-10-04,17.7,0.00,0.0,9.7
2022-10-05,17.9,0.00,0.0,6.6
2022-10-06,18.3,0.00,0.0,7.1
2022-10-07,18.7,0.00,0.0,6.2
2022-10-08,18.5,0.20,2.0,6.6
2022-10-09,18.3,1.50,10.0,16.7
2022-10-10,17.0,0.60,4.0,9.2
2022-10-11,17.0,0.00,0.0,8.4
2022-10-12,17.6,0.00,0.0,7.0
2022-10-13,17.2,0.00,0.0,6.9
2022-10-14,17.7,0.00,0.0,6.2
2022-10-15,17.2,0.10,1.0,6.1
2022-10-16,18.2,0.00,0.0,6.5
2022-10-17,18.4,0.00,0.0,6.3
2022-10-18,18.1,0.00,0.0,9.4
2022-10-19,17.8,0.00,0.0,8.7
2022-10-20,17.2,0.00,0.0,10.1
2022-10-21,16.3,1.40,6.0,18.1
2022-10-22,17.7,6.90,13.0,15.1
2022-10-23,18.2,1.90,8.0,12.7
2022-10-24,18.8,2.20,7.0,16.9
2022-10-25,17.8,13.70,13.0,9.8
2022-10-26,17.8,0.10,1.0,8.5
2022-10-27,18.0,0.00,0.0,4.9
2022-10-28,17.4,0.00,0.0,8.3
2022-10-29,16.6,0.00,0.0,8.4
2022-10-30,16.1,0.00,0.0,8.2
2022-10-31,16.4,0.00,0.0,6.4
2022-11-01,14.1,0.60,5.0,7.9
2022-11-02,14.4,0.30,3.0,9.1
2022-11-03,14.5,11.30,19.0,21.2
2022-11-04,14.5,24.30,10.0,22.5
2022-11-05,11.7,0.00,0.0,8.0
2022-11-06,11.6,0.00,0.0,6.8
2022-11-07,11.5,0.00,0.0,4.8
2022-11-08,12.1,0.00,0.0,6.0
2022-11-09,13.5,4.50,4.0,4.4
2022-11-10,13.5,21.60,8.0,8.0
2022-11-11,12.5,0.00,0.0,7.2
2022-11-12,10.8,0.00,0.0,9.0
2022-11-13,10.9,1.70,3.0,11.7
2022-11-14,10.2,2.70,7.0,7.1
2022-11-15,8.6,2.90,14.0,8.1
2022-11-16,9.7,2.20,9.0,10.5
2022-11-17,9.7,0.40,3.0,8.3
2022-11-18,11.5,0.80,5.0,14.1
2022-11-19,9.9,1.10,6.0,8.6
2022-11-20,8.7,0.80,5.0,6.6
2022-11-21,7.3,2.00,4.0,16.3
2022-11-22,7.9,39.30,19.0,18.0
2022-11-23,6.7,0.00,0.0,9.8
2022-11-24,6.5,0.00,0.0,11.2
2022-11-25,6.8,0.00,0.0,6.8
2022-11-26,7.2,0.00,0.0,9.1
2022-11-27,7.1,0.00,0.0,8.2
2022-11-28,5.4,0.00,0.0,8.6
2022-11-29,5.9,2.20,16.0,6.2
2022-11-30,4.4,0.00,0.0,7.4
2022-12-01,5.7,0.00,0.0,7.0
2022-12-02,5.9,0.00,0.0,7.4
2022-12-03,7.0,9.30,21.0,8.8
2022-12-04,7.7,16.20,17.0,12.8
2022-12-05,8.0,4.40,11.0,11.3
2022-12-06,5.0,0.00,0.0,9.1
2022-12-07,4.2,0.00,0.0,5.9
2022-12-08,4.9,0.40,2.0,5.4
2022-12-09,4.5,20.10,16.0,10.1
2022-12-10,4.2,0.20,2.0,10.5
2022-12-11,3.0,10.20,18.0,7.5
2022-12-12,0.6,0.00,0.0,10.0
2022-12-13,1.5,1.60,9.0,10.7
2022-12-14,2.1,0.00,0.0,5.8
2022-12-15,1.5,19.30,12.0,10.3
2022-12-16,4.1,0.60,2.0,8.7
2022-12-17,4.5,0.00,0.0,10.4
2022-12-18,5.7,0.00,0.0,8.6
2022-12-19,4.4,0.00,0.0,9.8
2022-12-20,5.3,0.00,0.0,4.8
2022-12-21,6.4,2.70,12.0,6.4
2022-12-22,6.8,0.00,0.0,8.8
2022-12-23,6.5,0.00,0.0,11.3
2022-12-24,7.0,0.00,0.0,8.1
