"Età","Sesso","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"39","Totale","1069","1114","1136","1186","1168","1167","1048","1087","1046","1026","973","1057","1045","1010","988","952","905","944"
"40","Maschi","576","546","547","569","604","550","552","539","489","518","491","492","487","525","455","482","500","469"
"40","Femmine","536","523","576","564","564","591","598","523","580","519","512","494","565","533","565","518","468","443"
"40","Totale","1112","1069","1123","1133","1168","1141","1150","1062","1069","1037","1003","986","1052","1058","1020","1000","968","912"
"41","Maschi","512","559","541","541","558","591","529","549","529","469","507","487","488","500","510","452","476","513"
"41","Femmine","506","544","523","570","567","555","567","599","528","580","521","513","492","569","534","553","513","474"
"41","Totale","1018","1103","1064","1111","1125","1146","1096","1148","1057","1049","1028","1000","980","1069","1044","1005","989","987"
"42","Maschi","526","517","560","537","527","540","580","531","538","524","466","502","495","493","504","502","477","485"
"42","Femmine","535","511","542","522","573","569","551","577","608","526","582","525","499","509","566","539","547","506"
"42","Totale","1061","1028","1102","1059","1100","1109","1131","1108","1146","1050","1048","1027","994","1002","1070","1041","1024","991"
"43","Maschi","467","533","511","551","520","525","522","578","530","537","523","476","513","506","497","499","510","492"
"43","Femmine","529","537","508","538","519","565","574","561","575","612","517","587","538","513","511","567","541","537"
"43","Totale","996","1070","1019","1089","1039","1090","1096","1139","1105","1149","1040","1063","1051","1019","1008","1066","1051","1029"
"44","Maschi","506","456","517","502","541","516","519","518","579","523","533","527","483","526","506","499","504","512"
"44","Femmine","507","523","538","505","537","513","575","576","556","580","609","515","586","543","523","510","560","539"
"44","Totale","1013","979","1055","1007","1078","1029","1094","1094","1135","1103","1142","1042","1069","1069","1029","1009","1064","1051"
"45","Maschi","501","504","449","512","505","525","515","514","524","585","519","535","534","484","538","523","502","514"
"45","Femmine","466","505","528","545","503","527","521","574","581","549","584","604","527","598","539","523","503","575"
"45","Totale","967","1009","977","1057","1008","1052","1036","1088","1105","1134","1103","1139","1061","1082","1077","1046","1005","1089"
"46","Maschi","476","504","495","445","506","502","519","515","511","514","576","526","548","532","495","554","531","504"
"46","Femmine","467","460","512","525","549","497","530","522","576","588","548","589","597","531","602","540","532","512"
"46","Totale","943","964","1007","970","1055","999","1049","1037","1087","1102","1124","1115","1145","1063","1097","1094","1063","1016"
"47","Maschi","439","470","500","487","435","499","491","522","504","525","512","574","539","550","545","496","556","539"
"47","Femmine","503","468","473","509","522","536","499","524","532","585","592","560","589","605","539","601","539","524"
"47","Totale","942","938","973","996","957","1035","990","1046","1036","1110","1104","1134","1128","1155","1084","1097","1095","1063"
"48","Maschi","462","445","467","494","490","435","487","491","522","507","529","511","563","546","545","540","498","555"
"48","Femmine","490","496","479","471","506","517","535","507","531","531","588","593","565","591","608","541","594","543"
"48","Totale","952","941","946","965","996","952","1022","998","1053","1038","1117","1104","1128","1137","1153","1081","1092","1098"
"49","Maschi","427","453","437","461","496","475","433","490","491","522","514","546","516","574","541","544","542","497"
"49","Femmine","468","493","499","481","483","503","523","530","507","534","528","597","600","574","587","597","543","597"
"49","Totale","895","946","936","942","979","978","956","1020","998","1056","1042","1143","1116","1148","1128","1141","1085","1094"
"50","Maschi","431","420","451","425","457","487","467","434","500","493","522","510","548","506","570","538","549","540"
