"Età","Sesso","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"50","Maschi","46","57","46","59","45","87","81","60","56","57","73","64","77","76","78","70","80","76"
"50","Femmine","53","50","47","63","59","54","55","58","62","86","45","68","72","62","69","50","76","50"
"50","Totale","99","107","93","122","104","141","136","118","118","143","118","132","149","138","147","120","156","126"
"51","Maschi","62","47","58","44","59","47","87","77","58","55","57","74","63","73","76","77","68","79"
"51","Femmine","64","51","49","45","62","60","53","57","57","62","87","46","66","69","63","70","49","75"
"51","Totale","126","98","107","89","121","107","140","134","115","117","144","120","129","142","139","147","117","154"
"52","Maschi","48","60","49","57","44","57","46","82","77","58","54","55","75","64","74","75","80","69"
"52","Femmine","54","65","49","50","46","60","56","54","59","58","61","87","46","64","69","63","71","50"
"52","Totale","102","125","98","107","90","117","102","136","136","116","115","142","121","128","143","138","151","119"
"53","Maschi","60","46","58","47","57","46","60","44","77","77","58","52","58","73","65","73","78","79"
"53","Femmine","66","54","64","46","50","46","60","55","54","58","60","60","86","44","63","73","63","71"
"53","Totale","126","100","122","93","107","92","120","99","131","135","118","112","144","117","128","146","141","150"
"54","Maschi","49","60","45","58","47","56","50","58","46","75","77","60","52","54","71","64","76","75"
"54","Femmine","59","69","53","67","47","51","47","60","55","52","58","64","57","86","44","64","73","62"
"54","Totale","108","129","98","125","94","107","97","118","101","127","135","124","109","140","115","128","149","137"
"55","Maschi","62","47","59","45","56","43","57","51","54","47","75","78","61","50","53","72","66","76"
"55","Femmine","54","60","69","53","66","45","50","46","62","54","51","58","64","55","90","45","65","68"
"55","Totale","116","107","128","98","122","88","107","97","116","101","126","136","125","105","143","117","131","144"
"56","Maschi","44","61","43","59","44","56","40","55","50","52","47","74","77","60","51","54","72","66"
"56","Femmine","44","52","61","68","52","66","46","49","50","62","55","54","59","66","59","88","43","63"
"56","Totale","88","113","104","127","96","122","86","104","100","114","102","128","136","126","110","142","115","129"
"57","Maschi","50","47","58","42","60","45","55","42","53","50","51","46","74","73","63","49","55","75"
"57","Femmine","46","45","52","59","67","54","63","46","50","50","62","56","54","55","67","60","87","43"
"57","Totale","96","92","110","101","127","99","118","88","103","100","113","102","128","128","130","109","142","118"
"58","Maschi","39","52","46","58","43","60","44","52","44","54","51","49","46","72","73","61","48","53"
"58","Femmine","43","45","42","52","60","68","55","61","47","52","52","62","56","53","54","67","59","85"
"58","Totale","82","97","88","110","103","128","99","113","91","106","103","111","102","125","127","128","107","138"
"59","Maschi","52","36","51","46","59","41","59","43","52","44","54","51","50","45","68","72","60","51"
"59","Femmine","47","43","44","44","53","59","66","55","61","49","53","52","57","56","53","51","64","59"
"59","Totale","99","79","95","90","112","100","125","98","113","93","107","103","107","101","121","123","124","110"
"60","Maschi","46","52","38","51","48","61","41","57","45","52","43","52","52","51","44","68","71","59"
"60","Femmine","41","49","42","45","44","53","58","67","53","58","49","52","51","56","54","52","52","65"
"60","Totale","87","101","80","96","92","114","99","124","98","110","92","104","103","107","98","120","123","124"
"61","Maschi","60","45","50","38","50","48","60","39","57","44","51","42","50","53","52","44","68","70"
"61","Femmine","67","39","49","43","45","43","55","58","69","54","59","49","52","49","57","53","53","52"
"61","Totale","127","84","99","81","95","91","115","97","126","98","110","91","102","102","109","97","121","122"
"62","Maschi","56","60","43","50","38","51","46","56","40","57","44","51","40","51","52","49","44","70"
"62","Femmine","58","66","38","49","43","44","43","53","58","69","53","59","48","52","49","57","53","54"
"62","Totale","114","126","81","99","81","95","89","109","98","126","97","110","88","103","101","106","97","124"
"63","Maschi","48","57","58","44","50","41","52","45","56","41","57","44","52","41","49","50","51","42"
"63","Femmine","54","60","66","39","46","43","44","43","52","59","66","54","59","48","50","48","59","53"
"63","Totale","102","117","124","83","96","84","96","88","108","100","123","98","111","89","99","98","110","95"
"64","Maschi","50","47","55","56","45","51","41","51","45","50","40","55","42","52","41","46","50","49"
"64","Femmine","48","54","61","65","41","46","43","44","43","52","58","63","53","60","48","51","49","56"
