"Età","Sesso","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"97","Totale","0","1","1","0","1","0","2","2","1","2","3","0","0","0","0","1","0","1"
"98","Maschi","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0"
"98","Femmine","1","0","0","1","0","1","0","1","2","0","0","3","0","0","0","0","0","0"
"98","Totale","1","0","0","1","0","1","0","2","2","1","1","3","0","0","0","0","0","0"
"99","Maschi","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0"
"99","Femmine","0","1","0","0","1","0","1","0","1","2","0","0","2","0","0","0","0","0"
"99","Totale","0","1","0","0","1","0","1","0","2","2","1","0","2","0","0","0","0","0"
"100 e oltre","Maschi","0","0","0","0","0","0","0","0","0","1","1","2","0","0","0","0","0","0"
"100 e oltre","Femmine","0","0","0","0","0","1","0","1","0","1","3","2","2","3","0","0","0","0"
"100 e oltre","Totale","0","0","0","0","0","1","0","1","0","2","4","4","2","3","0","0","0","0"
"Totale","Maschi","395","411","420","419","415","422","443","454","440","461","487","470","465","478","466","450","437","446"
"Totale","Femmine","481","482","479","495","499","497","499","495","505","508","569","555","554","533","503","494","484","466"
"Totale","Totale","876","893","899","914","914","919","942","949","945","969","1056","1025","1019","1011","969","944","921","912"
